Station                        Index        lat        lon      type                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Italy                         ZIT495       42.40400  12.858000    a   
Italy                         ZIT496       42.09200  11.802000    a   
Italy                         ZIT497       41.72500  13.009000    a   
Italy                         ZIT498       44.48300  11.355000    a   
Italy                         ZIT499       41.93300  12.507000    a   
Italy                         ZIT500       41.85800  12.569000    a   
Italy                         ZIT501       45.49900  12.262000    a   
Italy                         ZIT502       46.06600  13.241000    a   
Italy                         ZIT503       45.73600   7.324000    a   
Italy                         ZIT504       41.67000  13.674000    a   
Italy                         ZIT505       45.46700   8.892000    a   
Italy                         ZIT506       45.47000   9.198000    a   
Italy                         ZIT507       44.57300   8.946000    a   
Italy                         ZIT508       45.66100   9.157000    a   
Italy                         ZIT509       46.06300  11.126000    a   
Italy                         ZIT510       44.06200  12.553000    a   
Italy                         ZIT511       38.11100  13.350000    a   
Italy                         ZIT512       45.62300  13.787000    a   
Italy                         ZIT513       45.13900   7.050000    a   
Italy                         ZIT514       45.17600   7.560000    a   
Italy                         ZIT515       44.27300   8.439000    a   
Italy                         ZIT516       43.24800  10.882000    a   
Italy                         ZIT517       45.56100  11.540000    a   
Italy                         ZIT518       43.10300  12.366000    a   
Italy                         ZIT519       41.62000  13.331000    a   
Italy                         ZIT520       45.04000  11.791000    a   
Italy                         ZIT521       44.38200   8.281000    a   
Italy                         ZIT522       40.71000   8.551000    a   
Italy                         ZIT523       39.07000   9.017000    a   
Italy                         ZIT524       40.57500   9.694000    a   
Italy                         ZIT525       46.49500  11.340000    a   
Italy                         ZIT526       40.81500   8.360000    a   
Italy                         ZIT527       42.58200  12.624000    a   
Italy                         ZIT528       39.44400   9.015000    a   
Italy                         ZIT529       45.87400  10.177000    a   
Italy                         ZIT530       39.22700   8.996000    a   
Italy                         ZIT531       44.11300   9.833000    a   
Italy                         ZIT532       44.10200   9.819000    a   
Italy                         ZIT533       45.49800   9.556000    a   
Italy                         ZIT534       41.07800  14.331000    a   
Italy                         ZIT535       40.86400  14.255000    a   
Italy                         ZIT536       45.41000   8.786000    a   
Italy                         ZIT537       44.38200   7.538000    a   
Italy                         ZIT538       44.11800   9.843000    a   
Italy                         ZIT539       44.10700   9.858000    a   
Italy                         ZIT540       39.17700   8.430000    a   
Italy                         ZIT541       39.20300   8.386000    a   
Italy                         ZIT542       45.81700   8.820000    a   
Italy                         ZIT543       45.67300  12.239000    a   
Italy                         ZIT544       46.03100  11.906000    a   
Italy                         ZIT545       45.44000   8.620000    a   
Italy                         ZIT546       45.47800   9.236000    a   
Italy                         ZIT547       44.31300   8.477000    a   
Italy                         ZIT548       37.51600  15.097000    a   
Italy                         ZIT549       42.55200  12.652000    a   
Italy                         ZIT550       45.51500  10.219000    a   
Italy                         ZIT551       40.31400  15.905000    a   
Italy                         ZIT552       44.65100  10.906000    a   
Italy                         ZIT553       41.55400  14.675000    a   
Italy                         ZIT554       42.00100  14.994000    a   
Italy                         ZIT555       41.99800  14.993000    a   
Italy                         ZIT556       45.91300   9.497000    a   
Italy                         ZIT557       38.19800  15.553000    a   
Italy                         ZIT558       41.79800  12.607000    a   
Italy                         ZIT559       45.03500   6.836000    a   
Italy                         ZIT560       45.59000  11.038000    a   
Italy                         ZIT561       42.36400  13.383000    a   
Italy                         ZIT562       42.65700  13.709000    a   
Italy                         ZIT563       41.75900  14.209000    a   
Italy                         ZIT564       44.99700  11.071000    a   
Italy                         ZIT565       45.16100  10.796000    a   
Italy                         ZIT566       45.22700  11.666000    a   
Italy                         ZIT567       45.31900   8.402000    a   
Italy                         ZIT568       45.43300  11.891000    a   
Italy                         ZIT569       38.01200  12.547000    a   
Italy                         ZIT570       43.35300  12.576000    a   
Italy                         ZIT571       45.43800  12.206000    a   
Italy                         ZIT572       39.31300  16.245000    a   
Italy                         ZIT573       38.23000  16.255000    a   
Italy                         ZIT574       39.06700   9.009000    a   
Italy                         ZIT575       41.47900  14.033000    a   
Italy                         ZIT576       46.16900   9.880000    a   
Italy                         ZIT577       39.26100   9.136000    a   
Italy                         ZIT578       40.25600   8.773000    a   
Italy                         ZIT579       38.19100  15.249000    a   
Italy                         ZIT580       40.92800   9.492000    a   
Italy                         ZIT581       40.72400   8.576000    a   
Italy                         ZIT582       40.83100   8.405000    a   
Italy                         ZIT583       39.84200   9.216000    a   
Italy                         ZIT584       38.10500  15.639000    a   
Italy                         ZIT585       39.06800  17.114000    a   
Italy                         ZIT586       44.35200   9.223000    a   
Italy                         ZIT587       39.23300   9.188000    a   
Italy                         ZIT588       39.28600   9.011000    a   
Italy                         ZIT589       37.52900  15.081000    a   
Italy                         ZIT590       39.23600   9.115000    a   
Italy                         ZIT591       40.55300   8.325000    a   
Italy                         ZIT592       42.74300  12.666000    a   
Italy                         ZIT593       45.37700  11.940000    a   
Italy                         ZIT594       45.60000  11.902000    a   
Italy                         ZIT595       45.10400  11.553000    a   
Italy                         ZIT596       38.96000  16.295000    a   
Italy                         ZIT597       38.91800  16.579000    a   
Italy                         ZIT598       38.66500  16.080000    a   
Italy                         ZIT599       38.39100  16.235000    a   
Italy                         ZIT600       39.49000  16.387000    a   
Italy                         ZIT601       44.40200   7.815000    a   
Italy                         ZIT602       42.93200  10.524000    a   
Italy                         ZIT603       41.77900  14.104000    a   
Italy                         ZIT604       42.34600  14.138000    a   
Italy                         ZIT605       41.48400  14.481000    a   
Italy                         ZIT606       43.56900  10.333000    a   
Italy                         ZIT607       45.96300  12.656000    a   
Italy                         ZIT608       40.98000  14.401000    a   
Italy                         ZIT609       40.92400  14.481000    a   
Italy                         ZIT610       40.74000  14.643000    a   
Italy                         ZIT611       40.92100  14.389000    a   
Italy                         ZIT612       40.91900  14.786000    a   
Italy                         ZIT613       41.11600  14.780000    a   
Italy                         ZIT614       45.73400   7.330000    a   
Italy                         ZIT615       45.73100   7.330000    a   
Italy                         ZIT616       38.87700  16.658000    a   
Italy                         ZIT617       39.71100  16.218000    a   
Italy                         ZIT618       39.65200  16.541000    a   
Italy                         ZIT619       38.39900  16.072000    a   
Italy                         ZIT620       45.43300  11.030000    a   
Italy                         ZIT621       40.66100  14.804000    a   
Italy                         ZIT622       40.81600  14.349000    a   
Italy                         ZIT623       37.29200  13.533000    a   
Italy                         ZIT624       38.17400  15.547000    a   
Italy                         ZIT625       41.15600  15.097000    a   
Italy                         ZIT626       45.64000  13.766000    a   
Italy                         ZIT627       45.73300   7.323000    a   
Italy                         ZIT628       44.26200   8.446000    a   
Italy                         ZIT629       38.13100  13.347000    a   
Italy                         ZIT630       43.60600  13.492000    a   
Italy                         ZIT631       40.62000  16.147000    a   
Lithuania                     ZLT632       54.71500  25.289000    a   
Lithuania                     ZLT633       55.93800  23.308000    a   
Lithuania                     ZLT634       55.70800  21.141000    a   
Lithuania                     ZLT635       54.89500  23.986000    a   
Lithuania                     ZLT636       55.46300  26.004000    a   
Luxembourg                    ZLU637       49.59800   6.138000    a   
Latvia                        ZLV638       56.16200  21.173000    a   
Latvia                        ZLV639       56.52300  21.005000    a   
Latvia                        ZLV640       57.40400  21.590000    a   
Latvia                        ZLV641       56.95900  24.126000    a   
Latvia                        ZLV642       56.95500  24.105000    a   
Malta                         ZMT643       35.85200  14.539000    a   
Malta                         ZMT644       35.89600  14.490000    a   
Malta                         ZMT645       36.06700  14.197000    a   
Netherlands                   ZNL646       52.12100   5.196000    a   
Netherlands                   ZNL647       51.97500   4.923000    a   
Norway                        ZNO648       58.38800   8.252000    a   
Norway                        ZNO649       78.90700  11.889000    a   
Norway                        ZNO650       69.45500  30.041000    a   
Norway                        ZNO651       69.27900  16.010000    a   
Norway                        ZNO652       58.13700   7.968000    a   
Norway                        ZNO653       69.65600  30.421000    a   
Poland                        ZPL654       54.12500  22.038000    a   
Poland                        ZPL655       50.26500  18.975000    a   
Poland                        ZPL656       50.06900  20.053000    a   
Poland                        ZPL657       51.50200  16.075000    a   
Poland                        ZPL658       53.13400  17.996000    a   
Poland                        ZPL659       52.88800  18.781000    a   
Poland                        ZPL660       53.08100  18.684000    a   
Poland                        ZPL661       53.02900  18.666000    a   
Poland                        ZPL662       53.66200  17.934000    a   
Poland                        ZPL663       51.27300  22.552000    a   
Poland                        ZPL664       50.71700  23.290000    a   
Poland                        ZPL665       51.77600  19.453000    a   
Poland                        ZPL666       51.70600  19.435000    a   
Poland                        ZPL667       51.40600  21.167000    a   
Poland                        ZPL668       52.21900  21.005000    a   
Poland                        ZPL669       53.12700  23.156000    a   
Poland                        ZPL670       54.11800  22.935000    a   
Poland                        ZPL671       53.78900  20.486000    a   
Poland                        ZPL672       51.63800  17.823000    a   
Poland                        ZPL673       53.12200  14.382000    a   
Poland                        ZPL674       50.83600  19.130000    a   
Poland                        ZPL675       51.20500  16.181000    a   
Poland                        ZPL676       50.58000  16.514000    a   
Poland                        ZPL677       50.76900  16.270000    a   
Poland                        ZPL678       51.12900  17.029000    a   
Poland                        ZPL679       51.15000  15.008000    a   
Poland                        ZPL680       53.13800  17.605000    a   
Poland                        ZPL681       52.65800  19.059000    a   
Poland                        ZPL682       52.73800  15.229000    a   
Poland                        ZPL683       51.80000  16.317000    a   
Poland                        ZPL684       51.94000  15.519000    a   
Poland                        ZPL685       52.22900  20.918000    a   
Poland                        ZPL686       50.42400  18.121000    a   
Poland                        ZPL687       49.81300  19.027000    a   
Poland                        ZPL688       50.11100  18.516000    a   
Poland                        ZPL689       53.38100  14.663000    a   
Poland                        ZPL690       53.12200  17.988000    a   
Poland                        ZPL691       50.87300  20.605000    a   
Poland                        ZPL692       54.16800  19.411000    a   
Poland                        ZPL693       50.94200  17.291000    a   
Poland                        ZPL694       52.55600  19.688000    a   
Poland                        ZPL695       49.69000  21.750000    a   
Poland                        ZPL696       53.15400  16.760000    a   
Poland                        ZPL697       52.74700  15.246000    a   
Poland                        ZPL698       50.67700  17.950000    a   
Poland                        ZPL699       50.02400  22.011000    a   
Poland                        ZPL700       54.20700  16.193000    a   
Poland                        ZPL701       50.01100  19.949000    a   
Poland                        ZPL702       50.02000  21.004000    a   
Poland                        ZPL703       51.74900  18.048000    a   
Poland                        ZPL704       51.31800  15.432000    a   
Poland                        ZPL705       51.40400  19.697000    a   
Poland                        ZPL706       49.74500  21.455000    a   
Poland                        ZPL707       49.92200  18.471000    a   
Poland                        ZPL708       49.97200  18.947000    a   
Poland                        ZPL709       50.44500  18.830000    a   
Poland                        ZPL710       53.36100  20.422000    a   
Poland                        ZPL711       52.46700  16.646000    a   
Poland                        ZPL712       53.71200  16.693000    a   
Poland                        ZPL713       51.66300  19.355000    a   
Poland                        ZPL714       52.17200  22.282000    a   
Poland                        ZPL715       52.11600  21.237000    a   
Poland                        ZPL716       50.80400  16.254000    a   
Poland                        ZPL717       53.49200  18.753000    a   
Poland                        ZPL718       49.61900  20.714000    a   
Poland                        ZPL719       50.15900  19.477000    a   
Poland                        ZPL720       54.50800  18.540000    a   
Poland                        ZPL721       54.12100  17.976000    a   
Poland                        ZPL722       54.03100  19.033000    a   
Poland                        ZPL723       52.54000  17.612000    a   
Poland                        ZPL724       52.31700  16.142000    a   
Poland                        ZPL725       52.39300  16.928000    a   
Poland                        ZPL726       52.43800  15.122000    a   
Poland                        ZPL727       52.79300  18.241000    a   
Poland                        ZPL728       50.87100  15.701000    a   
Poland                        ZPL729       51.64300  15.128000    a   
Poland                        ZPL730       49.78400  22.756000    a   
Poland                        ZPL731       51.65700  16.098000    a   
Poland                        ZPL732       53.24900  19.415000    a   
Poland                        ZPL733       51.95400  20.149000    a   
Poland                        ZPL734       53.08400  21.579000    a   
Poland                        ZPL735       51.59200  18.735000    a   
Poland                        ZPL736       52.94300  21.288000    a   
Poland                        ZPL737       50.20100  17.831000    a   
Poland                        ZPL738       54.18500  21.153000    a   
Poland                        ZPL739       50.10100  20.123000    a   
Poland                        ZPL740       52.08100  21.111000    a   
Poland                        ZPL741       49.54700  21.851000    a   
Poland                        ZPL742       52.65700  18.987000    a   
Poland                        ZPL743       52.65200  19.052000    a   
Poland                        ZPL744       50.57800  22.054000    a   
Poland                        ZPL745       54.11600  22.939000    a   
Romania                       ZRO746       44.44700  26.037000    a   
Romania                       ZRO747       44.41800  26.161000    a   
Romania                       ZRO748       44.44500  26.127000    a   
Romania                       ZRO749       44.38400  26.125000    a   
Romania                       ZRO750       44.41900  26.034000    a   
Romania                       ZRO751       44.42900  26.121000    a   
Romania                       ZRO752       44.34900  26.031000    a   
Romania                       ZRO753       44.64900  26.144000    a   
Romania                       ZRO754       46.77800  23.616000    a   
Romania                       ZRO755       46.76500  23.550000    a   
Romania                       ZRO756       47.14500  23.877000    a   
Romania                       ZRO757       47.15700  27.575000    a   
Romania                       ZRO758       47.21300  27.611000    a   
Romania                       ZRO759       46.06400  23.564000    a   
Romania                       ZRO760       46.11000  23.226000    a   
Romania                       ZRO761       44.87000  24.855000    a   
Romania                       ZRO762       44.85800  24.872000    a   
Romania                       ZRO763       44.86300  25.007000    a   
Romania                       ZRO764       44.97900  24.761000    a   
Romania                       ZRO765       45.28600  25.080000    a   
Romania                       ZRO766       47.06900  21.927000    a   
Romania                       ZRO767       45.65900  25.616000    a   
Romania                       ZRO768       45.71800  25.624000    a   
Romania                       ZRO769       44.20400  27.314000    a   
Romania                       ZRO770       44.20200  27.328000    a   
Romania                       ZRO771       45.29900  21.872000    a   
Romania                       ZRO772       45.51900  22.353000    a   
Romania                       ZRO773       44.72300  21.633000    a   
Romania                       ZRO774       45.36300  22.243000    a   
Romania                       ZRO775       44.17800  28.636000    a   
Romania                       ZRO776       43.81500  28.583000    a   
Romania                       ZRO777       44.14900  28.624000    a   
Romania                       ZRO778       44.24600  28.272000    a   
Romania                       ZRO779       44.91500  25.467000    a   
Romania                       ZRO780       45.42000  28.019000    a   
Romania                       ZRO781       45.43200  28.055000    a   
Romania                       ZRO782       45.47400  28.034000    a   
Romania                       ZRO783       45.41200  28.006000    a   
Romania                       ZRO784       45.05000  23.274000    a   
Romania                       ZRO785       44.89700  23.171000    a   
Romania                       ZRO786       44.68100  23.374000    a   
Romania                       ZRO787       45.87100  22.909000    a   
Romania                       ZRO788       45.89600  22.899000    a   
Romania                       ZRO789       45.73500  22.992000    a   
Romania                       ZRO790       45.37300  23.278000    a   
Romania                       ZRO791       44.56500  27.366000    a   
Romania                       ZRO792       44.72300  26.651000    a   
Romania                       ZRO793       47.65200  23.555000    a   
Romania                       ZRO794       47.65200  23.571000    a   
Romania                       ZRO795       47.75100  23.605000    a   
Romania                       ZRO796       47.67100  23.614000    a   
Romania                       ZRO797       47.70400  23.628000    a   
Romania                       ZRO798       44.62700  22.662000    a   
Romania                       ZRO799       44.93800  25.995000    a   
Romania                       ZRO800       44.93900  26.026000    a   
Romania                       ZRO801       44.98400  26.015000    a   
Romania                       ZRO802       44.92200  26.034000    a   
Romania                       ZRO803       44.93800  26.045000    a   
Romania                       ZRO804       47.79800  22.876000    a   
Romania                       ZRO805       47.69000  22.459000    a   
Romania                       ZRO806       45.78500  24.154000    a   
Romania                       ZRO807       46.11300  24.228000    a   
Romania                       ZRO808       46.15900  24.339000    a   
Romania                       ZRO809       43.98000  25.312000    a   
Romania                       ZRO810       45.72800  21.205000    a   
Romania                       ZRO811       45.75500  21.235000    a   
Romania                       ZRO812       45.91300  21.152000    a   
Romania                       ZRO813       45.77800  21.221000    a   
Romania                       ZRO814       45.25800  21.267000    a   
Romania                       ZRO815       45.18000  28.787000    a   
Romania                       ZRO816       45.17500  28.774000    a   
Romania                       ZRO817       45.27100  28.424000    a   
Romania                       ZRO818       45.08300  24.370000    a   
Romania                       ZRO819       43.91100  25.972000    a   
Romania                       ZRO820       43.89600  25.957000    a   
Romania                       ZRO821       43.87500  25.932000    a   
Serbia                        ZRS822       44.79700  20.475000    a   
Serbia                        ZRS823       44.27300  19.899000    a   
Serbia                        ZRS824       44.01200  20.925000    a   
Sweden                        ZSE825       63.84500  15.320000    a   
Sweden                        ZSE826       58.80600  17.388000    a   
Sweden                        SE0014R      57.39400  11.914000    a   
Sweden                        ZSE828       56.04200  13.149000    a   
Sweden                        ZE1829       60.08600  17.505000    a   
Slovenia                      ZSI830       46.23400  15.262000    a   
Slovenia                      ZSI831       46.55900  15.651000    a   
Slovenia                      ZSI832       46.06500  14.513000    a   
Slovenia                      ZSI833       45.56100  14.858000    a   
Slovenia                      ZSI834       46.48500  14.869000    a   
Slovenia                      ZSI835       46.04800  14.471000    a   
Slovakia                      ZSK836       48.15800  17.129000    a   
Slovakia                      ZSK837       49.07900  19.303000    a   
Slovakia                      ZSK838       48.59200  21.175000    a   
Slovakia                      ZSK839       48.73500  19.155000    a   
