PL_07
           i           j   heigt(m a.s.l.)
          22          67       203.9131
          22          68       150.1586
          22          69       138.9501
          22          70       128.6706
          22          71       120.6166
          22          72       119.8553
          22          73       126.7038
          22          74       116.4225
          22          75        90.5726
          22          76        73.9646
          22          77        66.3055
          22          78        64.8641
          22          79        72.2769
          22          80        88.0385
          22          81       103.1752
          22          82        99.4763
          22          83        67.7840
          22          84        49.1628
          22          85        61.2483
          22          86        58.3051
          22          87        37.7338
          22          88        18.7518
          22          89        10.2571
          22          90        11.7946
          22          91        22.7604
          22          92        44.8618
          22          93        60.2147
          22          94        64.6195
          22          95        58.3995
          22          96        47.4052
          22          97        48.1682
          22          98        46.6128
          22          99        35.0291
          22         100        26.8992
          22         101        23.5191
          22         102        23.8289
          22         103        31.1892
          22         104        33.7032
          22         105        17.5065
          22         106         4.0050
          22         107         0.7653
          22         108         0.0000
          22         109         1.4214
          22         110        12.6393
          22         111        17.8889
          22         112         5.7660
          22         113         0.0000
          22         114         0.0000
          22         115         0.0000
          22         116         0.0000
          22         117         0.0000
          22         118         0.0000
          22         119         0.0000
          22         120         0.0000
          22         121         0.0000
          22         122         0.0000
          22         123         0.0000
          22         124         0.0000
          22         125         0.0000
          22         126         0.0000
          22         127         0.0656
          22         128         0.0000
          22         129         0.0000
          22         130         0.0000
          22         131         0.0000
          22         132         0.0000
          22         133         0.0000
          22         134         0.3540
          22         135         0.0000
          22         136         0.0000
          22         137         0.0000
          22         138         0.0000
          22         139         0.0000
          22         140         0.0000
          22         141         0.0606
          22         142         1.2837
          22         143         2.5674
          22         144         4.8982
          22         145        13.8228
          22         146        29.2874
          23           1      1036.9257
          23           2      1073.0066
          23           3      1001.1344
          23           4      1135.6610
          23           5      1559.6824
          23           6      1669.5460
          23           7      1332.9946
          23           8      1214.6691
          23           9      1215.0991
          23          10      1007.5153
          23          11       771.9840
          23          12       704.9401
          23          13       676.9161
          23          14       649.3578
          23          15       610.0568
          23          16       484.6764
          23          17       372.6065
          23          18       306.0212
          23          19       247.3539
          23          20       290.9059
          23          21       422.6371
          23          22       531.4357
          23          23       642.0316
          23          24       791.7462
          23          25       880.9434
          23          26       843.0198
          23          27       741.9056
          23          28       621.0209
          23          29       522.1511
          23          30       477.7689
          23          31       465.0435
          23          32       457.2961
          23          33       448.3929
          23          34       435.4545
          23          35       422.8470
          23          36       430.8506
          23          37       446.7872
          23          38       444.3311
          23          39       464.8264
          23          40       518.1816
          23          41       540.4944
          23          42       513.6144
          23          43       455.6900
          23          44       389.4472
          23          45       351.0748
          23          46       379.2227
          23          47       412.6761
          23          48       355.2303
          23          49       275.5265
          23          50       239.3217
          23          51       199.3357
          23          52       176.3347
          23          53       213.0451
          23          54       273.8976
          23          55       322.8903
          23          56       329.0906
          23          57       295.4739
          23          58       271.7722
          23          59       281.0154
          23          60       365.3952
          23          61       463.2202
          23          62       445.2023
          23          63       393.1345
          23          64       372.3557
          23          65       338.8984
          23          66       276.7412
          23          67       198.9373
          23          68       159.0851
          23          69       145.2349
          23          70       133.2111
          23          71       130.2384
          23          72       131.4779
          23          73       133.1857
          23          74       117.8458
          23          75        89.9851
          23          76        74.6422
          23          77        68.1266
          23          78        61.5631
          23          79        63.2689
          23          80        74.7859
          23          81        80.1463
          23          82        67.5150
          23          83        42.7736
          23          84        35.4058
          23          85        47.4898
          23          86        47.3993
          23          87        40.1009
          23          88        26.3999
          23          89        14.2040
          23          90        22.9047
          23          91        39.7709
          23          92        53.1447
          23          93        62.8104
          23          94        69.7170
          23          95        70.0233
          23          96        67.4260
          23          97        67.8391
          23          98        59.7323
          23          99        42.3964
          23         100        39.7470
          23         101        43.0142
          23         102        24.9621
          23         103         9.7940
          23         104         9.8389
          23         105         4.6379
          23         106         0.8733
          23         107         3.7795
          23         108         6.2263
          23         109         6.4685
          23         110         8.0066
          23         111         8.8207
          23         112         3.3747
          23         113         0.0000
          23         114         0.0000
          23         115         0.0000
          23         116         0.0000
          23         117         0.0000
          23         118         0.0000
          23         119         0.0000
          23         120         0.0000
          23         121         0.0000
          23         122         0.0000
          23         123         0.0000
          23         124         0.0000
          23         125         0.0000
          23         126         0.0016
          23         127         0.0000
          23         128         0.0000
          23         129         0.8801
          23         130         5.4393
          23         131        14.0673
          23         132        15.0409
          23         133         4.3357
          23         134         0.0000
          23         135         0.0000
          23         136         0.0000
          23         137         0.0000
          23         138         0.0000
          23         139         0.0020
          23         140         0.0000
          23         141         0.0000
          23         142         0.6593
          23         143         1.6259
          23         144         5.3148
          23         145        12.6140
          23         146        26.3961
          24           1       970.8038
          24           2       977.3788
          24           3       875.4667
          24           4       984.9086
          24           5      1353.5559
          24           6      1406.9017
          24           7      1250.2449
          24           8      1206.0469
          24           9      1016.2245
          24          10       836.1458
          24          11       830.7982
          24          12       838.8695
          24          13       756.3788
          24          14       685.7981
          24          15       582.0626
          24          16       437.7772
          24          17       354.2937
          24          18       307.7282
          24          19       281.2471
          24          20       366.8083
          24          21       525.6350
          24          22       626.7839
          24          23       745.6971
          24          24       881.1521
          24          25       916.1284
          24          26       873.8285
          24          27       775.2151
          24          28       609.8116
          24          29       493.7287
          24          30       468.1685
          24          31       454.5180
          24          32       434.1966
          24          33       420.9208
          24          34       416.1069
          24          35       418.8053
          24          36       439.9147
          24          37       461.9854
          24          38       459.8248
          24          39       482.4080
          24          40       523.2903
          24          41       520.0858
          24          42       494.4401
          24          43       464.2337
          24          44       418.3989
          24          45       376.3253
          24          46       385.8453
          24          47       426.8799
          24          48       388.5062
          24          49       289.4130
          24          50       222.5960
          24          51       189.5390
          24          52       196.6934
          24          53       234.6183
          24          54       270.0895
          24          55       302.7219
          24          56       315.8326
          24          57       304.6623
          24          58       310.3856
          24          59       327.6634
          24          60       361.5831
          24          61       393.2768
          24          62       348.0295
          24          63       308.5939
          24          64       320.2559
          24          65       311.0790
          24          66       267.4347
          24          67       212.0241
          24          68       174.8510
          24          69       155.5395
          24          70       144.5676
          24          71       136.8922
          24          72       132.1824
          24          73       129.0635
          24          74       115.0838
          24          75        94.2957
          24          76        77.4078
          24          77        65.0270
          24          78        59.0741
          24          79        57.5143
          24          80        52.7246
          24          81        45.7386
          24          82        42.5121
          24          83        43.4032
          24          84        46.4930
          24          85        52.9829
          24          86        63.9994
          24          87        70.2273
          24          88        50.9772
          24          89        20.7944
          24          90        21.2191
          24          91        39.8787
          24          92        48.4941
          24          93        56.4285
          24          94        66.0706
          24          95        69.0649
          24          96        73.4414
          24          97        75.0352
          24          98        57.5917
          24          99        32.3016
          24         100        34.0267
          24         101        46.2266
          24         102        26.6863
          24         103         3.4232
          24         104         0.6965
          24         105         5.5986
          24         106        11.6231
          24         107        16.6247
          24         108        18.2200
          24         109        12.7266
          24         110         4.5472
          24         111         0.5693
          24         112         0.0757
          24         113         0.0000
          24         114         0.0000
          24         115         0.0188
          24         116         0.0000
          24         117         0.0000
          24         118         0.0000
          24         119         0.0000
          24         120         0.0000
          24         121         0.0000
          24         122         0.0000
          24         123         0.0000
          24         124         0.0000
          24         125         0.0000
          24         126         0.0404
          24         127         0.0000
          24         128         0.5601
          24         129        20.2750
          24         130        53.4169
          24         131        69.0807
          24         132        45.3749
          24         133         8.6688
          24         134         0.0000
          24         135         0.0000
          24         136         0.0000
          24         137         0.0000
          24         138         0.0000
          24         139         0.0000
          24         140         0.0000
          24         141         0.0000
          24         142         0.0702
          24         143         0.7508
          24         144         4.2469
          24         145         9.6273
          24         146        21.8505
          25           1       925.5736
          25           2       972.8715
          25           3       964.3091
          25           4       929.0031
          25           5       960.2498
          25           6      1011.8581
          25           7      1160.6897
          25           8      1215.6488
          25           9      1091.7913
          25          10      1020.5100
          25          11       951.4218
          25          12       883.5189
          25          13       823.2313
          25          14       729.2468
          25          15       615.1750
          25          16       490.7925
          25          17       357.7009
          25          18       299.4851
          25          19       342.2303
          25          20       461.2270
          25          21       645.0557
          25          22       757.3595
          25          23       813.0791
          25          24       861.2985
          25          25       828.9851
          25          26       756.0406
          25          27       669.9479
          25          28       556.1449
          25          29       484.7004
          25          30       464.4874
          25          31       449.4242
          25          32       438.2039
          25          33       436.8322
          25          34       439.7198
          25          35       454.8607
          25          36       488.0436
          25          37       524.1704
          25          38       549.2325
          25          39       568.3049
          25          40       582.1320
          25          41       551.8939
          25          42       486.4615
          25          43       434.7405
          25          44       411.0625
          25          45       399.4593
          25          46       387.7914
          25          47       382.7156
          25          48       338.0085
          25          49       255.7732
          25          50       201.3729
          25          51       188.7236
          25          52       209.1163
          25          53       230.5068
          25          54       240.6876
          25          55       254.1474
          25          56       273.3621
          25          57       303.8717
          25          58       342.4612
          25          59       387.8665
          25          60       406.2208
          25          61       365.2280
          25          62       299.4462
          25          63       264.8805
          25          64       268.0462
          25          65       261.4754
          25          66       242.7227
          25          67       217.7671
          25          68       182.4847
          25          69       161.2052
          25          70       152.6346
          25          71       141.9845
          25          72       134.9758
          25          73       137.1533
          25          74       134.5723
          25          75       112.8710
          25          76        81.1154
          25          77        63.9209
          25          78        64.4102
          25          79        62.7660
          25          80        49.5661
          25          81        41.7970
          25          82        52.0102
          25          83        69.7882
          25          84        78.4374
          25          85        77.4737
          25          86        81.5798
          25          87        78.3142
          25          88        52.0664
          25          89        20.9023
          25          90        16.8856
          25          91        40.6733
          25          92        54.9007
          25          93        55.7191
          25          94        61.4067
          25          95        65.3501
          25          96        71.8412
          25          97        75.7094
          25          98        54.3417
          25          99        25.6154
          25         100        20.1323
          25         101        25.1376
          25         102        20.9970
          25         103        18.6292
          25         104        23.8143
          25         105        28.8830
          25         106        30.0453
          25         107        29.1053
          25         108        26.0510
          25         109        19.0174
          25         110        12.2822
          25         111         8.1383
          25         112         3.8666
          25         113         0.3864
          25         114         0.0000
          25         115         0.0000
          25         116         0.0008
          25         117         0.0000
          25         118         0.0000
          25         119         0.0000
          25         120         0.0000
          25         121         0.0000
          25         122         0.0000
          25         123         0.0000
          25         124         0.0000
          25         125         0.0000
          25         126         0.0000
          25         127         0.0000
          25         128         7.4781
          25         129        54.5459
          25         130       101.8141
          25         131        83.7141
          25         132        27.6829
          25         133         0.0000
          25         134         0.0000
          25         135         0.0000
          25         136         0.0000
          25         137         0.0000
          25         138         0.0000
          25         139         0.0000
          25         140         0.0000
          25         141         0.0000
          25         142         0.0449
          25         143         0.1418
          25         144         1.9952
          25         145         7.0752
          25         146        17.7797
          26           1       840.1635
          26           2       893.2157
          26           3      1049.9197
          26           4      1107.8109
          26           5       895.9917
          26           6       753.2211
          26           7       969.1967
          26           8      1201.8088
          26           9      1363.1387
          26          10      1315.7061
          26          11      1012.6455
          26          12       913.1063
          26          13       943.1857
          26          14       816.8515
          26          15       659.4993
          26          16       516.0498
          26          17       357.0471
          26          18       279.5441
          26          19       358.1106
          26          20       542.4820
          26          21       753.5084
          26          22       864.0718
          26          23       839.8872
          26          24       782.2740
          26          25       715.3646
          26          26       651.4529
          26          27       598.5507
          26          28       541.8814
          26          29       518.7468
          26          30       519.4668
          26          31       520.9844
          26          32       521.6982
          26          33       504.6505
          26          34       478.4323
          26          35       490.1002
          26          36       543.4268
          26          37       601.4548
          26          38       621.7011
          26          39       588.5279
          26          40       570.2048
          26          41       566.8553
          26          42       508.2769
          26          43       416.1149
          26          44       386.1688
          26          45       424.9301
          26          46       423.8417
          26          47       359.7495
          26          48       280.3758
          26          49       215.1081
          26          50       181.4173
          26          51       176.7380
          26          52       195.2759
          26          53       226.6337
          26          54       243.0648
          26          55       241.8871
          26          56       250.7583
          26          57       278.6358
          26          58       340.0410
          26          59       433.4549
          26          60       487.7482
          26          61       448.3409
          26          62       357.0626
          26          63       293.7850
          26          64       270.1275
          26          65       241.0763
          26          66       219.3089
          26          67       207.0535
          26          68       185.5813
          26          69       169.3034
          26          70       157.6694
          26          71       147.0919
          26          72       144.7717
          26          73       154.3454
          26          74       159.4933
          26          75       136.7035
          26          76        94.9622
          26          77        71.6402
          26          78        71.0148
          26          79        68.6921
          26          80        55.6265
          26          81        47.4496
          26          82        56.0265
          26          83        73.9151
          26          84        92.1650
          26          85       100.2387
          26          86        98.1180
          26          87        87.2500
          26          88        60.1451
          26          89        25.9583
          26          90        16.6493
          26          91        48.1976
          26          92        72.2994
          26          93        63.9488
          26          94        61.8664
          26          95        67.2935
          26          96        74.1330
          26          97        75.4910
          26          98        50.7267
          26          99        27.5299
          26         100        24.7698
          26         101        26.0084
          26         102        30.9960
          26         103        41.7258
          26         104        51.5953
          26         105        54.1512
          26         106        48.3779
          26         107        40.6891
          26         108        34.1580
          26         109        28.8059
          26         110        23.7383
          26         111        18.3721
          26         112        12.8401
          26         113         6.2017
          26         114         0.8332
          26         115         0.0000
          26         116         0.0001
          26         117         0.0000
          26         118         0.0000
          26         119         0.0000
          26         120         0.0000
          26         121         0.0000
          26         122         0.0000
          26         123         0.0000
          26         124         0.0000
          26         125         0.0000
          26         126         0.0000
          26         127         0.0000
          26         128        12.1970
          26         129        59.0289
          26         130        83.7464
          26         131        41.9335
          26         132         0.0000
          26         133         0.0000
          26         134         0.2483
          26         135         0.0105
          26         136         0.0000
          26         137         0.0000
          26         138         0.0000
          26         139         0.0000
          26         140         0.0000
          26         141         0.0000
          26         142         0.0427
          26         143         0.0000
          26         144         0.4895
          26         145         4.4596
          26         146        12.6527
          27           1       719.7695
          27           2       753.3004
          27           3       911.0747
          27           4      1069.4531
          27           5       985.0795
          27           6       777.8401
          27           7       840.5845
          27           8      1046.1703
          27           9      1293.4236
          27          10      1409.4556
          27          11      1187.0518
          27          12      1036.7622
          27          13      1031.1208
          27          14       883.1517
          27          15       708.6111
          27          16       552.3912
          27          17       365.3914
          27          18       254.4732
          27          19       325.9345
          27          20       514.4633
          27          21       699.0939
          27          22       838.6661
          27          23       842.1040
          27          24       734.0157
          27          25       634.6298
          27          26       592.1259
          27          27       575.2327
          27          28       537.8425
          27          29       533.3047
          27          30       555.3331
          27          31       571.4810
          27          32       598.5159
          27          33       599.7029
          27          34       558.0724
          27          35       540.4078
          27          36       580.9750
          27          37       628.8772
          27          38       616.9958
          27          39       558.4478
          27          40       516.5436
          27          41       505.0870
          27          42       473.4861
          27          43       413.6765
          27          44       415.7772
          27          45       467.8272
          27          46       446.4906
          27          47       353.4113
          27          48       262.3895
          27          49       200.0100
          27          50       176.4485
          27          51       176.0380
          27          52       183.0394
          27          53       219.0515
          27          54       262.7184
          27          55       275.8260
          27          56       278.6243
          27          57       298.1558
          27          58       368.9509
          27          59       457.6840
          27          60       573.3237
          27          61       664.9419
          27          62       556.9476
          27          63       389.8186
          27          64       314.0135
          27          65       264.9852
          27          66       239.1431
          27          67       224.4432
          27          68       201.7082
          27          69       180.0428
          27          70       160.8423
          27          71       145.6316
          27          72       140.1265
          27          73       147.7356
          27          74       154.6089
          27          75       137.2928
          27          76       100.9830
          27          77        82.6931
          27          78        81.4976
          27          79        75.6079
          27          80        64.1775
          27          81        53.1382
          27          82        59.3280
          27          83        78.0947
          27          84        96.3941
          27          85       115.5411
          27          86       126.3869
          27          87       114.5609
          27          88        79.1764
          27          89        37.8650
          27          90        16.5670
          27          91        37.2657
          27          92        67.3066
          27          93        65.4030
          27          94        64.9066
          27          95        76.2528
          27          96        84.3704
          27          97        77.7490
          27          98        50.6954
          27          99        35.1099
          27         100        35.6512
          27         101        40.4144
          27         102        50.7893
          27         103        61.2930
          27         104        68.1106
          27         105        70.6881
          27         106        64.3987
          27         107        50.5767
          27         108        39.2834
          27         109        34.1480
          27         110        29.8309
          27         111        23.2767
          27         112        17.2972
          27         113        10.3157
          27         114         2.1248
          27         115         0.0000
          27         116         0.0000
          27         117         0.0000
          27         118         0.0000
          27         119         0.0000
          27         120         0.0000
          27         121         0.0000
          27         122         0.0000
          27         123         0.0000
          27         124         0.0000
          27         125         0.0000
          27         126         0.0000
          27         127         0.0000
          27         128         4.8808
          27         129        23.2294
          27         130        27.5783
          27         131         7.5352
          27         132         0.0000
          27         133         0.0000
          27         134         0.0095
          27         135         0.0000
          27         136         0.0000
          27         137         0.0000
          27         138         0.0000
          27         139         0.0000
          27         140         0.0000
          27         141         0.0000
          27         142         0.0000
          27         143         0.0000
          27         144         0.0000
          27         145         3.1590
          27         146         9.8549
          28           1       640.4984
          28           2       669.4398
          28           3       756.8859
          28           4       862.2183
          28           5       911.0403
          28           6       843.9644
          28           7       792.2317
          28           8       886.6545
          28           9      1112.1105
          28          10      1332.0762
          28          11      1291.9906
          28          12      1112.9521
          28          13      1006.4794
          28          14       895.4850
          28          15       781.3846
          28          16       623.6313
          28          17       405.8040
          28          18       271.4028
          28          19       279.6442
          28          20       373.3289
          28          21       534.3462
          28          22       719.9769
          28          23       783.5850
          28          24       713.6331
          28          25       609.6669
          28          26       560.3434
          28          27       561.8566
          28          28       544.2104
          28          29       530.8483
          28          30       526.7686
          28          31       534.3132
          28          32       574.6390
          28          33       607.3800
          28          34       597.9541
          28          35       593.6707
          28          36       623.8287
          28          37       633.6088
          28          38       608.4822
          28          39       567.4747
          28          40       519.2083
          28          41       481.0172
          28          42       445.8676
          28          43       436.6540
          28          44       467.3758
          28          45       456.9708
          28          46       374.8972
          28          47       281.7579
          28          48       221.8956
          28          49       197.7816
          28          50       195.5491
          28          51       202.2916
          28          52       205.4374
          28          53       224.7555
          28          54       267.8250
          28          55       303.8383
          28          56       334.6545
          28          57       380.3757
          28          58       447.9077
          28          59       511.3174
          28          60       651.7284
          28          61       846.1453
          28          62       782.4326
          28          63       509.2993
          28          64       334.1049
          28          65       275.4607
          28          66       256.0125
          28          67       239.2082
          28          68       210.6043
          28          69       183.3511
          28          70       161.5683
          28          71       142.0775
          28          72       126.8549
          28          73       123.8662
          28          74       128.4612
          28          75       118.7274
          28          76        97.3473
          28          77        92.0862
          28          78        95.6566
          28          79        88.7861
          28          80        71.8135
          28          81        54.6607
          28          82        63.9488
          28          83        86.5514
          28          84        97.6770
          28          85       119.5702
          28          86       147.9839
          28          87       134.8137
          28          88        85.3481
          28          89        45.8924
          28          90        22.6367
          28          91        26.4138
          28          92        54.0337
          28          93        63.0617
          28          94        65.2809
          28          95        79.4268
          28          96        88.8512
          28          97        77.2189
          28          98        54.2601
          28          99        42.7490
          28         100        41.8547
          28         101        51.9406
          28         102        67.1820
          28         103        75.2667
          28         104        76.6011
          28         105        80.1257
          28         106        76.8731
          28         107        57.5589
          28         108        40.9142
          28         109        36.6447
          28         110        33.5218
          28         111        25.9258
          28         112        16.0707
          28         113         6.2786
          28         114         0.6045
          28         115         0.0000
          28         116         0.0000
          28         117         0.0000
          28         118         0.0000
          28         119         0.0000
          28         120         0.0000
          28         121         0.0000
          28         122         0.0000
          28         123         0.0000
          28         124         0.0000
          28         125         0.0000
          28         126         0.0465
          28         127         0.0000
          28         128         0.0000
          28         129         0.0000
          28         130         0.0000
          28         131         0.0000
          28         132         0.0000
          28         133         0.1108
          28         134         0.0000
          28         135         0.0000
          28         136         0.0000
          28         137         0.0000
          28         138         0.0000
          28         139         0.0000
          28         140         0.0000
          28         141         0.0000
          28         142         0.0012
          28         143         0.0000
          28         144         0.0000
          28         145         2.7556
          28         146         8.4560
          29           1       561.5032
          29           2       621.9409
          29           3       716.0884
          29           4       798.1369
          29           5       846.6946
          29           6       893.0367
          29           7       845.6142
          29           8       831.6395
          29           9      1017.2119
          29          10      1217.6859
          29          11      1225.0645
          29          12      1095.1891
          29          13       981.4471
          29          14       884.3751
          29          15       761.7341
          29          16       631.4709
          29          17       468.3174
          29          18       309.4131
          29          19       267.6513
          29          20       351.6621
          29          21       471.0473
          29          22       567.4824
          29          23       633.2392
          29          24       643.4721
          29          25       587.4094
          29          26       539.4946
          29          27       544.6237
          29          28       554.1390
          29          29       538.9651
          29          30       509.3329
          29          31       501.2319
          29          32       514.8242
          29          33       527.6849
          29          34       543.2142
          29          35       587.7969
          29          36       630.9421
          29          37       617.3462
          29          38       606.6829
          29          39       608.9435
          29          40       576.4878
          29          41       512.9414
          29          42       462.7219
          29          43       472.6959
          29          44       478.0165
          29          45       394.5900
          29          46       279.6252
          29          47       218.9942
          29          48       206.0909
          29          49       207.1749
          29          50       211.1541
          29          51       218.8224
          29          52       230.2886
          29          53       243.2263
          29          54       260.9170
          29          55       315.4753
          29          56       401.9584
          29          57       454.9310
          29          58       499.8317
          29          59       624.1879
          29          60       800.6361
          29          61       902.1672
          29          62       791.2153
          29          63       528.0441
          29          64       356.1715
          29          65       303.0549
          29          66       260.7612
          29          67       221.1813
          29          68       198.6158
          29          69       185.8327
          29          70       167.8412
          29          71       145.4011
          29          72       125.7450
          29          73       120.2424
          29          74       128.2918
          29          75       128.3487
          29          76       111.5740
          29          77        93.4689
          29          78        97.6794
          29          79       102.1009
          29          80        73.7299
          29          81        50.0119
          29          82        62.7790
          29          83        83.0683
          29          84        91.9427
          29          85       109.6952
          29          86       128.5473
          29          87       110.8262
          29          88        72.9864
          29          89        47.8195
          29          90        30.7671
          29          91        29.9248
          29          92        46.8013
          29          93        56.4815
          29          94        64.7690
          29          95        82.5114
          29          96        91.5296
          29          97        78.9199
          29          98        61.6445
          29          99        49.4897
          29         100        47.7132
          29         101        65.7030
          29         102        85.8053
          29         103        95.2767
          29         104        91.9591
          29         105        87.5041
          29         106        86.5404
          29         107        70.5049
          29         108        51.8567
          29         109        46.8848
          29         110        40.9593
          29         111        31.9227
          29         112        22.0206
          29         113         9.2313
          29         114         1.7850
          29         115         0.0874
          29         116         0.0000
          29         117         0.0009
          29         118         0.0000
          29         119         0.0000
          29         120         0.0000
          29         121         0.0000
          29         122         0.0000
          29         123         0.0000
          29         124         0.0000
          29         125         0.0000
          29         126         0.0000
          29         127         0.0583
          29         128         0.0000
          29         129         0.0000
          29         130         0.0000
          29         131         0.0000
          29         132         0.1163
          29         133         0.0000
          29         134         0.0000
          29         135         0.0000
          29         136         0.0000
          29         137         0.0000
          29         138         0.0000
          29         139         0.0000
          29         140         0.0000
          29         141         0.0000
          29         142         0.0000
          29         143         0.0000
          29         144         0.0000
          29         145         2.8203
          29         146         8.8149
          30           1       496.2238
          30           2       569.9368
          30           3       664.0295
          30           4       775.6188
          30           5       894.4080
          30           6       998.3963
          30           7      1002.3634
          30           8       903.3835
          30           9       900.5757
          30          10      1061.7242
          30          11      1151.4203
          30          12      1132.5020
          30          13      1025.9707
          30          14       821.1493
          30          15       694.7739
          30          16       646.9072
          30          17       503.9977
          30          18       323.3954
          30          19       290.5274
          30          20       400.6348
          30          21       441.7897
          30          22       406.4555
          30          23       446.0443
