GH_01x01
           i           j   heigt(m a.s.l.)
          38          97       456.3650
          38          98       459.2261
          38          99       465.3784
          38         100       476.1101
          39           1       246.6849
          39           2       260.1653
          39           3       270.9825
          39           4       281.5663
          39           5       312.2561
          39           6       361.8491
          39           7       395.8081
          39           8       401.5876
          39           9       407.3928
          39          10       428.5783
          39          11       444.3514
          39          12       461.3653
          39          13       496.8477
          39          14       524.8154
          39          15       515.3594
          39          16       432.8454
          39          17       333.2793
          39          18       325.2481
          39          19       358.4647
          39          20       351.8300
          39          21       318.9920
          39          22       299.3359
          39          23       305.6573
          39          24       310.6842
          39          25       304.4923
          39          26       300.5401
          39          27       292.2358
          39          28       279.4581
          39          29       270.4841
          39          30       264.1877
          39          31       272.8450
          39          32       290.6100
          39          33       305.8624
          39          34       317.7413
          39          35       305.5399
          39          36       282.5186
          39          37       283.0092
          39          38       311.5657
          39          39       342.8647
          39          40       354.1962
          39          41       371.6716
          39          42       408.9448
          39          43       437.5055
          39          44       456.3329
          39          45       492.6721
          39          46       530.3531
          39          47       503.1655
          39          48       460.0030
          39          49       484.9370
          39          50       497.1935
          39          51       460.8706
          39          52       431.4314
          39          53       431.2943
          39          54       466.9567
          39          55       511.3665
          39          56       512.9923
          39          57       474.6810
          39          58       445.9056
          39          59       437.7940
          39          60       437.8028
          39          61       437.8187
          39          62       435.7511
          39          63       433.8820
          39          64       433.1276
          39          65       429.5313
          39          66       421.2785
          39          67       414.2381
          39          68       407.0365
          39          69       393.6021
          39          70       382.6760
          39          71       387.2697
          39          72       398.9013
          39          73       405.0729
          39          74       408.9518
          39          75       416.8227
          39          76       428.3620
          39          77       438.9687
          39          78       446.4079
          39          79       451.3751
          39          80       454.6011
          39          81       456.7004
          39          82       457.8228
          39          83       457.9188
          39          84       457.2860
          39          85       456.0478
          39          86       453.9005
          39          87       451.8015
          39          88       450.9299
          39          89       450.6770
          39          90       450.2134
          39          91       449.5934
          39          92       449.1558
          39          93       449.4586
          39          94       451.1902
          39          95       453.6714
          39          96       454.5919
          39          97       455.6764
          39          98       458.8640
          39          99       465.4981
          39         100       476.2639
          40           1       252.7902
          40           2       264.8979
          40           3       267.9275
          40           4       268.7440
          40           5       287.4124
          40           6       336.9440
          40           7       398.9121
          40           8       427.6381
          40           9       429.3107
          40          10       434.8484
          40          11       465.6153
          40          12       526.2969
          40          13       580.9325
          40          14       599.0436
          40          15       581.0409
          40          16       497.1309
          40          17       399.1517
          40          18       397.0170
          40          19       427.0065
          40          20       393.8093
          40          21       333.7968
          40          22       308.3586
          40          23       327.7292
          40          24       345.3725
          40          25       329.6650
          40          26       305.0035
          40          27       291.1227
          40          28       290.2684
          40          29       290.1637
          40          30       281.1091
          40          31       280.3754
          40          32       291.9569
          40          33       310.1205
          40          34       320.1589
          40          35       304.8525
          40          36       285.3580
          40          37       284.8950
          40          38       299.0096
          40          39       314.8958
          40          40       321.7822
          40          41       333.5826
          40          42       372.8424
          40          43       425.8553
          40          44       464.1843
          40          45       500.6802
          40          46       531.9518
          40          47       505.2221
          40          48       471.2162
          40          49       498.5523
          40          50       514.8188
          40          51       483.3237
          40          52       448.0372
          40          53       436.3891
          40          54       455.3610
          40          55       486.4214
          40          56       495.1924
          40          57       473.6553
          40          58       453.0483
          40          59       447.6646
          40          60       447.2639
          40          61       448.0533
          40          62       449.2842
          40          63       450.0089
          40          64       449.8774
          40          65       443.6762
          40          66       431.2277
          40          67       423.2962
          40          68       420.9265
          40          69       411.2258
          40          70       394.0831
          40          71       388.5502
          40          72       398.2249
          40          73       408.2706
          40          74       414.4761
          40          75       421.4206
          40          76       430.4720
          40          77       439.8644
          40          78       447.4557
          40          79       452.6624
          40          80       455.9648
          40          81       457.8088
          40          82       458.3304
          40          83       457.8338
          40          84       456.7539
          40          85       454.7286
          40          86       451.2701
          40          87       448.3586
          40          88       447.7361
          40          89       447.9516
          40          90       447.8281
          40          91       447.7516
          40          92       447.8042
          40          93       448.0641
          40          94       449.7440
          40          95       452.6402
          40          96       453.9683
          40          97       455.1401
          40          98       458.4564
          40          99       465.8479
          40         100       477.4333
          41           1       261.4345
          41           2       267.5287
          41           3       268.8132
          41           4       275.8604
          41           5       294.7020
          41           6       337.0175
          41           7       392.1416
          41           8       419.1871
          41           9       427.2189
          41          10       442.7391
          41          11       480.4839
          41          12       544.8910
          41          13       598.9977
          41          14       614.4551
          41          15       605.1820
          41          16       549.2505
          41          17       473.7018
          41          18       462.3317
          41          19       466.1631
          41          20       408.9075
          41          21       343.8145
          41          22       332.2084
          41          23       358.7044
          41          24       373.4112
          41          25       349.4443
          41          26       312.3818
          41          27       301.0695
          41          28       312.1636
          41          29       311.2219
          41          30       298.5364
          41          31       293.5775
          41          32       295.9976
          41          33       310.6408
          41          34       323.1432
          41          35       309.4404
          41          36       290.1512
          41          37       288.7372
          41          38       297.7009
          41          39       313.1093
          41          40       333.0486
          41          41       336.6072
          41          42       329.7335
          41          43       356.8467
          41          44       414.0376
          41          45       456.4706
          41          46       476.0815
          41          47       483.8318
          41          48       496.2044
          41          49       534.6819
          41          50       565.4626
          41          51       545.6520
          41          52       494.0131
          41          53       452.0139
          41          54       446.6357
          41          55       464.5148
          41          56       472.4932
          41          57       464.1762
          41          58       454.0371
          41          59       451.6523
          41          60       454.5931
          41          61       457.0104
          41          62       457.5779
          41          63       458.5507
          41          64       457.0366
          41          65       447.8867
          41          66       435.6562
          41          67       430.2015
          41          68       430.8838
          41          69       423.9763
          41          70       405.8322
          41          71       392.9761
          41          72       395.2435
          41          73       405.4101
          41          74       416.0818
          41          75       425.7188
          41          76       434.0109
          41          77       441.5050
          41          78       448.3135
          41          79       453.3998
          41          80       456.7719
          41          81       458.6027
          41          82       458.8048
          41          83       457.9477
          41          84       456.6483
          41          85       454.2570
          41          86       450.3484
          41          87       447.0490
          41          88       446.0550
          41          89       446.1928
          41          90       446.2622
          41          91       446.5679
          41          92       447.2603
          41          93       447.8521
          41          94       449.1975
          41          95       451.8855
          41          96       453.7728
          41          97       455.4619
          41          98       459.0572
          41          99       467.0528
          41         100       478.9575
          42           1       273.0213
          42           2       284.5089
          42           3       294.1881
          42           4       303.1238
          42           5       315.1322
          42           6       339.3459
          42           7       378.0555
          42           8       400.0716
          42           9       408.7325
          42          10       433.1448
          42          11       473.3943
          42          12       523.3788
          42          13       571.4091
          42          14       598.9564
          42          15       598.1735
          42          16       551.7803
          42          17       494.6554
          42          18       477.5985
          42          19       458.8793
          42          20       401.1916
          42          21       357.0989
          42          22       366.1821
          42          23       388.3569
          42          24       377.7742
          42          25       344.2555
          42          26       320.5133
          42          27       321.3125
          42          28       328.3023
          42          29       322.7311
          42          30       316.4762
          42          31       316.0673
          42          32       316.3748
          42          33       324.0517
          42          34       333.4293
          42          35       319.6205
          42          36       297.0917
          42          37       292.9821
          42          38       300.3435
          42          39       315.6540
          42          40       349.7032
          42          41       366.1501
          42          42       336.9634
          42          43       320.1261
          42          44       350.7071
          42          45       389.4692
          42          46       418.1299
          42          47       454.8712
          42          48       497.6756
          42          49       560.4467
          42          50       612.6058
          42          51       589.3046
          42          52       519.7382
          42          53       463.1413
          42          54       445.5942
          42          55       455.6599
          42          56       461.5572
          42          57       458.5402
          42          58       455.2593
          42          59       455.9522
          42          60       459.9015
          42          61       460.5428
          42          62       458.1555
          42          63       455.7684
          42          64       449.8422
          42          65       440.7610
          42          66       434.8211
          42          67       434.3681
          42          68       436.5541
          42          69       432.9402
          42          70       419.0989
          42          71       403.2654
          42          72       395.7906
          42          73       399.8727
          42          74       412.5079
          42          75       427.8695
          42          76       439.0815
          42          77       444.9097
          42          78       449.1788
          42          79       453.1550
          42          80       456.5753
          42          81       458.7442
          42          82       459.0901
          42          83       458.3983
          42          84       457.2610
          42          85       455.1022
          42          86       451.6072
          42          87       448.0722
          42          88       446.1555
          42          89       445.8220
          42          90       445.8772
          42          91       446.0068
          42          92       446.6170
          42          93       447.6148
          42          94       449.3089
          42          95       452.0726
          42          96       454.0029
          42          97       455.6889
          42          98       459.6020
          42          99       467.9845
          42         100       479.2405
          43           1       284.1751
          43           2       302.7046
          43           3       322.9652
          43           4       329.3151
          43           5       330.4352
          43           6       347.8117
          43           7       392.2965
          43           8       422.6202
          43           9       424.1237
          43          10       429.3314
          43          11       458.2629
          43          12       513.7795
          43          13       575.4583
          43          14       608.1967
          43          15       600.2964
          43          16       550.6073
          43          17       499.4941
          43          18       473.2123
          43          19       453.5446
          43          20       424.1923
          43          21       397.4830
          43          22       411.1156
          43          23       421.5627
          43          24       385.3112
          43          25       349.0440
          43          26       345.2614
          43          27       356.8071
          43          28       357.5884
          43          29       351.3441
          43          30       346.7527
          43          31       342.5191
          43          32       337.2169
          43          33       333.8509
          43          34       334.4355
          43          35       320.9872
          43          36       301.9095
          43          37       300.3872
          43          38       308.5010
          43          39       320.1042
          43          40       346.9918
          43          41       374.7182
          43          42       370.7826
          43          43       349.6114
          43          44       341.3661
          43          45       350.5765
          43          46       381.2077
          43          47       418.8653
          43          48       461.6912
          43          49       533.8016
          43          50       588.7759
          43          51       564.4817
          43          52       502.3768
          43          53       470.3658
          43          54       459.7214
          43          55       452.7587
          43          56       455.8786
          43          57       457.9468
          43          58       455.4531
          43          59       457.0020
          43          60       461.1017
          43          61       460.7471
          43          62       456.8978
          43          63       452.1964
          43          64       444.7261
          43          65       437.5539
          43          66       436.8130
          43          67       440.7286
          43          68       442.6272
          43          69       439.7656
          43          70       430.7305
          43          71       416.2131
          43          72       403.6073
          43          73       400.3513
          43          74       407.7299
          43          75       423.3022
          43          76       439.1567
          43          77       447.9006
          43          78       451.2887
          43          79       453.7112
          43          80       456.5646
          43          81       458.8467
          43          82       459.5330
          43          83       459.1598
          43          84       458.3160
          43          85       456.6569
          43          86       453.8391
          43          87       450.0068
          43          88       446.8243
          43          89       445.8381
          43          90       445.9477
          43          91       445.9362
          43          92       446.1216
          43          93       447.1100
          43          94       449.5146
          43          95       453.0522
          43          96       454.5110
          43          97       455.2608
          43          98       458.7916
          43          99       467.0671
          43         100       477.6169
          44           1       304.3596
          44           2       318.4761
          44           3       336.6805
          44           4       357.4765
          44           5       367.7903
          44           6       376.8101
          44           7       411.4380
          44           8       442.6773
          44           9       449.7822
          44          10       443.7402
          44          11       456.8876
          44          12       518.0235
          44          13       587.9291
          44          14       616.0292
          44          15       606.9143
          44          16       563.6198
          44          17       510.7878
          44          18       474.8848
          44          19       464.1375
          44          20       456.5779
          44          21       438.3085
          44          22       444.9963
          44          23       432.8163
          44          24       395.1793
          44          25       390.5153
          44          26       400.3577
          44          27       398.9404
          44          28       385.8483
          44          29       370.3178
          44          30       357.8149
          44          31       346.8028
          44          32       334.4236
          44          33       325.7568
          44          34       324.0216
          44          35       315.6708
          44          36       307.3616
          44          37       312.4333
          44          38       317.4095
          44          39       322.3560
          44          40       337.9789
          44          41       363.6804
          44          42       385.3597
          44          43       386.1908
          44          44       368.3701
          44          45       347.2642
          44          46       356.2797
          44          47       387.3193
          44          48       424.0670
          44          49       477.6500
          44          50       516.5560
          44          51       513.3087
          44          52       491.8733
          44          53       483.4280
          44          54       477.1150
          44          55       462.3505
          44          56       452.9868
          44          57       447.4138
          44          58       443.1127
          44          59       446.6248
          44          60       454.3082
          44          61       455.2137
          44          62       450.9050
          44          63       451.6533
          44          64       453.4476
          44          65       448.1974
          44          66       445.2974
          44          67       449.3819
          44          68       450.8062
          44          69       446.5203
          44          70       438.1797
          44          71       427.1212
          44          72       416.9302
          44          73       411.0108
          44          74       409.6868
          44          75       415.8216
          44          76       431.3198
          44          77       446.7449
          44          78       453.9921
          44          79       456.2590
          44          80       457.7706
          44          81       459.4559
          44          82       460.8084
          44          83       460.8455
          44          84       460.1366
          44          85       459.0898
          44          86       456.9860
          44          87       452.9263
          44          88       448.3357
          44          89       446.0982
          44          90       445.9525
          44          91       446.1566
          44          92       446.1626
          44          93       446.6276
          44          94       449.0379
          44          95       452.9980
          44          96       454.1606
          44          97       454.5583
          44          98       457.6456
          44          99       465.1254
          44         100       475.0562
          45           1       327.3054
          45           2       337.0281
          45           3       348.7044
          45           4       387.3784
          45           5       419.0402
          45           6       416.5710
          45           7       423.3425
          45           8       443.8000
          45           9       462.6906
          45          10       463.6610
          45          11       463.5033
          45          12       502.1655
          45          13       557.7207
          45          14       593.9957
          45          15       603.7424
          45          16       575.6782
          45          17       527.5007
          45          18       490.2274
          45          19       471.8761
          45          20       461.2378
          45          21       457.8559
          45          22       451.9420
          45          23       417.7012
          45          24       406.3300
          45          25       434.3530
          45          26       435.0540
          45          27       406.1136
          45          28       382.1276
          45          29       365.9024
          45          30       348.6366
          45          31       333.9694
          45          32       328.0674
          45          33       328.7514
          45          34       329.3285
          45          35       326.3539
          45          36       321.6477
          45          37       323.9181
          45          38       326.8688
          45          39       325.0980
          45          40       333.8383
          45          41       356.0732
          45          42       384.6218
          45          43       403.7162
          45          44       396.8443
          45          45       366.8290
          45          46       351.9286
          45          47       372.2508
          45          48       402.9226
          45          49       435.7536
          45          50       465.4786
          45          51       485.7263
          45          52       496.3163
          45          53       489.2025
          45          54       479.0038
          45          55       472.8166
          45          56       456.0013
          45          57       436.6678
          45          58       429.0615
          45          59       434.9665
          45          60       444.7906
          45          61       445.5195
          45          62       440.5148
          45          63       444.9361
          45          64       455.5151
          45          65       457.0098
          45          66       454.0721
          45          67       455.1183
          45          68       456.3705
          45          69       452.3734
          45          70       443.4748
          45          71       435.8103
          45          72       431.5070
          45          73       427.9820
          45          74       421.4585
          45          75       416.1501
          45          76       425.3327
          45          77       444.2417
          45          78       455.7939
          45          79       458.6754
          45          80       459.1436
          45          81       460.3860
          45          82       462.6927
          45          83       463.7610
          45          84       463.4362
          45          85       462.6360
          45          86       460.5004
          45          87       455.7322
          45          88       449.8901
          45          89       446.4873
          45          90       445.9959
          45          91       446.4407
          45          92       446.3782
          45          93       446.1469
          45          94       447.6242
          45          95       451.0689
          45          96       452.4834
          45          97       453.5083
          45          98       456.2424
          45          99       462.4330
          45         100       471.7307
          46           1       349.5033
          46           2       356.2431
          46           3       370.2463
          46           4       413.9776
          46           5       463.1269
          46           6       477.0083
          46           7       467.7427
          46           8       469.8096
          46           9       492.1203
          46          10       498.8666
          46          11       484.1442
          46          12       492.7888
          46          13       524.9098
          46          14       561.3220
          46          15       588.4487
          46          16       586.7241
          46          17       557.4362
          46          18       519.5500
          46          19       491.9869
          46          20       478.3136
          46          21       472.1302
          46          22       447.5865
          46          23       418.1787
          46          24       423.7539
          46          25       432.2379
          46          26       412.3244
          46          27       392.5400
          46          28       392.9632
          46          29       386.0138
          46          30       357.1676
          46          31       341.4924
          46          32       351.1721
          46          33       353.1483
          46          34       343.2357
          46          35       342.4718
          46          36       335.9745
          46          37       329.7345
          46          38       337.9652
          46          39       337.2087
          46          40       337.8628
          46          41       357.6753
          46          42       384.4028
          46          43       405.6345
          46          44       409.9083
          46          45       390.3871
          46          46       366.6070
          46          47       372.1375
          46          48       396.5984
          46          49       417.4266
          46          50       440.8090
          46          51       468.9791
          46          52       486.2446
          46          53       476.9006
          46          54       464.5071
          46          55       465.6112
          46          56       460.3116
          46          57       444.3535
          46          58       431.3281
          46          59       433.4289
          46          60       441.9175
          46          61       441.7092
          46          62       436.4806
          46          63       437.9347
          46          64       448.2348
          46          65       456.4135
          46          66       457.4768
          46          67       456.9941
          46          68       457.4824
          46          69       454.7952
          46          70       447.6917
          46          71       442.2809
          46          72       441.1745
          46          73       439.4493
          46          74       431.2373
          46          75       421.5046
          46          76       426.6176
          46          77       445.0483
          46          78       457.4177
          46          79       459.9324
          46          80       460.2845
          46          81       461.8796
          46          82       464.5894
          46          83       466.4547
          46          84       466.7506
          46          85       465.9492
          46          86       463.1732
          46          87       457.4381
          46          88       451.0545
          46          89       447.4896
          46          90       446.8239
          46          91       446.5567
          46          92       445.6118
          46          93       445.0838
          46          94       445.8658
          46          95       448.4294
          46          96       450.0508
          46          97       451.7224
          46          98       454.1498
          46          99       459.0222
          46         100       467.1476
          47           1       373.0076
          47           2       377.3377
          47           3       398.5911
          47           4       432.3245
          47           5       480.1689
          47           6       518.7080
          47           7       522.7998
          47           8       528.5613
          47           9       549.6117
          47          10       552.9924
          47          11       522.2558
          47          12       509.6350
          47          13       529.6638
          47          14       555.6892
          47          15       583.9915
          47          16       600.5762
          47          17       584.0243
          47          18       556.3286
          47          19       542.1301
          47          20       516.0853
          47          21       477.9502
          47          22       445.7195
          47          23       432.6773
          47          24       428.1613
          47          25       413.4495
          47          26       405.0042
          47          27       410.4675
          47          28       417.1717
          47          29       400.9536
          47          30       370.5534
          47          31       368.9983
          47          32       383.5977
          47          33       374.2720
          47          34       358.6422
          47          35       355.5518
          47          36       342.4141
          47          37       332.4139
          47          38       347.4638
          47          39       353.8099
          47          40       346.9740
          47          41       356.0920
          47          42       377.6985
          47          43       399.8785
          47          44       412.6927
          47          45       406.1993
          47          46       383.1296
          47          47       374.8240
          47          48       393.3983
          47          49       411.6620
          47          50       428.2440
          47          51       449.3977
          47          52       460.8719
          47          53       454.9677
          47          54       448.3582
          47          55       453.3355
          47          56       459.3544
          47          57       455.0692
          47          58       442.1273
          47          59       438.2122
          47          60       443.7911
          47          61       443.7828
          47          62       439.5961
          47          63       438.1967
          47          64       444.2914
          47          65       453.8706
          47          66       457.5025
          47          67       457.1843
          47          68       457.2186
          47          69       455.9847
          47          70       451.8230
          47          71       446.8410
          47          72       444.2693
          47          73       441.1768
          47          74       433.2886
          47          75       425.8639
          47          76       430.8244
          47          77       447.1329
          47          78       458.7412
          47          79       461.2273
          47          80       462.3242
          47          81       464.5911
          47          82       466.5713
          47          83       467.7792
          47          84       468.2384
          47          85       467.5798
          47          86       464.6378
          47          87       459.0623
          47          88       453.1622
          47          89       448.6838
          47          90       445.5963
          47          91       442.7111
          47          92       440.3129
          47          93       440.6265
          47          94       442.3472
          47          95       444.1730
          47          96       446.1823
          47          97       449.3625
          47          98       452.8591
          47          99       458.3427
          47         100       465.3422
          48           1       404.4478
          48           2       411.0224
          48           3       432.2297
          48           4       438.7759
          48           5       459.0252
          48           6       505.9122
          48           7       545.5754
          48           8       576.3110
          48           9       595.6517
          48          10       595.0135
          48          11       563.0464
          48          12       540.4873
          48          13       551.4971
          48          14       572.4077
          48          15       595.5505
          48          16       611.7251
          48          17       605.2844
          48          18       589.9847
          48          19       571.7809
          48          20       531.2799
          48          21       494.5564
          48          22       474.7887
          48          23       449.5570
          48          24       428.8608
          48          25       430.6400
          48          26       436.5175
          48          27       426.1085
          48          28       411.0974
          48          29       399.3544
          48          30       393.6732
          48          31       400.0722
          48          32       399.2488
          48          33       386.8597
          48          34       381.4511
          48          35       371.9975
          48          36       349.1823
          48          37       337.6154
          48          38       354.4806
          48          39       365.6786
          48          40       353.0357
          48          41       348.5706
          48          42       364.9861
          48          43       390.4508
          48          44       412.4344
          48          45       417.2056
          48          46       395.3530
          48          47       377.9348
          48          48       390.9680
          48          49       407.0667
          48          50       419.6297
          48          51       433.7214
          48          52       438.1834
          48          53       438.4215
          48          54       444.7067
          48          55       454.5380
          48          56       461.1890
          48          57       459.5661
          48          58       448.2080
          48          59       441.7802
          48          60       445.7333
          48          61       446.5511
          48          62       443.6333
          48          63       441.6376
          48          64       444.2105
          48          65       452.3672
          48          66       457.1532
          48          67       457.1734
          48          68       457.0121
          48          69       456.8055
          48          70       454.6888
          48          71       449.6036
          48          72       444.6951
          48          73       440.8525
          48          74       435.8081
          48          75       432.0960
          48          76       436.2366
          48          77       448.5675
          48          78       458.9556
          48          79       462.7177
          48          80       465.1983
          48          81       467.8452
          48          82       468.6135
          48          83       468.4173
          48          84       468.2802
          48          85       467.5861
          48          86       464.9195
          48          87       459.9314
          48          88       453.3634
          48          89       444.6443
          48          90       436.5928
          48          91       432.1920
          48          92       430.5276
          48          93       431.9712
          48          94       434.8113
          48          95       437.2044
          48          96       441.0766
          48          97       446.5112
          48          98       451.6946
          48          99       458.9467
          48         100       466.3704
          49           1       438.9583
          49           2       446.0567
          49           3       464.4515
          49           4       471.9421
          49           5       491.4564
          49           6       539.8994
          49           7       581.7075
          49           8       605.1770
          49           9       614.2548
          49          10       612.7496
          49          11       596.4879
          49          12       582.3798
          49          13       580.0887
          49          14       588.1417
          49          15       602.3574
          49          16       615.9642
          49          17       621.2446
          49          18       596.5673
          49          19       558.1627
          49          20       535.5255
          49          21       523.2866
          49          22       502.4004
          49          23       463.7327
          49          24       443.9265
          49          25       452.5259
          49          26       446.0988
          49          27       423.4839
          49          28       416.0357
          49          29       427.0614
          49          30       439.6539
          49          31       438.3683
          49          32       420.8885
          49          33       408.1130
          49          34       400.4789
          49          35       381.7339
          49          36       355.7852
          49          37       344.2953
          49          38       360.5421
          49          39       371.3947
          49          40       357.4494
          49          41       351.3483
          49          42       362.9455
          49          43       382.1389
          49          44       410.7112
          49          45       426.9074
          49          46       405.7728
          49          47       384.4525
          49          48       396.4162
          49          49       407.3485
          49          50       410.5433
          49          51       420.6584
          49          52       426.6725
          49          53       433.3192
          49          54       447.2556
          49          55       460.0811
          49          56       466.5876
          49          57       463.0483
          49          58       449.8287
          49          59       442.9738
          49          60       447.2497
          49          61       449.1579
          49          62       447.2929
          49          63       445.9975
          49          64       447.2635
          49          65       452.7974
          49          66       456.9313
          49          67       457.2083
          49          68       456.9600
          49          69       456.6674
          49          70       454.6500
          49          71       449.9322
          49          72       445.0192
          49          73       442.1677
          49          74       440.5489
          49          75       440.2991
          49          76       443.7917
          49          77       451.5907
          49          78       459.1735
          49          79       463.3152
          49          80       465.8228
          49          81       467.4570
          49          82       468.1898
          49          83       468.8241
          49          84       469.3310
          49          85       468.8353
          49          86       464.6051
          49          87       457.2896
          49          88       448.2639
          49          89       434.8172
          49          90       423.3372
          49          91       421.5178
          49          92       423.8428
          49          93       425.0476
          49          94       426.1376
          49          95       429.3632
          49          96       436.6212
          49          97       444.4792
          49          98       450.7976
          49          99       457.4506
          49         100       468.0464
          50           1       471.7727
          50           2       476.2242
          50           3       492.9067
          50           4       521.7944
          50           5       562.0405
          50           6       600.4284
          50           7       623.9705
          50           8       637.6958
          50           9       638.3278
          50          10       629.7914
          50          11       621.4244
          50          12       616.6124
          50          13       611.6245
          50          14       609.0140
          50          15       608.4339
          50          16       611.6454
          50          17       612.1987
          50          18       587.6890
          50          19       563.7345
          50          20       555.3605
          50          21       524.3857
