HR_01x01
--------------------------------------------------------------------
Spatial distribution of season types
1 - Summer
2 - Early fall
3 - Late fall
4 - Winter
5 - Spring
--------------------------------------------------------------------
  i    j  Jan  Feb  Mar  Apr  May  Jun  Jul  Aug  Sep  Oct  Nov  Dec
 52   31    4    4    5    5    1    1    1    1    1    2    3    4
 53   31    4    4    5    5    1    1    1    1    1    2    3    4
 54   31    4    4    5    5    1    1    1    1    1    2    3    4
 55   31    4    4    5    5    1    1    1    1    1    2    3    4
 56   31    4    4    5    5    1    1    1    1    1    2    3    4
 57   31    4    4    5    5    1    1    1    1    1    2    3    4
 58   31    4    4    5    5    1    1    1    1    1    2    3    4
 59   31    4    4    5    5    1    1    1    1    1    2    3    4
 60   31    4    4    5    5    1    1    1    1    1    2    3    4
 61   31    4    4    5    5    1    1    1    1    1    2    3    4
 62   31    4    4    5    5    1    1    1    1    1    2    3    4
 63   31    4    4    5    5    1    1    1    1    1    2    3    4
 64   31    4    4    5    5    1    1    1    1    1    2    3    4
 65   31    4    4    5    5    1    1    1    1    1    2    3    4
 66   31    4    4    5    5    1    1    1    1    1    2    3    4
 67   31    4    4    5    5    1    1    1    1    1    2    3    4
 68   31    4    4    5    5    1    1    1    1    1    2    3    4
 69   31    4    4    5    5    1    1    1    1    1    2    3    4
 70   31    4    4    5    5    1    1    1    1    1    2    3    4
 71   31    4    4    5    5    1    1    1    1    1    2    3    4
 72   31    4    4    5    5    1    1    1    1    1    2    3    4
 73   31    4    4    5    5    1    1    1    1    1    2    3    4
 74   31    4    4    5    5    1    1    1    1    1    2    3    4
 75   31    4    4    5    5    1    1    1    1    1    2    3    4
 76   31    4    4    5    5    1    1    1    1    1    2    3    4
 77   31    4    4    5    5    1    1    1    1    1    2    3    4
 78   31    4    4    5    5    1    1    1    1    1    2    3    4
 79   31    4    4    5    5    1    1    1    1    1    2    3    4
 80   31    4    4    5    5    1    1    1    1    1    2    3    4
 81   31    4    4    5    5    1    1    1    1    1    2    3    4
 82   31    4    4    5    5    1    1    1    1    1    2    3    4
 83   31    4    4    5    5    1    1    1    1    1    2    3    4
 84   31    4    4    5    5    1    1    1    1    1    2    3    4
 85   31    4    4    5    5    1    1    1    1    1    2    3    4
 86   31    4    4    5    5    1    1    1    1    1    2    3    4
 87   31    4    4    5    5    1    1    1    1    1    2    3    4
 88   31    4    4    5    5    1    1    1    1    1    2    3    4
 89   31    4    4    5    5    1    1    1    1    1    2    3    4
  1   32    4    4    5    5    1    1    1    1    1    2    3    4
  2   32    4    4    5    5    1    1    1    1    1    2    3    4
  3   32    4    4    5    5    1    1    1    1    1    2    3    4
  4   32    4    4    5    5    1    1    1    1    1    2    3    4
  5   32    4    4    5    5    1    1    1    1    1    2    3    4
  6   32    4    4    5    5    1    1    1    1    1    2    3    4
  7   32    4    4    5    5    1    1    1    1    1    2    3    4
  8   32    4    4    5    5    1    1    1    1    1    2    3    4
  9   32    4    4    5    5    1    1    1    1    1    2    3    4
 10   32    4    4    5    5    1    1    1    1    1    2    3    4
 11   32    4    4    5    5    1    1    1    1    1    2    3    4
 12   32    4    4    5    5    1    1    1    1    1    2    3    4
 13   32    4    4    5    5    1    1    1    1    1    2    3    4
 14   32    4    4    5    5    1    1    1    1    1    2    3    4
 15   32    4    4    5    5    1    1    1    1    1    2    3    4
 16   32    4    4    5    5    1    1    1    1    1    2    3    4
 17   32    4    4    5    5    1    1    1    1    1    2    3    4
 18   32    4    4    5    5    1    1    1    1    1    2    3    4
 19   32    4    4    5    5    1    1    1    1    1    2    3    4
 20   32    4    4    5    5    1    1    1    1    1    2    3    4
 21   32    4    4    5    5    1    1    1    1    1    2    3    4
 22   32    4    4    5    5    1    1    1    1    1    2    3    4
 23   32    4    4    5    5    1    1    1    1    1    2    3    4
 24   32    4    4    5    5    1    1    1    1    1    2    3    4
 25   32    4    4    5    5    1    1    1    1    1    2    3    4
 26   32    4    4    5    5    1    1    1    1    1    2    3    4
 27   32    4    4    5    5    1    1    1    1    1    2    3    4
 28   32    4    4    5    5    1    1    1    1    1    2    3    4
 29   32    4    4    5    5    1    1    1    1    1    2    3    4
 30   32    4    4    5    5    1    1    1    1    1    2    3    4
 31   32    4    4    5    5    1    1    1    1    1    2    3    4
 32   32    4    4    5    5    1    1    1    1    1    2    3    4
 33   32    4    4    5    5    1    1    1    1    1    2    3    4
 34   32    4    4    5    5    1    1    1    1    1    2    3    4
 35   32    4    4    5    5    1    1    1    1    1    2    3    4
 36   32    4    4    5    5    1    1    1    1    1    2    3    4
 37   32    4    4    5    5    1    1    1    1    1    2    3    4
 38   32    4    4    5    5    1    1    1    1    1    2    3    4
 39   32    4    4    5    5    1    1    1    1    1    2    3    4
 40   32    4    4    5    5    1    1    1    1    1    2    3    4
 41   32    4    4    5    5    1    1    1    1    1    2    3    4
 42   32    4    4    5    5    1    1    1    1    1    2    3    4
 43   32    4    4    5    5    1    1    1    1    1    2    3    4
 44   32    4    4    5    5    1    1    1    1    1    2    3    4
 45   32    4    4    5    5    1    1    1    1    1    2    3    4
 46   32    4    4    5    5    1    1    1    1    1    2    3    4
 47   32    4    4    5    5    1    1    1    1    1    2    3    4
 48   32    4    4    5    5    1    1    1    1    1    2    3    4
 49   32    4    4    5    5    1    1    1    1    1    2    3    4
 50   32    4    4    5    5    1    1    1    1    1    2    3    4
 51   32    4    4    5    5    1    1    1    1    1    2    3    4
 52   32    4    4    5    5    1    1    1    1    1    2    3    4
 53   32    4    4    5    5    1    1    1    1    1    2    3    4
 54   32    4    4    5    5    1    1    1    1    1    2    3    4
 55   32    4    4    5    5    1    1    1    1    1    2    3    4
 56   32    4    4    5    5    1    1    1    1    1    2    3    4
 57   32    4    4    5    5    1    1    1    1    1    2    3    4
 58   32    4    4    5    5    1    1    1    1    1    2    3    4
 59   32    4    4    5    5    1    1    1    1    1    2    3    4
 60   32    4    4    5    5    1    1    1    1    1    2    3    4
 61   32    4    4    5    5    1    1    1    1    1    2    3    4
 62   32    4    4    5    5    1    1    1    1    1    2    3    4
 63   32    4    4    5    5    1    1    1    1    1    2    3    4
 64   32    4    4    5    5    1    1    1    1    1    2    3    4
 65   32    4    4    5    5    1    1    1    1    1    2    3    4
 66   32    4    4    5    5    1    1    1    1    1    2    3    4
 67   32    4    4    5    5    1    1    1    1    1    2    3    4
 68   32    4    4    5    5    1    1    1    1    1    2    3    4
 69   32    4    4    5    5    1    1    1    1    1    2    3    4
 70   32    4    4    5    5    1    1    1    1    1    2    3    4
 71   32    4    4    5    5    1    1    1    1    1    2    3    4
 72   32    4    4    5    5    1    1    1    1    1    2    3    4
 73   32    4    4    5    5    1    1    1    1    1    2    3    4
 74   32    4    4    5    5    1    1    1    1    1    2    3    4
 75   32    4    4    5    5    1    1    1    1    1    2    3    4
 76   32    4    4    5    5    1    1    1    1    1    2    3    4
 77   32    4    4    5    5    1    1    1    1    1    2    3    4
 78   32    4    4    5    5    1    1    1    1    1    2    3    4
 79   32    4    4    5    5    1    1    1    1    1    2    3    4
 80   32    4    4    5    5    1    1    1    1    1    2    3    4
 81   32    4    4    5    5    1    1    1    1    1    2    3    4
 82   32    4    4    5    5    1    1    1    1    1    2    3    4
 83   32    4    4    5    5    1    1    1    1    1    2    3    4
 84   32    4    4    5    5    1    1    1    1    1    2    3    4
 85   32    4    4    5    5    1    1    1    1    1    2    3    4
 86   32    4    4    5    5    1    1    1    1    1    2    3    4
 87   32    4    4    5    5    1    1    1    1    1    2    3    4
 88   32    4    4    5    5    1    1    1    1    1    2    3    4
 89   32    4    4    5    5    1    1    1    1    1    2    3    4
  1   33    4    4    5    5    1    1    1    1    1    2    3    4
  2   33    4    4    5    5    1    1    1    1    1    2    3    4
  3   33    4    4    5    5    1    1    1    1    1    2    3    4
  4   33    4    4    5    5    1    1    1    1    1    2    3    4
  5   33    4    4    5    5    1    1    1    1    1    2    3    4
  6   33    4    4    5    5    1    1    1    1    1    2    3    4
  7   33    4    4    5    5    1    1    1    1    1    2    3    4
  8   33    4    4    5    5    1    1    1    1    1    2    3    4
  9   33    4    4    5    5    1    1    1    1    1    2    3    4
 10   33    4    4    5    5    1    1    1    1    1    2    3    4
 11   33    4    4    5    5    1    1    1    1    1    2    3    4
 12   33    4    4    5    5    1    1    1    1    1    2    3    4
 13   33    4    4    5    5    1    1    1    1    1    2    3    4
 14   33    4    4    5    5    1    1    1    1    1    2    3    4
 15   33    4    4    5    5    1    1    1    1    1    2    3    4
 16   33    4    4    5    5    1    1    1    1    1    2    3    4
 17   33    4    4    5    5    1    1    1    1    1    2    3    4
 18   33    4    4    5    5    1    1    1    1    1    2    3    4
 19   33    4    4    5    5    1    1    1    1    1    2    3    4
 20   33    4    4    5    5    1    1    1    1    1    2    3    4
 21   33    4    4    5    5    1    1    1    1    1    2    3    4
 22   33    4    4    5    5    1    1    1    1    1    2    3    4
 23   33    4    4    5    5    1    1    1    1    1    2    3    4
 24   33    4    4    5    5    1    1    1    1    1    2    3    4
 25   33    4    4    5    5    1    1    1    1    1    2    3    4
 26   33    4    4    5    5    1    1    1    1    1    2    3    4
 27   33    4    4    5    5    1    1    1    1    1    2    3    4
 28   33    4    4    5    5    1    1    1    1    1    2    3    4
 29   33    4    4    5    5    1    1    1    1    1    2    3    4
 30   33    4    4    5    5    1    1    1    1    1    2    3    4
 31   33    4    4    5    5    1    1    1    1    1    2    3    4
 32   33    4    4    5    5    1    1    1    1    1    2    3    4
 33   33    4    4    5    5    1    1    1    1    1    2    3    4
 34   33    4    4    5    5    1    1    1    1    1    2    3    4
 35   33    4    4    5    5    1    1    1    1    1    2    3    4
 36   33    4    4    5    5    1    1    1    1    1    2    3    4
 37   33    4    4    5    5    1    1    1    1    1    2    3    4
 38   33    4    4    5    5    1    1    1    1    1    2    3    4
 39   33    4    4    5    5    1    1    1    1    1    2    3    4
 40   33    4    4    5    5    1    1    1    1    1    2    3    4
 41   33    4    4    5    5    1    1    1    1    1    2    3    4
 42   33    4    4    5    5    1    1    1    1    1    2    3    4
 43   33    4    4    5    5    1    1    1    1    1    2    3    4
 44   33    4    4    5    5    1    1    1    1    1    2    3    4
 45   33    4    4    5    5    1    1    1    1    1    2    3    4
 46   33    4    4    5    5    1    1    1    1    1    2    3    4
 47   33    4    4    5    5    1    1    1    1    1    2    3    4
 48   33    4    4    5    5    1    1    1    1    1    2    3    4
 49   33    4    4    5    5    1    1    1    1    1    2    3    4
 50   33    4    4    5    5    1    1    1    1    1    2    3    4
 51   33    4    4    5    5    1    1    1    1    1    2    3    4
 52   33    4    4    5    5    1    1    1    1    1    2    3    4
 53   33    4    4    5    5    1    1    1    1    1    2    3    4
 54   33    4    4    5    5    1    1    1    1    1    2    3    4
 55   33    4    4    5    5    1    1    1    1    1    2    3    4
 56   33    4    4    5    5    1    1    1    1    1    2    3    4
 57   33    4    4    5    5    1    1    1    1    1    2    3    4
 58   33    4    4    5    5    1    1    1    1    1    2    3    4
 59   33    4    4    5    5    1    1    1    1    1    2    3    4
 60   33    4    4    5    5    1    1    1    1    1    2    3    4
 61   33    4    4    5    5    1    1    1    1    1    2    3    4
 62   33    4    4    5    5    1    1    1    1    1    2    3    4
 63   33    4    4    5    5    1    1    1    1    1    2    3    4
 64   33    4    4    5    5    1    1    1    1    1    2    3    4
 65   33    4    4    5    5    1    1    1    1    1    2    3    4
 66   33    4    4    5    5    1    1    1    1    1    2    3    4
 67   33    4    4    5    5    1    1    1    1    1    2    3    4
 68   33    4    4    5    5    1    1    1    1    1    2    3    4
 69   33    4    4    5    5    1    1    1    1    1    2    3    4
 70   33    4    4    5    5    1    1    1    1    1    2    3    4
 71   33    4    4    5    5    1    1    1    1    1    2    3    4
 72   33    4    4    5    5    1    1    1    1    1    2    3    4
 73   33    4    4    5    5    1    1    1    1    1    2    3    4
 74   33    4    4    5    5    1    1    1    1    1    2    3    4
 75   33    4    4    5    5    1    1    1    1    1    2    3    4
 76   33    4    4    5    5    1    1    1    1    1    2    3    4
 77   33    4    4    5    5    1    1    1    1    1    2    3    4
 78   33    4    4    5    5    1    1    1    1    1    2    3    4
 79   33    4    4    5    5    1    1    1    1    1    2    3    4
 80   33    4    4    5    5    1    1    1    1    1    2    3    4
 81   33    4    4    5    5    1    1    1    1    1    2    3    4
 82   33    4    4    5    5    1    1    1    1    1    2    3    4
 83   33    4    4    5    5    1    1    1    1    1    2    3    4
 84   33    4    4    5    5    1    1    1    1    1    2    3    4
 85   33    4    4    5    5    1    1    1    1    1    2    3    4
 86   33    4    4    5    5    1    1    1    1    1    2    3    4
 87   33    4    4    5    5    1    1    1    1    1    2    3    4
 88   33    4    4    5    5    1    1    1    1    1    2    3    4
 89   33    4    4    5    5    1    1    1    1    1    2    3    4
  1   34    4    4    5    5    1    1    1    1    1    2    3    4
  2   34    4    4    5    5    1    1    1    1    1    2    3    4
  3   34    4    4    5    5    1    1    1    1    1    2    3    4
  4   34    4    4    5    5    1    1    1    1    1    2    3    4
  5   34    4    4    5    5    1    1    1    1    1    2    3    4
  6   34    4    4    5    5    1    1    1    1    1    2    3    4
  7   34    4    4    5    5    1    1    1    1    1    2    3    4
  8   34    4    4    5    5    1    1    1    1    1    2    3    4
  9   34    4    4    5    5    1    1    1    1    1    2    3    4
 10   34    4    4    5    5    1    1    1    1    1    2    3    4
 11   34    4    4    5    5    1    1    1    1    1    2    3    4
 12   34    4    4    5    5    1    1    1    1    1    2    3    4
 13   34    4    4    5    5    1    1    1    1    1    2    3    4
 14   34    4    4    5    5    1    1    1    1    1    2    3    4
 15   34    4    4    5    5    1    1    1    1    1    2    3    4
 16   34    4    4    5    5    1    1    1    1    1    2    3    4
 17   34    4    4    5    5    1    1    1    1    1    2    3    4
 18   34    4    4    5    5    1    1    1    1    1    2    3    4
 19   34    4    4    5    5    1    1    1    1    1    2    3    4
 20   34    4    4    5    5    1    1    1    1    1    2    3    4
 21   34    4    4    5    5    1    1    1    1    1    2    3    4
 22   34    4    4    5    5    1    1    1    1    1    2    3    4
 23   34    4    4    5    5    1    1    1    1    1    2    3    4
 24   34    4    4    5    5    1    1    1    1    1    2    3    4
 25   34    4    4    5    5    1    1    1    1    1    2    3    4
 26   34    4    4    5    5    1    1    1    1    1    2    3    4
 27   34    4    4    5    5    1    1    1    1    1    2    3    4
 28   34    4    4    5    5    1    1    1    1    1    2    3    4
 29   34    4    4    5    5    1    1    1    1    1    2    3    4
 30   34    4    4    5    5    1    1    1    1    1    2    3    4
 31   34    4    4    5    5    1    1    1    1    1    2    3    4
 32   34    4    4    5    5    1    1    1    1    1    2    3    4
 33   34    4    4    5    5    1    1    1    1    1    2    3    4
 34   34    4    4    5    5    1    1    1    1    1    2    3    4
 35   34    4    4    5    5    1    1    1    1    1    2    3    4
 36   34    4    4    5    5    1    1    1    1    1    2    3    4
 37   34    4    4    5    5    1    1    1    1    1    2    3    4
 38   34    4    4    5    5    1    1    1    1    1    2    3    4
 39   34    4    4    5    5    1    1    1    1    1    2    3    4
 40   34    4    4    5    5    1    1    1    1    1    2    3    4
 41   34    4    4    5    5    1    1    1    1    1    2    3    4
 42   34    4    4    5    5    1    1    1    1    1    2    3    4
 43   34    4    4    5    5    1    1    1    1    1    2    3    4
 44   34    4    4    5    5    1    1    1    1    1    2    3    4
 45   34    4    4    5    5    1    1    1    1    1    2    3    4
 46   34    4    4    5    5    1    1    1    1    1    2    3    4
 47   34    4    4    5    5    1    1    1    1    1    2    3    4
 48   34    4    4    5    5    1    1    1    1    1    2    3    4
 49   34    4    4    5    5    1    1    1    1    1    2    3    4
 50   34    4    4    5    5    1    1    1    1    1    2    3    4
 51   34    4    4    5    5    1    1    1    1    1    2    3    4
 52   34    4    4    5    5    1    1    1    1    1    2    3    4
 53   34    4    4    5    5    1    1    1    1    1    2    3    4
 54   34    4    4    5    5    1    1    1    1    1    2    3    4
 55   34    4    4    5    5    1    1    1    1    1    2    3    4
 56   34    4    4    5    5    1    1    1    1    1    2    3    4
 57   34    4    4    5    5    1    1    1    1    1    2    3    4
 58   34    4    4    5    5    1    1    1    1    1    2    3    4
 59   34    4    4    5    5    1    1    1    1    1    2    3    4
 60   34    4    4    5    5    1    1    1    1    1    2    3    4
 61   34    4    4    5    5    1    1    1    1    1    2    3    4
 62   34    4    4    5    5    1    1    1    1    1    2    3    4
 63   34    4    4    5    5    1    1    1    1    1    2    3    4
 64   34    4    4    5    5    1    1    1    1    1    2    3    4
 65   34    4    4    5    5    1    1    1    1    1    2    3    4
 66   34    4    4    5    5    1    1    1    1    1    2    3    4
 67   34    4    4    5    5    1    1    1    1    1    2    3    4
 68   34    4    4    5    5    1    1    1    1    1    2    3    4
 69   34    4    4    5    5    1    1    1    1    1    2    3    4
 70   34    4    4    5    5    1    1    1    1    1    2    3    4
 71   34    4    4    5    5    1    1    1    1    1    2    3    4
 72   34    4    4    5    5    1    1    1    1    1    2    3    4
 73   34    4    4    5    5    1    1    1    1    1    2    3    4
 74   34    4    4    5    5    1    1    1    1    1    2    3    4
 75   34    4    4    5    5    1    1    1    1    1    2    3    4
 76   34    4    4    5    5    1    1    1    1    1    2    3    4
 77   34    4    4    5    5    1    1    1    1    1    2    3    4
 78   34    4    4    5    5    1    1    1    1    1    2    3    4
 79   34    4    4    5    5    1    1    1    1    1    2    3    4
 80   34    4    4    5    5    1    1    1    1    1    2    3    4
 81   34    4    4    5    5    1    1    1    1    1    2    3    4
 82   34    4    4    5    5    1    1    1    1    1    2    3    4
 83   34    4    4    5    5    1    1    1    1    1    2    3    4
 84   34    4    4    5    5    1    1    1    1    1    2    3    4
 85   34    4    4    5    5    1    1    1    1    1    2    3    4
 86   34    4    4    5    5    1    1    1    1    1    2    3    4
 87   34    4    4    5    5    1    1    1    1    1    2    3    4
 88   34    4    4    5    5    1    1    1    1    1    2    3    4
 89   34    4    4    5    5    1    1    1    1    1    2    3    4
  1   35    4    4    5    5    1    1    1    1    1    2    3    4
  2   35    4    4    5    5    1    1    1    1    1    2    3    4
  3   35    4    4    5    5    1    1    1    1    1    2    3    4
  4   35    4    4    5    5    1    1    1    1    1    2    3    4
  5   35    4    4    5    5    1    1    1    1    1    2    3    4
  6   35    4    4    5    5    1    1    1    1    1    2    3    4
  7   35    4    4    5    5    1    1    1    1    1    2    3    4
  8   35    4    4    5    5    1    1    1    1    1    2    3    4
  9   35    4    4    5    5    1    1    1    1    1    2    3    4
 10   35    4    4    5    5    1    1    1    1    1    2    3    4
 11   35    4    4    5    5    1    1    1    1    1    2    3    4
 12   35    4    4    5    5    1    1    1    1    1    2    3    4
 13   35    4    4    5    5    1    1    1    1    1    2    3    4
 14   35    4    4    5    5    1    1    1    1    1    2    3    4
 15   35    4    4    5    5    1    1    1    1    1    2    3    4
 16   35    4    4    5    5    1    1    1    1    1    2    3    4
 17   35    4    4    5    5    1    1    1    1    1    2    3    4
 18   35    4    4    5    5    1    1    1    1    1    2    3    4
 19   35    4    4    5    5    1    1    1    1    1    2    3    4
 20   35    4    4    5    5    1    1    1    1    1    2    3    4
 21   35    4    4    5    5    1    1    1    1    1    2    3    4
 22   35    4    4    5    5    1    1    1    1    1    2    3    4
 23   35    4    4    5    5    1    1    1    1    1    2    3    4
 24   35    4    4    5    5    1    1    1    1    1    2    3    4
 25   35    4    4    5    5    1    1    1    1    1    2    3    4
 26   35    4    4    5    5    1    1    1    1    1    2    3    4
 27   35    4    4    5    5    1    1    1    1    1    2    3    4
 28   35    4    4    5    5    1    1    1    1    1    2    3    4
 29   35    4    4    5    5    1    1    1    1    1    2    3    4
 30   35    4    4    5    5    1    1    1    1    1    2    3    4
 31   35    4    4    5    5    1    1    1    1    1    2    3    4
 32   35    4    4    5    5    1    1    1    1    1    2    3    4
 33   35    4    4    5    5    1    1    1    1    1    2    3    4
 34   35    4    4    5    5    1    1    1    1    1    2    3    4
 35   35    4    4    5    5    1    1    1    1    1    2    3    4
 36   35    4    4    5    5    1    1    1    1    1    2    3    4
 37   35    4    4    5    5    1    1    1    1    1    2    3    4
 38   35    4    4    5    5    1    1    1    1    1    2    3    4
 39   35    4    4    5    5    1    1    1    1    1    2    3    4
 40   35    4    4    5    5    1    1    1    1    1    2    3    4
 41   35    4    4    5    5    1    1    1    1    1    2    3    4
 42   35    4    4    5    5    1    1    1    1    1    2    3    4
 43   35    4    4    5    5    1    1    1    1    1    2    3    4
 44   35    4    4    5    5    1    1    1    1    1    2    3    4
 45   35    4    4    5    5    1    1    1    1    1    2    3    4
 46   35    4    4    5    5    1    1    1    1    1    2    3    4
 47   35    4    4    5    5    1    1    1    1    1    2    3    4
 48   35    4    4    5    5    1    1    1    1    1    2    3    4
 49   35    4    4    5    5    1    1    1    1    1    2    3    4
 50   35    4    4    5    5    1    1    1    1    1    2    3    4
 51   35    4    4    5    5    1    1    1    1    1    2    3    4
 52   35    4    4    5    5    1    1    1    1    1    2    3    4
 53   35    4    4    5    5    1    1    1    1    1    2    3    4
 54   35    4    4    5    5    1    1    1    1    1    2    3    4
 55   35    4    4    5    5    1    1    1    1    1    2    3    4
 56   35    4    4    5    5    1    1    1    1    1    2    3    4
 57   35    4    4    5    5    1    1    1    1    1    2    3    4
 58   35    4    4    5    5    1    1    1    1    1    2    3    4
 59   35    4    4    5    5    1    1    1    1    1    2    3    4
 60   35    4    4    5    5    1    1    1    1    1    2    3    4
 61   35    4    4    5    5    1    1    1    1    1    2    3    4
 62   35    4    4    5    5    1    1    1    1    1    2    3    4
 63   35    4    4    5    5    1    1    1    1    1    2    3    4
 64   35    4    4    5    5    1    1    1    1    1    2    3    4
 65   35    4    4    5    5    1    1    1    1    1    2    3    4
 66   35    4    4    5    5    1    1    1    1    1    2    3    4
 67   35    4    4    5    5    1    1    1    1    1    2    3    4
 68   35    4    4    5    5    1    1    1    1    1    2    3    4
 69   35    4    4    5    5    1    1    1    1    1    2    3    4
 70   35    4    4    5    5    1    1    1    1    1    2    3    4
 71   35    4    4    5    5    1    1    1    1    1    2    3    4
 72   35    4    4    5    5    1    1    1    1    1    2    3    4
 73   35    4    4    5    5    1    1    1    1    1    2    3    4
 74   35    4    4    5    5    1    1    1    1    1    2    3    4
 75   35    4    4    5    5    1    1    1    1    1    2    3    4
 76   35    4    4    5    5    1    1    1    1    1    2    3    4
 77   35    4    4    5    5    1    1    1    1    1    2    3    4
 78   35    4    4    5    5    1    1    1    1    1    2    3    4
 79   35    4    4    5    5    1    1    1    1    1    2    3    4
 80   35    4    4    5    5    1    1    1    1    1    2    3    4
 81   35    4    4    5    5    1    1    1    1    1    2    3    4
 82   35    4    4    5    5    1    1    1    1    1    2    3    4
 83   35    4    4    5    5    1    1    1    1    1    2    3    4
 84   35    4    4    5    5    1    1    1    1    1    2    3    4
 85   35    4    4    5    5    1    1    1    1    1    2    3    4
 86   35    4    4    5    5    1    1    1    1    1    2    3    4
 87   35    4    4    5    5    1    1    1    1    1    2    3    4
 88   35    4    4    5    5    1    1    1    1    1    2    3    4
 89   35    4    4    5    5    1    1    1    1    1    2    3    4
  1   36    4    4    5    5    1    1    1    1    1    2    3    4
  2   36    4    4    5    5    1    1    1    1    1    2    3    4
  3   36    4    4    5    5    1    1    1    1    1    2    3    4
  4   36    4    4    5    5    1    1    1    1    1    2    3    4
  5   36    4    4    5    5    1    1    1    1    1    2    3    4
  6   36    4    4    5    5    1    1    1    1    1    2    3    4
  7   36    4    4    5    5    1    1    1    1    1    2    3    4
  8   36    4    4    5    5    1    1    1    1    1    2    3    4
  9   36    4    4    5    5    1    1    1    1    1    2    3    4
 10   36    4    4    5    5    1    1    1    1    1    2    3    4
 11   36    4    4    5    5    1    1    1    1    1    2    3    4
 12   36    4    4    5    5    1    1    1    1    1    2    3    4
 13   36    4    4    5    5    1    1    1    1    1    2    3    4
 14   36    4    4    5    5    1    1    1    1    1    2    3    4
 15   36    4    4    5    5    1    1    1    1    1    2    3    4
 16   36    4    4    5    5    1    1    1    1    1    2    3    4
 17   36    4    4    5    5    1    1    1    1    1    2    3    4
 18   36    4    4    5    5    1    1    1    1    1    2    3    4
 19   36    4    4    5    5    1    1    1    1    1    2    3    4
 20   36    4    4    5    5    1    1    1    1    1    2    3    4
 21   36    4    4    5    5    1    1    1    1    1    2    3    4
 22   36    4    4    5    5    1    1    1    1    1    2    3    4
 23   36    4    4    5    5    1    1    1    1    1    2    3    4
 24   36    4    4    5    5    1    1    1    1    1    2    3    4
 25   36    4    4    5    5    1    1    1    1    1    2    3    4
 26   36    4    4    5    5    1    1    1    1    1    2    3    4
 27   36    4    4    5    5    1    1    1    1    1    2    3    4
 28   36    4    4    5    5    1    1    1    1    1    2    3    4
 29   36    4    4    5    5    1    1    1    1    1    2    3    4
 30   36    4    4    5    5    1    1    1    1    1    2    3    4
 31   36    4    4    5    5    1    1    1    1    1    2    3    4
 32   36    4    4    5    5    1    1    1    1    1    2    3    4
 33   36    4    4    5    5    1    1    1    1    1    2    3    4
 34   36    4    4    5    5    1    1    1    1    1    2    3    4
 35   36    4    4    5    5    1    1    1    1    1    2    3    4
 36   36    4    4    5    5    1    1    1    1    1    2    3    4
 37   36    4    4    5    5    1    1    1    1    1    2    3    4
 38   36    4    4    5    5    1    1    1    1    1    2    3    4
 39   36    4    4    5    5    1    1    1    1    1    2    3    4
 40   36    4    4    5    5    1    1    1    1    1    2    3    4
 41   36    4    4    5    5    1    1    1    1    1    2    3    4
 42   36    4    4    5    5    1    1    1    1    1    2    3    4
 43   36    4    4    5    5    1    1    1    1    1    2    3    4
 44   36    4    4    5    5    1    1    1    1    1    2    3    4
 45   36    4    4    5    5    1    1    1    1    1    2    3    4
 46   36    4    4    5    5    1    1    1    1    1    2    3    4
 47   36    4    4    5    5    1    1    1    1    1    2    3    4
 48   36    4    4    5    5    1    1    1    1    1    2    3    4
 49   36    4    4    5    5    1    1    1    1    1    2    3    4
 50   36    4    4    5    5    1    1    1    1    1    2    3    4
 51   36    4    4    5    5    1    1    1    1    1    2    3    4
 52   36    4    4    5    5    1    1    1    1    1    2    3    4
 53   36    4    4    5    5    1    1    1    1    1    2    3    4
 54   36    4    4    5    5    1    1    1    1    1    2    3    4
 55   36    4    4    5    5    1    1    1    1    1    2    3    4
 56   36    4    4    5    5    1    1    1    1    1    2    3    4
 57   36    4    4    5    5    1    1    1    1    1    2    3    4
 58   36    4    4    5    5    1    1    1    1    1    2    3    4
 59   36    4    4    5    5    1    1    1    1    1    2    3    4
 60   36    4    4    5    5    1    1    1    1    1    2    3    4
 61   36    4    4    5    5    1    1    1    1    1    2    3    4
 62   36    4    4    5    5    1    1    1    1    1    2    3    4
 63   36    4    4    5    5    1    1    1    1    1    2    3    4
 64   36    4    4    5    5    1    1    1    1    1    2    3    4
 65   36    4    4    5    5    1    1    1    1    1    2    3    4
 66   36    4    4    5    5    1    1    1    1    1    2    3    4
 67   36    4    4    5    5    1    1    1    1    1    2    3    4
 68   36    4    4    5    5    1    1    1    1    1    2    3    4
 69   36    4    4    5    5    1    1    1    1    1    2    3    4
 70   36    4    4    5    5    1    1    1    1    1    2    3    4
 71   36    4    4    5    5    1    1    1    1    1    2    3    4
 72   36    4    4    5    5    1    1    1    1    1    2    3    4
 73   36    4    4    5    5    1    1    1    1    1    2    3    4
 74   36    4    4    5    5    1    1    1    1    1    2    3    4
 75   36    4    4    5    5    1    1    1    1    1    2    3    4
 76   36    4    4    5    5    1    1    1    1    1    2    3    4
 77   36    4    4    5    5    1    1    1    1    1    2    3    4
 78   36    4    4    5    5    1    1    1    1    1    2    3    4
 79   36    4    4    5    5    1    1    1    1    1    2    3    4
 80   36    4    4    5    5    1    1    1    1    1    2    3    4
 81   36    4    4    5    5    1    1    1    1    1    2    3    4
 82   36    4    4    5    5    1    1    1    1    1    2    3    4
 83   36    4    4    5    5    1    1    1    1    1    2    3    4
 84   36    4    4    5    5    1    1    1    1    1    2    3    4
