PLN_01x01
--------------------------------------------------------------------
Spatial distribution of season types
1 - Summer
2 - Early fall
3 - Late fall
4 - Winter
5 - Spring
--------------------------------------------------------------------
  i    j  Jan  Feb  Mar  Apr  May  Jun  Jul  Aug  Sep  Oct  Nov  Dec
 88   44    4    4    4    5    5    1    1    1    1    2    3    4
 89   44    4    4    4    5    5    1    1    1    1    2    3    4
 90   44    4    4    4    5    5    1    1    1    1    2    3    4
 91   44    4    4    4    5    5    1    1    1    1    2    3    4
 92   44    4    4    4    5    5    1    1    1    1    2    3    4
 93   44    4    4    4    5    5    1    1    1    1    2    3    4
 94   44    4    4    4    5    5    1    1    1    1    2    3    4
 95   44    4    4    4    5    5    1    1    1    1    2    3    4
 96   44    4    4    4    5    5    1    1    1    1    2    3    4
 97   44    4    4    4    5    5    1    1    1    1    2    3    4
 98   44    4    4    4    5    5    1    1    1    1    2    3    4
 99   44    4    4    4    5    5    1    1    1    1    2    3    4
100   44    4    4    4    5    5    1    1    1    1    2    3    4
101   44    4    4    4    5    5    1    1    1    1    2    3    4
102   44    4    4    4    5    5    1    1    1    1    2    3    4
103   44    4    4    4    5    5    1    1    1    1    2    3    4
104   44    4    4    4    5    5    1    1    1    1    2    3    4
105   44    4    4    4    5    5    1    1    1    1    2    3    4
106   44    4    4    4    5    5    1    1    1    1    2    3    4
107   44    4    4    4    5    5    1    1    1    1    2    3    4
108   44    4    4    4    5    5    1    1    1    1    2    3    4
109   44    4    4    4    5    5    1    1    1    1    2    3    4
110   44    4    4    4    5    5    1    1    1    1    2    3    4
111   44    4    4    4    5    5    1    1    1    1    2    3    4
112   44    4    4    4    5    5    1    1    1    1    2    3    4
113   44    4    4    4    5    5    1    1    1    1    2    3    4
114   44    4    4    4    5    5    1    1    1    1    2    3    4
115   44    4    4    4    5    5    1    1    1    1    2    3    4
116   44    4    4    4    5    5    1    1    1    1    2    3    4
117   44    4    4    4    5    5    1    1    1    1    2    3    4
118   44    4    4    4    5    5    1    1    1    1    2    3    4
119   44    4    4    4    5    5    1    1    1    1    2    3    4
120   44    4    4    4    5    5    1    1    1    1    2    3    4
121   44    4    4    4    5    5    1    1    1    1    2    3    4
122   44    4    4    4    5    5    1    1    1    1    2    3    4
123   44    4    4    4    5    5    1    1    1    1    2    3    4
124   44    4    4    4    5    5    1    1    1    1    2    3    4
125   44    4    4    4    5    5    1    1    1    1    2    3    4
126   44    4    4    4    5    5    1    1    1    1    2    3    4
127   44    4    4    4    5    5    1    1    1    1    2    3    4
128   44    4    4    4    5    5    1    1    1    1    2    3    4
129   44    4    4    4    5    5    1    1    1    1    2    3    4
130   44    4    4    4    5    5    1    1    1    1    2    3    4
131   44    4    4    4    5    5    1    1    1    1    2    3    4
132   44    4    4    4    5    5    1    1    1    1    2    3    4
133   44    4    4    4    5    5    1    1    1    1    2    3    4
134   44    4    4    4    5    5    1    1    1    1    2    3    4
135   44    4    4    4    5    5    1    1    1    1    2    3    4
136   44    4    4    4    5    5    1    1    1    1    2    3    4
137   44    4    4    4    5    5    1    1    1    1    2    3    4
138   44    4    4    4    5    5    1    1    1    1    2    3    4
139   44    4    4    4    5    5    1    1    1    1    2    3    4
140   44    4    4    4    5    5    1    1    1    1    2    3    4
141   44    4    4    4    5    5    1    1    1    1    2    3    4
142   44    4    4    4    5    5    1    1    1    1    2    3    4
143   44    4    4    4    5    5    1    1    1    1    2    3    4
144   44    4    4    4    5    5    1    1    1    1    2    3    4
145   44    4    4    4    5    5    1    1    1    1    2    3    4
146   44    4    4    4    5    5    1    1    1    1    2    3    4
  1   45    4    4    4    5    5    1    1    1    1    2    3    4
  2   45    4    4    4    5    5    1    1    1    1    2    3    4
  3   45    4    4    4    5    5    1    1    1    1    2    3    4
  4   45    4    4    4    5    5    1    1    1    1    2    3    4
  5   45    4    4    4    5    5    1    1    1    1    2    3    4
  6   45    4    4    4    5    5    1    1    1    1    2    3    4
  7   45    4    4    4    5    5    1    1    1    1    2    3    4
  8   45    4    4    4    5    5    1    1    1    1    2    3    4
  9   45    4    4    4    5    5    1    1    1    1    2    3    4
 10   45    4    4    4    5    5    1    1    1    1    2    3    4
 11   45    4    4    4    5    5    1    1    1    1    2    3    4
 12   45    4    4    4    5    5    1    1    1    1    2    3    4
 13   45    4    4    4    5    5    1    1    1    1    2    3    4
 14   45    4    4    4    5    5    1    1    1    1    2    3    4
 15   45    4    4    4    5    5    1    1    1    1    2    3    4
 16   45    4    4    4    5    5    1    1    1    1    2    3    4
 17   45    4    4    4    5    5    1    1    1    1    2    3    4
 18   45    4    4    4    5    5    1    1    1    1    2    3    4
 19   45    4    4    4    5    5    1    1    1    1    2    3    4
 20   45    4    4    4    5    5    1    1    1    1    2    3    4
 21   45    4    4    4    5    5    1    1    1    1    2    3    4
 22   45    4    4    4    5    5    1    1    1    1    2    3    4
 23   45    4    4    4    5    5    1    1    1    1    2    3    4
 24   45    4    4    4    5    5    1    1    1    1    2    3    4
 25   45    4    4    4    5    5    1    1    1    1    2    3    4
 26   45    4    4    4    5    5    1    1    1    1    2    3    4
 27   45    4    4    4    5    5    1    1    1    1    2    3    4
 28   45    4    4    4    5    5    1    1    1    1    2    3    4
 29   45    4    4    4    5    5    1    1    1    1    2    3    4
 30   45    4    4    4    5    5    1    1    1    1    2    3    4
 31   45    4    4    4    5    5    1    1    1    1    2    3    4
 32   45    4    4    4    5    5    1    1    1    1    2    3    4
 33   45    4    4    4    5    5    1    1    1    1    2    3    4
 34   45    4    4    4    5    5    1    1    1    1    2    3    4
 35   45    4    4    4    5    5    1    1    1    1    2    3    4
 36   45    4    4    4    5    5    1    1    1    1    2    3    4
 37   45    4    4    4    5    5    1    1    1    1    2    3    4
 38   45    4    4    4    5    5    1    1    1    1    2    3    4
 39   45    4    4    4    5    5    1    1    1    1    2    3    4
 40   45    4    4    4    5    5    1    1    1    1    2    3    4
 41   45    4    4    4    5    5    1    1    1    1    2    3    4
 42   45    4    4    4    5    5    1    1    1    1    2    3    4
 43   45    4    4    4    5    5    1    1    1    1    2    3    4
 44   45    4    4    4    5    5    1    1    1    1    2    3    4
 45   45    4    4    4    5    5    1    1    1    1    2    3    4
 46   45    4    4    4    5    5    1    1    1    1    2    3    4
 47   45    4    4    4    5    5    1    1    1    1    2    3    4
 48   45    4    4    4    5    5    1    1    1    1    2    3    4
 49   45    4    4    4    5    5    1    1    1    1    2    3    4
 50   45    4    4    4    5    5    1    1    1    1    2    3    4
 51   45    4    4    4    5    5    1    1    1    1    2    3    4
 52   45    4    4    4    5    5    1    1    1    1    2    3    4
 53   45    4    4    4    5    5    1    1    1    1    2    3    4
 54   45    4    4    4    5    5    1    1    1    1    2    3    4
 55   45    4    4    4    5    5    1    1    1    1    2    3    4
 56   45    4    4    4    5    5    1    1    1    1    2    3    4
 57   45    4    4    4    5    5    1    1    1    1    2    3    4
 58   45    4    4    4    5    5    1    1    1    1    2    3    4
 59   45    4    4    4    5    5    1    1    1    1    2    3    4
 60   45    4    4    4    5    5    1    1    1    1    2    3    4
 61   45    4    4    4    5    5    1    1    1    1    2    3    4
 62   45    4    4    4    5    5    1    1    1    1    2    3    4
 63   45    4    4    4    5    5    1    1    1    1    2    3    4
 64   45    4    4    4    5    5    1    1    1    1    2    3    4
 65   45    4    4    4    5    5    1    1    1    1    2    3    4
 66   45    4    4    4    5    5    1    1    1    1    2    3    4
 67   45    4    4    4    5    5    1    1    1    1    2    3    4
 68   45    4    4    4    5    5    1    1    1    1    2    3    4
 69   45    4    4    4    5    5    1    1    1    1    2    3    4
 70   45    4    4    4    5    5    1    1    1    1    2    3    4
 71   45    4    4    4    5    5    1    1    1    1    2    3    4
 72   45    4    4    4    5    5    1    1    1    1    2    3    4
 73   45    4    4    4    5    5    1    1    1    1    2    3    4
 74   45    4    4    4    5    5    1    1    1    1    2    3    4
 75   45    4    4    4    5    5    1    1    1    1    2    3    4
 76   45    4    4    4    5    5    1    1    1    1    2    3    4
 77   45    4    4    4    5    5    1    1    1    1    2    3    4
 78   45    4    4    4    5    5    1    1    1    1    2    3    4
 79   45    4    4    4    5    5    1    1    1    1    2    3    4
 80   45    4    4    4    5    5    1    1    1    1    2    3    4
 81   45    4    4    4    5    5    1    1    1    1    2    3    4
 82   45    4    4    4    5    5    1    1    1    1    2    3    4
 83   45    4    4    4    5    5    1    1    1    1    2    3    4
 84   45    4    4    4    5    5    1    1    1    1    2    3    4
 85   45    4    4    4    5    5    1    1    1    1    2    3    4
 86   45    4    4    4    5    5    1    1    1    1    2    3    4
 87   45    4    4    4    5    5    1    1    1    1    2    3    4
 88   45    4    4    4    5    5    1    1    1    1    2    3    4
 89   45    4    4    4    5    5    1    1    1    1    2    3    4
 90   45    4    4    4    5    5    1    1    1    1    2    3    4
 91   45    4    4    4    5    5    1    1    1    1    2    3    4
 92   45    4    4    4    5    5    1    1    1    1    2    3    4
 93   45    4    4    4    5    5    1    1    1    1    2    3    4
 94   45    4    4    4    5    5    1    1    1    1    2    3    4
 95   45    4    4    4    5    5    1    1    1    1    2    3    4
 96   45    4    4    4    5    5    1    1    1    1    2    3    4
 97   45    4    4    4    5    5    1    1    1    1    2    3    4
 98   45    4    4    4    5    5    1    1    1    1    2    3    4
 99   45    4    4    4    5    5    1    1    1    1    2    3    4
100   45    4    4    4    5    5    1    1    1    1    2    3    4
101   45    4    4    4    5    5    1    1    1    1    2    3    4
102   45    4    4    4    5    5    1    1    1    1    2    3    4
103   45    4    4    4    5    5    1    1    1    1    2    3    4
104   45    4    4    4    5    5    1    1    1    1    2    3    4
105   45    4    4    4    5    5    1    1    1    1    2    3    4
106   45    4    4    4    5    5    1    1    1    1    2    3    4
107   45    4    4    4    5    5    1    1    1    1    2    3    4
108   45    4    4    4    5    5    1    1    1    1    2    3    4
109   45    4    4    4    5    5    1    1    1    1    2    3    4
110   45    4    4    4    5    5    1    1    1    1    2    3    4
111   45    4    4    4    5    5    1    1    1    1    2    3    4
112   45    4    4    4    5    5    1    1    1    1    2    3    4
113   45    4    4    4    5    5    1    1    1    1    2    3    4
114   45    4    4    4    5    5    1    1    1    1    2    3    4
115   45    4    4    4    5    5    1    1    1    1    2    3    4
116   45    4    4    4    5    5    1    1    1    1    2    3    4
117   45    4    4    4    5    5    1    1    1    1    2    3    4
118   45    4    4    4    5    5    1    1    1    1    2    3    4
119   45    4    4    4    5    5    1    1    1    1    2    3    4
120   45    4    4    4    5    5    1    1    1    1    2    3    4
121   45    4    4    4    5    5    1    1    1    1    2    3    4
122   45    4    4    4    5    5    1    1    1    1    2    3    4
123   45    4    4    4    5    5    1    1    1    1    2    3    4
124   45    4    4    4    5    5    1    1    1    1    2    3    4
125   45    4    4    4    5    5    1    1    1    1    2    3    4
126   45    4    4    4    5    5    1    1    1    1    2    3    4
127   45    4    4    4    5    5    1    1    1    1    2    3    4
128   45    4    4    4    5    5    1    1    1    1    2    3    4
129   45    4    4    4    5    5    1    1    1    1    2    3    4
130   45    4    4    4    5    5    1    1    1    1    2    3    4
131   45    4    4    4    5    5    1    1    1    1    2    3    4
132   45    4    4    4    5    5    1    1    1    1    2    3    4
133   45    4    4    4    5    5    1    1    1    1    2    3    4
134   45    4    4    4    5    5    1    1    1    1    2    3    4
135   45    4    4    4    5    5    1    1    1    1    2    3    4
136   45    4    4    4    5    5    1    1    1    1    2    3    4
137   45    4    4    4    5    5    1    1    1    1    2    3    4
138   45    4    4    4    5    5    1    1    1    1    2    3    4
139   45    4    4    4    5    5    1    1    1    1    2    3    4
140   45    4    4    4    5    5    1    1    1    1    2    3    4
141   45    4    4    4    5    5    1    1    1    1    2    3    4
142   45    4    4    4    5    5    1    1    1    1    2    3    4
143   45    4    4    4    5    5    1    1    1    1    2    3    4
144   45    4    4    4    5    5    1    1    1    1    2    3    4
145   45    4    4    4    5    5    1    1    1    1    2    3    4
146   45    4    4    4    5    5    1    1    1    1    2    3    4
  1   46    4    4    4    5    5    1    1    1    1    2    3    4
  2   46    4    4    4    5    5    1    1    1    1    2    3    4
  3   46    4    4    4    5    5    1    1    1    1    2    3    4
  4   46    4    4    4    5    5    1    1    1    1    2    3    4
  5   46    4    4    4    5    5    1    1    1    1    2    3    4
  6   46    4    4    4    5    5    1    1    1    1    2    3    4
  7   46    4    4    4    5    5    1    1    1    1    2    3    4
  8   46    4    4    4    5    5    1    1    1    1    2    3    4
  9   46    4    4    4    5    5    1    1    1    1    2    3    4
 10   46    4    4    4    5    5    1    1    1    1    2    3    4
 11   46    4    4    4    5    5    1    1    1    1    2    3    4
 12   46    4    4    4    5    5    1    1    1    1    2    3    4
 13   46    4    4    4    5    5    1    1    1    1    2    3    4
 14   46    4    4    4    5    5    1    1    1    1    2    3    4
 15   46    4    4    4    5    5    1    1    1    1    2    3    4
 16   46    4    4    4    5    5    1    1    1    1    2    3    4
 17   46    4    4    4    5    5    1    1    1    1    2    3    4
 18   46    4    4    4    5    5    1    1    1    1    2    3    4
 19   46    4    4    4    5    5    1    1    1    1    2    3    4
 20   46    4    4    4    5    5    1    1    1    1    2    3    4
 21   46    4    4    4    5    5    1    1    1    1    2    3    4
 22   46    4    4    4    5    5    1    1    1    1    2    3    4
 23   46    4    4    4    5    5    1    1    1    1    2    3    4
 24   46    4    4    4    5    5    1    1    1    1    2    3    4
 25   46    4    4    4    5    5    1    1    1    1    2    3    4
 26   46    4    4    4    5    5    1    1    1    1    2    3    4
 27   46    4    4    4    5    5    1    1    1    1    2    3    4
 28   46    4    4    4    5    5    1    1    1    1    2    3    4
 29   46    4    4    4    5    5    1    1    1    1    2    3    4
 30   46    4    4    4    5    5    1    1    1    1    2    3    4
 31   46    4    4    4    5    5    1    1    1    1    2    3    4
 32   46    4    4    4    5    5    1    1    1    1    2    3    4
 33   46    4    4    4    5    5    1    1    1    1    2    3    4
 34   46    4    4    4    5    5    1    1    1    1    2    3    4
 35   46    4    4    4    5    5    1    1    1    1    2    3    4
 36   46    4    4    4    5    5    1    1    1    1    2    3    4
 37   46    4    4    4    5    5    1    1    1    1    2    3    4
 38   46    4    4    4    5    5    1    1    1    1    2    3    4
 39   46    4    4    4    5    5    1    1    1    1    2    3    4
 40   46    4    4    4    5    5    1    1    1    1    2    3    4
 41   46    4    4    4    5    5    1    1    1    1    2    3    4
 42   46    4    4    4    5    5    1    1    1    1    2    3    4
 43   46    4    4    4    5    5    1    1    1    1    2    3    4
 44   46    4    4    4    5    5    1    1    1    1    2    3    4
 45   46    4    4    4    5    5    1    1    1    1    2    3    4
 46   46    4    4    4    5    5    1    1    1    1    2    3    4
 47   46    4    4    4    5    5    1    1    1    1    2    3    4
 48   46    4    4    4    5    5    1    1    1    1    2    3    4
 49   46    4    4    4    5    5    1    1    1    1    2    3    4
 50   46    4    4    4    5    5    1    1    1    1    2    3    4
 51   46    4    4    4    5    5    1    1    1    1    2    3    4
 52   46    4    4    4    5    5    1    1    1    1    2    3    4
 53   46    4    4    4    5    5    1    1    1    1    2    3    4
 54   46    4    4    4    5    5    1    1    1    1    2    3    4
 55   46    4    4    4    5    5    1    1    1    1    2    3    4
 56   46    4    4    4    5    5    1    1    1    1    2    3    4
 57   46    4    4    4    5    5    1    1    1    1    2    3    4
 58   46    4    4    4    5    5    1    1    1    1    2    3    4
 59   46    4    4    4    5    5    1    1    1    1    2    3    4
 60   46    4    4    4    5    5    1    1    1    1    2    3    4
 61   46    4    4    4    5    5    1    1    1    1    2    3    4
 62   46    4    4    4    5    5    1    1    1    1    2    3    4
 63   46    4    4    4    5    5    1    1    1    1    2    3    4
 64   46    4    4    4    5    5    1    1    1    1    2    3    4
 65   46    4    4    4    5    5    1    1    1    1    2    3    4
 66   46    4    4    4    5    5    1    1    1    1    2    3    4
 67   46    4    4    4    5    5    1    1    1    1    2    3    4
 68   46    4    4    4    5    5    1    1    1    1    2    3    4
 69   46    4    4    4    5    5    1    1    1    1    2    3    4
 70   46    4    4    4    5    5    1    1    1    1    2    3    4
 71   46    4    4    4    5    5    1    1    1    1    2    3    4
 72   46    4    4    4    5    5    1    1    1    1    2    3    4
 73   46    4    4    4    5    5    1    1    1    1    2    3    4
 74   46    4    4    4    5    5    1    1    1    1    2    3    4
 75   46    4    4    4    5    5    1    1    1    1    2    3    4
 76   46    4    4    4    5    5    1    1    1    1    2    3    4
 77   46    4    4    4    5    5    1    1    1    1    2    3    4
 78   46    4    4    4    5    5    1    1    1    1    2    3    4
 79   46    4    4    4    5    5    1    1    1    1    2    3    4
 80   46    4    4    4    5    5    1    1    1    1    2    3    4
 81   46    4    4    4    5    5    1    1    1    1    2    3    4
 82   46    4    4    4    5    5    1    1    1    1    2    3    4
 83   46    4    4    4    5    5    1    1    1    1    2    3    4
 84   46    4    4    4    5    5    1    1    1    1    2    3    4
 85   46    4    4    4    5    5    1    1    1    1    2    3    4
 86   46    4    4    4    5    5    1    1    1    1    2    3    4
 87   46    4    4    4    5    5    1    1    1    1    2    3    4
 88   46    4    4    4    5    5    1    1    1    1    2    3    4
 89   46    4    4    4    5    5    1    1    1    1    2    3    4
 90   46    4    4    4    5    5    1    1    1    1    2    3    4
 91   46    4    4    4    5    5    1    1    1    1    2    3    4
 92   46    4    4    4    5    5    1    1    1    1    2    3    4
 93   46    4    4    4    5    5    1    1    1    1    2    3    4
 94   46    4    4    4    5    5    1    1    1    1    2    3    4
 95   46    4    4    4    5    5    1    1    1    1    2    3    4
 96   46    4    4    4    5    5    1    1    1    1    2    3    4
 97   46    4    4    4    5    5    1    1    1    1    2    3    4
 98   46    4    4    4    5    5    1    1    1    1    2    3    4
 99   46    4    4    4    5    5    1    1    1    1    2    3    4
100   46    4    4    4    5    5    1    1    1    1    2    3    4
101   46    4    4    4    5    5    1    1    1    1    2    3    4
102   46    4    4    4    5    5    1    1    1    1    2    3    4
103   46    4    4    4    5    5    1    1    1    1    2    3    4
104   46    4    4    4    5    5    1    1    1    1    2    3    4
105   46    4    4    4    5    5    1    1    1    1    2    3    4
106   46    4    4    4    5    5    1    1    1    1    2    3    4
107   46    4    4    4    5    5    1    1    1    1    2    3    4
108   46    4    4    4    5    5    1    1    1    1    2    3    4
109   46    4    4    4    5    5    1    1    1    1    2    3    4
110   46    4    4    4    5    5    1    1    1    1    2    3    4
111   46    4    4    4    5    5    1    1    1    1    2    3    4
112   46    4    4    4    5    5    1    1    1    1    2    3    4
113   46    4    4    4    5    5    1    1    1    1    2    3    4
114   46    4    4    4    5    5    1    1    1    1    2    3    4
115   46    4    4    4    5    5    1    1    1    1    2    3    4
116   46    4    4    4    5    5    1    1    1    1    2    3    4
117   46    4    4    4    5    5    1    1    1    1    2    3    4
118   46    4    4    4    5    5    1    1    1    1    2    3    4
119   46    4    4    4    5    5    1    1    1    1    2    3    4
120   46    4    4    4    5    5    1    1    1    1    2    3    4
121   46    4    4    4    5    5    1    1    1    1    2    3    4
122   46    4    4    4    5    5    1    1    1    1    2    3    4
123   46    4    4    4    5    5    1    1    1    1    2    3    4
124   46    4    4    4    5    5    1    1    1    1    2    3    4
125   46    4    4    4    5    5    1    1    1    1    2    3    4
126   46    4    4    4    5    5    1    1    1    1    2    3    4
127   46    4    4    4    5    5    1    1    1    1    2    3    4
128   46    4    4    4    5    5    1    1    1    1    2    3    4
129   46    4    4    4    5    5    1    1    1    1    2    3    4
130   46    4    4    4    5    5    1    1    1    1    2    3    4
131   46    4    4    4    5    5    1    1    1    1    2    3    4
132   46    4    4    4    5    5    1    1    1    1    2    3    4
133   46    4    4    4    5    5    1    1    1    1    2    3    4
134   46    4    4    4    5    5    1    1    1    1    2    3    4
135   46    4    4    4    5    5    1    1    1    1    2    3    4
136   46    4    4    4    5    5    1    1    1    1    2    3    4
137   46    4    4    4    5    5    1    1    1    1    2    3    4
138   46    4    4    4    5    5    1    1    1    1    2    3    4
139   46    4    4    4    5    5    1    1    1    1    2    3    4
140   46    4    4    4    5    5    1    1    1    1    2    3    4
141   46    4    4    4    5    5    1    1    1    1    2    3    4
142   46    4    4    4    5    5    1    1    1    1    2    3    4
143   46    4    4    4    5    5    1    1    1    1    2    3    4
144   46    4    4    4    5    5    1    1    1    1    2    3    4
145   46    4    4    4    5    5    1    1    1    1    2    3    4
146   46    4    4    4    5    5    1    1    1    1    2    3    4
  1   47    4    4    4    5    5    1    1    1    1    2    3    4
  2   47    4    4    4    5    5    1    1    1    1    2    3    4
  3   47    4    4    4    5    5    1    1    1    1    2    3    4
  4   47    4    4    4    5    5    1    1    1    1    2    3    4
  5   47    4    4    4    5    5    1    1    1    1    2    3    4
  6   47    4    4    4    5    5    1    1    1    1    2    3    4
  7   47    4    4    4    5    5    1    1    1    1    2    3    4
  8   47    4    4    4    5    5    1    1    1    1    2    3    4
  9   47    4    4    4    5    5    1    1    1    1    2    3    4
 10   47    4    4    4    5    5    1    1    1    1    2    3    4
 11   47    4    4    4    5    5    1    1    1    1    2    3    4
 12   47    4    4    4    5    5    1    1    1    1    2    3    4
 13   47    4    4    4    5    5    1    1    1    1    2    3    4
 14   47    4    4    4    5    5    1    1    1    1    2    3    4
 15   47    4    4    4    5    5    1    1    1    1    2    3    4
 16   47    4    4    4    5    5    1    1    1    1    2    3    4
 17   47    4    4    4    5    5    1    1    1    1    2    3    4
 18   47    4    4    4    5    5    1    1    1    1    2    3    4
 19   47    4    4    4    5    5    1    1    1    1    2    3    4
 20   47    4    4    4    5    5    1    1    1    1    2    3    4
 21   47    4    4    4    5    5    1    1    1    1    2    3    4
 22   47    4    4    4    5    5    1    1    1    1    2    3    4
 23   47    4    4    4    5    5    1    1    1    1    2    3    4
 24   47    4    4    4    5    5    1    1    1    1    2    3    4
 25   47    4    4    4    5    5    1    1    1    1    2    3    4
 26   47    4    4    4    5    5    1    1    1    1    2    3    4
 27   47    4    4    4    5    5    1    1    1    1    2    3    4
 28   47    4    4    4    5    5    1    1    1    1    2    3    4
 29   47    4    4    4    5    5    1    1    1    1    2    3    4
 30   47    4    4    4    5    5    1    1    1    1    2    3    4
 31   47    4    4    4    5    5    1    1    1    1    2    3    4
 32   47    4    4    4    5    5    1    1    1    1    2    3    4
 33   47    4    4    4    5    5    1    1    1    1    2    3    4
 34   47    4    4    4    5    5    1    1    1    1    2    3    4
 35   47    4    4    4    5    5    1    1    1    1    2    3    4
 36   47    4    4    4    5    5    1    1    1    1    2    3    4
 37   47    4    4    4    5    5    1    1    1    1    2    3    4
 38   47    4    4    4    5    5    1    1    1    1    2    3    4
 39   47    4    4    4    5    5    1    1    1    1    2    3    4
 40   47    4    4    4    5    5    1    1    1    1    2    3    4
 41   47    4    4    4    5    5    1    1    1    1    2    3    4
 42   47    4    4    4    5    5    1    1    1    1    2    3    4
 43   47    4    4    4    5    5    1    1    1    1    2    3    4
 44   47    4    4    4    5    5    1    1    1    1    2    3    4
 45   47    4    4    4    5    5    1    1    1    1    2    3    4
 46   47    4    4    4    5    5    1    1    1    1    2    3    4
 47   47    4    4    4    5    5    1    1    1    1    2    3    4
 48   47    4    4    4    5    5    1    1    1    1    2    3    4
 49   47    4    4    4    5    5    1    1    1    1    2    3    4
 50   47    4    4    4    5    5    1    1    1    1    2    3    4
 51   47    4    4    4    5    5    1    1    1    1    2    3    4
 52   47    4    4    4    5    5    1    1    1    1    2    3    4
 53   47    4    4    4    5    5    1    1    1    1    2    3    4
 54   47    4    4    4    5    5    1    1    1    1    2    3    4
 55   47    4    4    4    5    5    1    1    1    1    2    3    4
 56   47    4    4    4    5    5    1    1    1    1    2    3    4
 57   47    4    4    4    5    5    1    1    1    1    2    3    4
 58   47    4    4    4    5    5    1    1    1    1    2    3    4
 59   47    4    4    4    5    5    1    1    1    1    2    3    4
 60   47    4    4    4    5    5    1    1    1    1    2    3    4
 61   47    4    4    4    5    5    1    1    1    1    2    3    4
 62   47    4    4    4    5    5    1    1    1    1    2    3    4
 63   47    4    4    4    5    5    1    1    1    1    2    3    4
 64   47    4    4    4    5    5    1    1    1    1    2    3    4
 65   47    4    4    4    5    5    1    1    1    1    2    3    4
 66   47    4    4    4    5    5    1    1    1    1    2    3    4
 67   47    4    4    4    5    5    1    1    1    1    2    3    4
 68   47    4    4    4    5    5    1    1    1    1    2    3    4
 69   47    4    4    4    5    5    1    1    1    1    2    3    4
 70   47    4    4    4    5    5    1    1    1    1    2    3    4
 71   47    4    4    4    5    5    1    1    1    1    2    3    4
 72   47    4    4    4    5    5    1    1    1    1    2    3    4
 73   47    4    4    4    5    5    1    1    1    1    2    3    4
 74   47    4    4    4    5    5    1    1    1    1    2    3    4
 75   47    4    4    4    5    5    1    1    1    1    2    3    4
 76   47    4    4    4    5    5    1    1    1    1    2    3    4
 77   47    4    4    4    5    5    1    1    1    1    2    3    4
 78   47    4    4    4    5    5    1    1    1    1    2    3    4
 79   47    4    4    4    5    5    1    1    1    1    2    3    4
 80   47    4    4    4    5    5    1    1    1    1    2    3    4
 81   47    4    4    4    5    5    1    1    1    1    2    3    4
 82   47    4    4    4    5    5    1    1    1    1    2    3    4
 83   47    4    4    4    5    5    1    1    1    1    2    3    4
 84   47    4    4    4    5    5    1    1    1    1    2    3    4
 85   47    4    4    4    5    5    1    1    1    1    2    3    4
 86   47    4    4    4    5    5    1    1    1    1    2    3    4
 87   47    4    4    4    5    5    1    1    1    1    2    3    4
 88   47    4    4    4    5    5    1    1    1    1    2    3    4
 89   47    4    4    4    5    5    1    1    1    1    2    3    4
 90   47    4    4    4    5    5    1    1    1    1    2    3    4
 91   47    4    4    4    5    5    1    1    1    1    2    3    4
 92   47    4    4    4    5    5    1    1    1    1    2    3    4
 93   47    4    4    4    5    5    1    1    1    1    2    3    4
 94   47    4    4    4    5    5    1    1    1    1    2    3    4
 95   47    4    4    4    5    5    1    1    1    1    2    3    4
 96   47    4    4    4    5    5    1    1    1    1    2    3    4
 97   47    4    4    4    5    5    1    1    1    1    2    3    4
 98   47    4    4    4    5    5    1    1    1    1    2    3    4
 99   47    4    4    4    5    5    1    1    1    1    2    3    4
100   47    4    4    4    5    5    1    1    1    1    2    3    4
101   47    4    4    4    5    5    1    1    1    1    2    3    4
102   47    4    4    4    5    5    1    1    1    1    2    3    4
103   47    4    4    4    5    5    1    1    1    1    2    3    4
104   47    4    4    4    5    5    1    1    1    1    2    3    4
105   47    4    4    4    5    5    1    1    1    1    2    3    4
106   47    4    4    4    5    5    1    1    1    1    2    3    4
107   47    4    4    4    5    5    1    1    1    1    2    3    4
108   47    4    4    4    5    5    1    1    1    1    2    3    4
109   47    4    4    4    5    5    1    1    1    1    2    3    4
110   47    4    4    4    5    5    1    1    1    1    2    3    4
111   47    4    4    4    5    5    1    1    1    1    2    3    4
112   47    4    4    4    5    5    1    1    1    1    2    3    4
113   47    4    4    4    5    5    1    1    1    1    2    3    4
114   47    4    4    4    5    5    1    1    1    1    2    3    4
115   47    4    4    4    5    5    1    1    1    1    2    3    4
116   47    4    4    4    5    5    1    1    1    1    2    3    4
117   47    4    4    4    5    5    1    1    1    1    2    3    4
118   47    4    4    4    5    5    1    1    1    1    2    3    4
119   47    4    4    4    5    5    1    1    1    1    2    3    4
120   47    4    4    4    5    5    1    1    1    1    2    3    4
121   47    4    4    4    5    5    1    1    1    1    2    3    4
122   47    4    4    4    5    5    1    1    1    1    2    3    4
123   47    4    4    4    5    5    1    1    1    1    2    3    4
124   47    4    4    4    5    5    1    1    1    1    2    3    4
125   47    4    4    4    5    5    1    1    1    1    2    3    4
126   47    4    4    4    5    5    1    1    1    1    2    3    4
127   47    4    4    4    5    5    1    1    1    1    2    3    4
128   47    4    4    4    5    5    1    1    1    1    2    3    4
129   47    4    4    4    5    5    1    1    1    1    2    3    4
130   47    4    4    4    5    5    1    1    1    1    2    3    4
131   47    4    4    4    5    5    1    1    1    1    2    3    4
132   47    4    4    4    5    5    1    1    1    1    2    3    4
133   47    4    4    4    5    5    1    1    1    1    2    3    4
