GLOB_3x3
           i           j   heigt(m a.s.l.)
          74          30       209.2534
          75          30         0.0000
          76          30         0.0000
          77          30         0.0000
          78          30         1.3661
          79          30         1.8509
          80          30         0.7345
          81          30         0.0000
          82          30         0.0000
          83          30         0.0000
          84          30         0.0000
          85          30         0.0000
          86          30         0.0000
          87          30         0.0000
          88          30         0.0000
          89          30         0.0000
          90          30         0.0000
          91          30         2.0806
          92          30         0.0000
          93          30         0.0000
          94          30        82.5008
          95          30       180.0851
          96          30        54.6545
          97          30        12.5995
          98          30       207.7441
          99          30       207.2911
         100          30       285.0728
         101          30       505.3535
         102          30       267.4684
         103          30        37.6761
         104          30       174.2677
         105          30       277.5402
         106          30       253.3631
         107          30       289.3179
         108          30       154.5690
         109          30         0.0000
         110          30         0.3403
         111          30        13.0343
         112          30         4.7918
         113          30         0.0000
         114          30         0.0000
         115          30         0.0665
         116          30         0.0000
         117          30         0.0000
         118          30         0.0000
         119          30         0.0000
         120          30         0.0000
           1          31         0.0000
           2          31         0.0000
           3          31         0.0000
           4          31         0.0000
           5          31         0.0000
           6          31         0.0000
           7          31         0.0000
           8          31         0.0000
           9          31         0.0000
          10          31         0.0000
          11          31         0.0000
          12          31         0.0000
          13          31         0.0000
          14          31         0.0000
          15          31         0.0000
          16          31         0.0000
          17          31         0.0000
          18          31         0.0000
          19          31         0.0000
          20          31         0.0000
          21          31         0.0000
          22          31         0.0000
          23          31         0.0000
          24          31         0.0000
          25          31         0.0000
          26          31         0.0000
          27          31         0.0000
          28          31         0.0000
          29          31         0.0000
          30          31         0.0000
          31          31         0.0000
          32          31         3.9673
          33          31         0.0000
          34          31       219.7222
          35          31       877.9031
          36          31       706.1588
          37          31       208.9651
          38          31       370.0501
          39          31       578.1196
          40          31       410.8808
          41          31       305.6598
          42          31       261.1047
          43          31       119.1810
          44          31        13.7347
          45          31         0.0000
          46          31         0.0000
          47          31         0.0000
          48          31         0.0000
          49          31         0.9839
          50          31         0.0032
          51          31         0.0000
          52          31         0.0000
          53          31         0.0000
          54          31         0.0000
          55          31         1.5601
          56          31         0.0000
          57          31         0.0000
          58          31         0.0000
          59          31         0.0000
          60          31         0.0000
          61          31         0.0000
          62          31         0.0000
          63          31        93.2475
          64          31       360.1478
          65          31       450.9648
          66          31       403.6712
          67          31       413.6836
          68          31       408.1455
          69          31       512.2025
          70          31       816.0570
          71          31      1123.5001
          72          31      1236.2529
          73          31       890.6613
          74          31       320.6949
          75          31        56.6484
          76          31         7.0125
          77          31         0.0000
          78          31         0.0000
          79          31         0.1789
          80          31         0.0000
          81          31         0.0496
          82          31         0.0000
          83          31         0.0000
          84          31         0.0000
          85          31         0.0000
          86          31         0.0000
          87          31         0.0000
          88          31         0.0000
          89          31         0.0000
          90          31         0.0000
          91          31         0.0000
          92          31        38.8978
          93          31       119.1089
          94          31        60.5346
          95          31        21.5018
          96          31         0.0000
          97          31        59.0150
          98          31       364.3195
          99          31       495.0724
         100          31       259.9786
         101          31       150.8620
         102          31        93.5348
         103          31        48.6323
         104          31        89.6159
         105          31       123.3825
         106          31        16.9974
         107          31         0.0000
         108          31         0.0000
         109          31         2.5249
         110          31         0.0000
         111          31         0.0000
         112          31         0.0000
         113          31         0.3444
         114          31         0.0000
         115          31         0.0000
         116          31         0.0000
         117          31         0.0000
         118          31         0.0000
         119          31         0.0000
         120          31         0.0000
           1          32         0.0000
           2          32         0.0000
           3          32         0.0000
           4          32         0.0000
           5          32         0.0000
           6          32         0.0000
           7          32         0.0000
           8          32         0.0000
           9          32         0.0000
          10          32         0.0000
          11          32         0.0000
          12          32         0.0000
          13          32         0.0000
          14          32         0.0000
          15          32         0.0000
          16          32         0.0000
          17          32         0.0000
          18          32         0.0000
          19          32         0.0000
          20          32         0.0000
          21          32         0.0000
          22          32         0.0000
          23          32         0.0000
          24          32         0.0000
          25          32         0.0000
          26          32         0.0000
          27          32         0.0000
          28          32         0.0000
          29          32         0.0000
          30          32         0.3348
          31          32         0.0000
          32          32         0.0000
          33          32         0.0000
          34          32       183.7588
          35          32       904.6978
          36          32       912.9755
          37          32       302.6693
          38          32       542.8119
          39          32      1099.9187
          40          32       811.8792
          41          32       277.9239
          42          32       109.1711
          43          32        61.9139
          44          32         9.3160
          45          32         0.0000
          46          32         0.0000
          47          32         0.0433
          48          32         0.0000
          49          32         0.0000
          50          32         0.0000
          51          32         0.0000
          52          32         0.0000
          53          32         0.0000
          54          32         0.8809
          55          32         0.0000
          56          32         0.0000
          57          32        77.6015
          58          32       123.3580
          59          32        57.6397
          60          32        16.6042
          61          32        23.0263
          62          32        40.0392
          63          32        89.3690
          64          32       346.0845
          65          32       643.9738
          66          32       616.1801
          67          32       503.8640
          68          32       538.8373
          69          32       610.0267
          70          32       632.9828
          71          32       630.5375
          72          32       754.5005
          73          32       987.7224
          74          32       938.9341
          75          32       561.1757
          76          32       205.3145
          77          32        22.1567
          78          32         0.0000
          79          32         0.0000
          80          32         0.0000
          81          32         0.0000
          82          32         0.0000
          83          32         0.0000
          84          32         1.1335
          85          32         0.0000
          86          32         0.0000
          87          32         0.0000
          88          32         1.0848
          89          32         0.0127
          90          32         0.0000
          91          32         0.0000
          92          32        95.0459
          93          32       245.2117
          94          32       110.3549
          95          32        20.7459
          96          32         2.2020
          97          32         0.0000
          98          32       210.0914
          99          32       433.2038
         100          32       157.5937
         101          32         0.0000
         102          32        92.7883
         103          32        63.9586
         104          32         0.0000
         105          32         0.0000
         106          32         0.0000
         107          32         3.3787
         108          32         0.0000
         109          32         0.0000
         110          32         0.0469
         111          32         0.1182
         112          32         0.0469
         113          32         0.0000
         114          32         0.0000
         115          32         0.0000
         116          32         0.0000
         117          32         0.0000
         118          32         0.0000
         119          32         0.0000
         120          32         0.0000
           1          33         0.0000
           2          33         0.0000
           3          33         0.0000
           4          33         0.0000
           5          33         0.0000
           6          33         0.0000
           7          33         0.0000
           8          33         0.0000
           9          33         0.0000
          10          33         0.0000
          11          33         0.0000
          12          33         0.0000
          13          33         0.0000
          14          33         0.0000
          15          33         0.0000
          16          33         0.0000
          17          33         0.0000
          18          33         0.0000
          19          33         0.0000
          20          33         0.0000
          21          33         0.0000
          22          33         0.0000
          23          33         0.0000
          24          33         0.0000
          25          33         0.0000
          26          33         0.0000
          27          33         0.0000
          28          33         0.0000
          29          33         1.5495
          30          33         0.0000
          31          33         0.0000
          32          33         0.0000
          33          33         0.0000
          34          33        54.6883
          35          33       442.8452
          36          33       650.9411
          37          33       390.6262
          38          33       384.8500
          39          33       643.4337
          40          33       476.2298
          41          33        89.6133
          42          33         0.0000
          43          33         0.0000
          44          33         0.0000
          45          33         0.1737
          46          33         0.0000
          47          33         0.0000
          48          33         0.0000
          49          33         0.0000
          50          33         0.0000
          51          33         0.0000
          52          33         0.0000
          53          33         0.0697
          54          33         0.0000
          55          33         0.0000
          56          33        82.1053
          57          33       318.6048
          58          33       388.0576
          59          33       210.2935
          60          33       142.3482
          61          33       182.2353
          62          33       194.2535
          63          33       202.6783
          64          33       475.5886
          65          33       807.6313
          66          33       627.1881
          67          33       442.9766
          68          33       594.6344
          69          33       653.3003
          70          33       502.2093
          71          33       376.0558
          72          33       790.0134
          73          33      1496.0953
          74          33      1445.2236
          75          33       856.0741
          76          33       465.9673
          77          33       205.6236
          78          33        23.5926
          79          33         0.0000
          80          33         0.0000
          81          33         0.0000
          82          33         0.0000
          83          33         0.0000
          84          33         0.0000
          85          33         5.3672
          86          33         7.4073
          87          33         0.0000
          88          33         0.0000
          89          33         0.9610
          90          33         0.0000
          91          33         0.0000
          92          33        36.8610
          93          33        93.4216
          94          33        40.0673
          95          33         0.0000
          96          33         0.0000
          97          33         0.0000
          98          33        17.9358
          99          33        91.9859
         100          33        24.7055
         101          33       111.1851
         102          33       282.5816
         103          33       108.4066
         104          33         0.0000
         105          33         0.5399
         106          33         0.0000
         107          33         0.0000
         108          33         0.0000
         109          33         0.0000
         110          33         0.1182
         111          33         0.2978
         112          33         0.1182
         113          33         0.0000
         114          33         0.0000
         115          33         0.0000
         116          33         0.0000
         117          33         0.0000
         118          33         0.0000
         119          33         0.0000
         120          33         0.0000
           1          34         0.0000
           2          34         0.0000
           3          34         0.0000
           4          34         0.0000
           5          34         0.0000
           6          34         0.0000
           7          34         0.0000
           8          34         0.0000
           9          34         0.0000
          10          34         0.0000
          11          34         0.0000
          12          34         0.0000
          13          34         0.0000
          14          34         0.0000
          15          34         0.0000
          16          34         0.0000
          17          34         0.0000
          18          34         0.0000
          19          34         0.0000
          20          34         0.0000
          21          34         0.0000
          22          34         0.0000
          23          34         0.0000
          24          34         0.0000
          25          34         0.0000
          26          34         4.0602
          27          34         0.0000
          28          34         0.0000
          29          34         0.0000
          30          34         0.0000
          31          34        92.6877
          32          34       147.9749
          33          34        38.9018
          34          34         0.0000
          35          34       191.1473
          36          34       584.3137
          37          34       568.7218
          38          34       285.9368
          39          34        86.2943
          40          34        16.3241
          41          34         1.4211
          42          34         0.0000
          43          34         0.0000
          44          34         0.0000
          45          34         0.1679
          46          34         0.0000
          47          34         0.0000
          48          34         0.0000
          49          34         0.0000
          50          34         0.0000
          51          34         0.0000
          52          34         0.0000
          53          34         0.0000
          54          34         0.0000
          55          34        11.8409
          56          34       158.5905
          57          34       382.5981
          58          34       436.8613
          59          34       297.8071
          60          34       262.0443
          61          34       286.4359
          62          34       294.0646
          63          34       391.0665
          64          34       553.3044
          65          34       628.1207
          66          34       435.5494
          67          34       379.9205
          68          34       568.3729
          69          34       590.0585
          70          34       443.5338
          71          34       409.9595
          72          34      1095.5819
          73          34      1685.0891
          74          34      1041.1504
          75          34       394.2807
          76          34       345.3649
          77          34       231.4413
          78          34        39.4931
          79          34         0.0000
          80          34         0.9104
          81          34         0.0000
          82          34         0.0000
          83          34         0.4267
          84          34         0.0000
          85          34        74.6614
          86          34       218.7359
          87          34       115.8517
          88          34         0.0000
          89          34         0.0000
          90          34         0.2873
          91          34         1.5217
          92          34         0.0000
          93          34         0.0000
          94          34         0.0000
          95          34         2.1294
          96          34         3.1510
          97          34         4.7881
          98          34         0.0000
          99          34         0.0000
         100          34         0.0000
         101          34        33.4736
         102          34       110.6724
         103          34        47.3808
         104          34         0.0000
         105          34         0.0000
         106          34         0.0000
         107          34         0.0095
         108          34         0.0000
         109          34         0.0000
         110          34         0.0103
         111          34         0.1277
         112          34         0.0469
         113          34         0.0000
         114          34         0.0000
         115          34         0.0000
         116          34         0.0000
         117          34         0.0000
         118          34         0.0000
         119          34         0.0000
         120          34         0.0000
           1          35         0.0000
           2          35         0.0000
           3          35         0.0000
           4          35         0.0000
           5          35         0.0000
           6          35         0.0000
           7          35         0.0000
           8          35         0.0000
           9          35         0.0000
          10          35         0.0000
          11          35         0.0000
          12          35         0.0000
          13          35         0.0000
          14          35         0.0000
          15          35         0.0000
          16          35         0.0000
          17          35         0.0000
          18          35         0.0000
          19          35         0.0000
          20          35         0.0000
          21          35         0.0000
          22          35         0.0000
          23          35         0.0000
          24          35         6.5601
          25          35         0.0000
          26          35         0.0000
          27          35         0.0000
          28          35        21.3053
          29          35        86.9001
          30          35       164.2930
          31          35       292.2365
          32          35       287.3339
          33          35        82.2435
          34          35         0.0000
          35          35        50.1924
          36          35       222.2673
          37          35       217.8286
          38          35       100.6305
          39          35         0.0000
          40          35         0.0000
          41          35         0.0000
          42          35         1.1396
          43          35         0.0074
          44          35         0.0000
          45          35         0.0000
          46          35         0.0000
          47          35         0.0000
          48          35         0.0000
          49          35         0.0000
          50          35         0.0000
          51          35         0.0000
          52          35         0.0000
          53          35         0.0000
          54          35         0.0000
          55          35        14.3921
          56          35       108.7858
          57          35       254.4509
          58          35       325.9872
          59          35       314.7509
          60          35       309.8055
          61          35       281.2640
          62          35       311.1172
          63          35       427.0805
          64          35       431.2137
          65          35       342.7319
          66          35       262.5844
          67          35       409.4633
          68          35       700.3816
          69          35       707.3271
          70          35       531.7529
          71          35       408.9586
          72          35       850.3608
          73          35      1143.5077
          74          35       490.9402
          75          35       225.1649
          76          35       389.9568
          77          35       274.1306
          78          35        81.4686
          79          35         0.0000
          80          35         0.0000
          81          35         0.6137
          82          35         0.0000
          83          35         0.0000
          84          35         0.0000
          85          35       154.0411
          86          35       448.1450
          87          35       256.2962
          88          35         0.0000
          89          35         0.0000
          90          35         3.6544
          91          35         0.0000
          92          35         0.0000
          93          35         0.0000
          94          35         0.7498
          95          35        22.0848
          96          35        94.5430
          97          35        34.6576
          98          35         0.0000
          99          35         0.0000
         100          35        24.4683
         101          35        43.1766
         102          35         1.4995
         103          35         0.0000
         104          35         2.9034
         105          35         0.0000
         106          35         0.0000
         107          35         0.0000
         108          35         0.1407
         109          35         0.3577
         110          35         0.1285
         111          35         0.0000
         112          35         0.0000
         113          35         0.0032
         114          35         0.0000
         115          35         0.0000
         116          35         0.0000
         117          35         0.0000
         118          35         0.0000
         119          35         0.0000
         120          35         0.0000
           1          36         0.0000
           2          36         0.0000
           3          36         0.0000
           4          36         0.0000
           5          36         0.0000
           6          36         0.0000
           7          36         0.0000
           8          36         0.0000
           9          36         0.0000
          10          36         0.0000
          11          36         0.0000
          12          36         0.0000
          13          36         0.0000
          14          36         0.0000
          15          36         0.0000
          16          36         0.0000
          17          36         0.0000
          18          36         0.0000
          19          36         0.0000
          20          36         0.0000
          21          36         0.0000
          22          36         0.0000
          23          36         0.0000
          24          36         0.0000
          25          36        37.4418
          26          36       177.7141
          27          36       609.9093
          28          36       842.7987
          29          36       458.3070
          30          36       281.6588
          31          36       228.2914
          32          36        84.4312
          33          36        26.3401
          34          36         0.0000
          35          36         0.0000
          36          36         0.0000
          37          36         0.0000
          38          36         0.0000
          39          36         0.0000
          40          36         3.1380
          41          36         0.2907
          42          36         0.0000
          43          36         0.0000
          44          36         0.0000
          45          36         0.0000
          46          36         0.0000
          47          36         0.0000
          48          36         0.0000
          49          36         0.0000
          50          36         0.0000
          51          36         0.0000
          52          36         0.0000
          53          36         0.0000
          54          36         0.0000
          55          36         2.2541
          56          36        91.3530
          57          36       233.4090
          58          36       287.7348
          59          36       299.1765
          60          36       338.6834
          61          36       360.2073
          62          36       359.2386
          63          36       409.3007
          64          36       426.5755
          65          36       349.4426
          66          36       270.9882
          67          36       433.5280
          68          36       755.0409
          69          36       722.2540
          70          36       508.3370
          71          36       407.7457
          72          36       470.3447
          73          36       375.3224
          74          36       273.6834
          75          36       698.2704
          76          36       868.4799
          77          36       563.8491
          78          36       232.5268
          79          36        16.4467
          80          36         0.0000
          81          36         0.0000
          82          36         1.9108
          83          36         0.0000
          84          36         0.0000
          85          36       189.7265
          86          36       404.4694
          87          36       266.3920
          88          36        77.3642
          89          36         4.4148
          90          36         0.0000
          91          36        30.2654
          92          36       112.0126
          93          36       125.1010
          94          36       165.0349
          95          36       266.6183
          96          36       212.0536
          97          36        50.8261
          98          36         0.0000
          99          36         0.0000
         100          36        55.1117
         101          36       138.3113
         102          36        54.9120
         103          36         0.0000
         104          36         0.0000
         105          36         0.0000
         106          36         0.0000
         107          36         0.0000
         108          36         0.3545
         109          36         0.8934
         110          36         0.3545
         111          36         0.0000
         112          36         0.0000
         113          36         0.0000
         114          36         0.0000
         115          36         0.0000
         116          36         0.0000
         117          36         0.0000
         118          36         0.0000
         119          36         0.0000
         120          36         0.0000
           1          37         0.0000
           2          37         0.0000
           3          37         0.0000
           4          37         0.0000
           5          37         0.0000
           6          37         0.0000
           7          37         0.0000
           8          37         0.0000
           9          37         0.0000
          10          37         0.0000
          11          37         0.0000
          12          37         0.0000
          13          37         0.0000
          14          37         0.0000
          15          37         0.0000
          16          37         0.0000
          17          37         0.0000
          18          37         0.0000
          19          37         0.0000
          20          37         0.0000
          21          37         0.0000
          22          37         0.0000
          23          37         8.1563
          24          37         0.0000
          25          37       177.5740
          26          37      1126.7615
          27          37      1765.0551
          28          37      1412.7747
          29          37       423.2482
          30          37        21.4441
          31          37        38.8793
          32          37         0.0000
          33          37         0.0000
          34          37         9.1745
          35          37         0.0000
          36          37        52.8433
          37          37       130.3543
          38          37        51.0854
          39          37         0.0000
          40          37         0.7088
          41          37         0.2813
          42          37         0.0000
          43          37         0.0000
          44          37         0.0000
          45          37         0.0000
          46          37         0.0000
          47          37         0.0000
          48          37         0.0000
          49          37         0.0000
          50          37         0.0000
          51          37         0.0000
          52          37         0.0000
          53          37         0.0000
          54          37         0.0000
          55          37        22.6599
          56          37       169.8425
          57          37       308.1951
          58          37       310.2396
          59          37       267.5097
          60          37       338.1052
          61          37       468.0926
          62          37       496.1047
          63          37       520.4699
          64          37       553.5356
          65          37       539.9141
          66          37       539.1332
          67          37       582.6959
          68          37       682.6511
          69          37       627.0490
          70          37       407.4084
          71          37       374.4695
          72          37       324.1669
          73          37        54.1850
          74          37       330.3815
          75          37       954.3304
          76          37       882.7614
          77          37       466.0750
          78          37       224.7549
          79          37       119.4419
          80          37        78.7878
          81          37        15.5369
          82          37         0.0000
          83          37         0.0000
          84          37        30.6115
          85          37       233.1268
          86          37       359.4833
          87          37       386.0530
          88          37       367.5907
          89          37       164.3099
          90          37         0.0000
          91          37         0.0000
          92          37       305.6610
          93          37       523.1785
          94          37       726.0934
          95          37       747.8663
          96          37       305.9796
          97          37        40.0530
          98          37        10.3763
          99          37         0.0000
         100          37         0.0000
         101          37        49.3185
         102          37        25.3759
         103          37         0.0000
         104          37         0.0063
         105          37         0.0000
         106          37         0.0000
         107          37         0.0000
         108          37         0.1407
         109          37         0.3545
         110          37         0.1407
         111          37         0.0000
         112          37         0.0000
         113          37         0.0000
         114          37         0.0000
         115          37         0.0000
         116          37         0.0000
         117          37         0.0000
         118          37         0.0000
         119          37         0.0000
         120          37         0.0000
           1          38         0.0000
           2          38         0.0000
           3          38         0.0000
           4          38         0.0000
           5          38         0.0000
           6          38         0.0000
           7          38         0.0000
           8          38         0.0000
           9          38         0.0000
          10          38         0.0000
          11          38         0.0000
          12          38         0.0000
          13          38         0.0000
          14          38         0.0000
          15          38         0.0000
          16          38         0.0000
          17          38         0.0000
          18          38         0.0000
          19          38         0.0000
          20          38         0.0000
          21          38         0.0000
          22          38         2.1379
          23          38         0.0000
          24          38         0.0000
          25          38       568.6534
          26          38      1766.6765
          27          38      1848.6113
          28          38       719.0555
          29          38         0.0000
          30          38         0.0000
          31          38         0.0000
          32          38         2.5120
          33          38         5.8711
          34          38        17.1863
          35          38         2.1309
          36          38        19.4599
          37          38        51.7234
          38          38        20.3200
          39          38         0.0000
          40          38         0.0000
          41          38         0.0000
          42          38         0.0190
          43          38         0.0000
          44          38         0.0000
          45          38         0.0000
          46          38         0.0000
          47          38         0.0000
          48          38         0.0000
          49          38         0.0000
          50          38         0.0000
          51          38         0.0000
          52          38         0.0000
          53          38         0.3452
          54          38         0.0000
          55          38        37.9615
          56          38       217.5235
          57          38       341.2538
          58          38       322.7122
          59          38       265.9768
          60          38       280.1567
          61          38       476.1201
          62          38       831.6792
          63          38       936.3344
          64          38       753.3884
          65          38       682.8788
          66          38       721.8694
          67          38       663.0524
          68          38       600.4437
          69          38       555.0714
          70          38       351.9500
          71          38       310.7679
          72          38       267.4389
          73          38       236.7627
          74          38       713.2488
          75          38       994.2526
          76          38       663.4367
          77          38       234.9317
          78          38        18.8774
          79          38        34.5137
          80          38        65.6010
          81          38         0.0000
          82          38         0.0000
          83          38        37.6149
          84          38       113.6783
          85          38       263.4639
          86          38       383.5797
          87          38       428.9082
          88          38       278.9640
          89          38       394.0067
          90          38         8.2499
          91          38        88.3965
          92          38       435.5672
          93          38       595.8195
          94          38      1180.3000
          95          38      1335.8958
          96          38       585.5624
          97          38       157.2830
          98          38       134.6552
          99          38       105.2139
         100          38        86.4216
         101          38        13.6890
         102          38         0.0000
         103          38         1.3634
         104          38         0.0000
         105          38         0.0000
         106          38         0.0000
         107          38         0.0095
         108          38         0.0000
         109          38         0.0000
         110          38         0.0000
         111          38         0.0095
         112          38         0.0000
         113          38         0.0000
         114          38         0.0000
         115          38         0.0000
         116          38         0.0000
         117          38         0.0000
         118          38         0.0000
         119          38         0.0000
         120          38         0.0000
           1          39         0.0000
           2          39         0.0000
           3          39         0.0000
           4          39         0.0000
           5          39         0.0000
           6          39         0.0000
           7          39         0.0000
           8          39         0.0000
           9          39         0.0000
          10          39         0.0000
          11          39         0.0000
          12          39         0.0000
          13          39         0.0000
          14          39         0.0000
          15          39         0.0000
          16          39         0.0000
          17          39         0.0000
          18          39         0.0000
          19          39         0.0000
          20          39         4.1373
          21          39         0.0000
          22          39         0.0000
          23          39         0.0000
          24          39       325.9122
          25          39      1308.1830
          26          39      1749.7664
          27          39      1215.6416
          28          39       191.5288
          29          39         0.0000
          30          39         6.9985
          31          39         0.0000
          32          39         0.0000
          33          39         2.2542
          34          39         7.7579
          35          39         4.0766
          36          39         0.0000
          37          39         0.0000
          38          39         0.0000
          39          39         1.3784
          40          39         0.0000
          41          39         0.0000
          42          39         0.0000
          43          39         0.0000
          44          39         0.0000
          45          39         0.0000
          46          39         0.0000
          47          39         0.0000
          48          39         0.0000
          49          39         0.0000
          50          39         0.0000
          51          39         0.0000
          52          39         0.0000
          53          39         0.0000
          54          39         5.3537
          55          39        54.8176
          56          39       186.6032
          57          39       342.9839
          58          39       370.2910
          59          39       316.2372
          60          39       259.0413
          61          39       456.4989
          62          39       986.8359
          63          39      1136.7097
          64          39       829.6523
          65          39       669.2329
          66          39       595.4816
          67          39       423.1851
          68          39       335.7237
          69          39       326.6906
          70          39       302.6874
          71          39       325.8632
          72          39       327.1083
          73          39       581.0564
          74          39       973.4028
          75          39       916.2159
          76          39       548.4208
          77          39       183.0831
          78          39       120.3280
          79          39       353.0959
          80          39       460.6703
          81          39       375.9527
          82          39       235.7447
          83          39       100.0876
          84          39       121.6798
          85          39       251.6485
          86          39       186.7441
          87          39        35.7565
          88          39       342.9120
          89          39       815.2028
          90          39      1202.8921
          91          39      1528.6154
          92          39      1203.3470
          93          39      1271.1985
          94          39      2026.8115
          95          39      1846.5105
          96          39       935.8453
          97          39       381.4292
          98          39       234.6303
          99          39       289.4318
         100          39       319.2023
         101          39       105.0166
         102          39         0.0000
         103          39         0.0000
         104          39         0.0000
         105          39         0.0000
         106          39         0.4573
         107          39         0.0000
         108          39         0.0000
         109          39         0.0000
         110          39         0.0000
         111          39         0.0000
         112          39         0.0000
         113          39         0.0000
         114          39         0.0000
         115          39         0.0000
         116          39         0.0000
         117          39         0.0000
         118          39         0.0000
