HR_01x01
           i           j   heigt(m a.s.l.)
          44          26       301.5343
          44          27       344.7148
          44          28       396.8827
          44          29       346.5228
          44          30       518.6631
          44          31       836.9163
          44          32       763.3107
          44          33       672.2975
          44          34       746.8712
          44          35       763.1094
          44          36       659.5266
          44          37       386.3735
          44          38       259.8290
          44          39       321.3670
          44          40       313.2131
          44          41       236.9688
          44          42       173.3316
          44          43       157.0289
          44          44       140.4081
          44          45       106.8076
          44          46        95.8234
          44          47       183.3382
          44          48       271.6056
          44          49       265.1313
          44          50       279.4619
          44          51       246.0315
          44          52       208.6912
          44          53       232.4813
          44          54       200.1649
          44          55       193.4835
          44          56       278.3847
          44          57       311.8235
          44          58       270.7925
          44          59       277.7439
          44          60       298.8956
          44          61       303.2444
          44          62       420.3864
          44          63       580.4314
          44          64       628.7975
          44          65       579.9320
          45           1       126.7982
          45           2        49.4239
          45           3        16.3166
          45           4         8.9342
          45           5        10.5464
          45           6        13.2774
          45           7         0.0000
          45           8         0.6470
          45           9         0.0000
          45          10         0.0760
          45          11         0.0000
          45          12         0.0000
          45          13         0.0000
          45          14         0.0000
          45          15         0.0000
          45          16         0.0000
          45          17         0.0000
          45          18        13.6022
          45          19        34.1962
          45          20        12.8209
          45          21         0.0000
          45          22         0.0000
          45          23        40.2677
          45          24       165.2386
          45          25       273.0839
          45          26       373.8975
          45          27       473.7542
          45          28       513.7869
          45          29       476.9167
          45          30       673.5288
          45          31       959.6973
          45          32       807.7095
          45          33       669.2765
          45          34       772.7216
          45          35       798.6841
          45          36       647.0625
          45          37       381.5110
          45          38       247.5577
          45          39       250.8098
          45          40       289.0544
          45          41       304.2462
          45          42       226.9554
          45          43       135.6661
          45          44        99.3608
          45          45        91.6908
          45          46       101.2446
          45          47       136.5269
          45          48       172.4337
          45          49       199.0188
          45          50       230.7256
          45          51       202.2000
          45          52       186.1940
          45          53       226.6162
          45          54       194.8660
          45          55       188.8049
          45          56       274.4184
          45          57       293.3997
          45          58       255.5395
          45          59       269.1830
          45          60       279.9413
          45          61       314.9858
          45          62       443.0040
          45          63       544.5009
          45          64       557.8745
          45          65       502.0461
          46           1       134.0713
          46           2        51.8866
          46           3        13.1661
          46           4         1.0060
          46           5         2.6054
          46           6         7.6157
          46           7         0.0000
          46           8         0.0000
          46           9         0.4265
          46          10         0.0000
          46          11         0.0000
          46          12         0.0000
          46          13         0.0000
          46          14         0.0000
          46          15         0.0000
          46          16         0.0000
          46          17         0.6451
          46          18         0.0000
          46          19         0.0000
          46          20         0.0005
          46          21         4.9820
          46          22        16.3009
          46          23         0.0027
          46          24        86.0683
          46          25       315.2447
          46          26       528.2249
          46          27       628.7649
          46          28       633.5178
          46          29       725.7271
          46          30       937.1508
          46          31       977.7855
          46          32       876.9281
          46          33       880.2358
          46          34       873.6388
          46          35       858.8639
          46          36       677.0857
          46          37       377.4365
          46          38       237.8115
          46          39       196.4845
          46          40       250.3012
          46          41       320.8949
          46          42       245.0767
          46          43       118.8083
          46          44        80.7910
          46          45        90.6716
          46          46       108.1028
          46          47       117.9035
          46          48       126.5195
          46          49       167.9131
          46          50       218.9765
          46          51       192.1877
          46          52       182.3558
          46          53       225.0963
          46          54       190.7101
          46          55       172.2058
          46          56       234.4362
          46          57       258.6119
          46          58       231.8547
          46          59       238.3891
          46          60       249.2183
          46          61       365.2027
          46          62       490.4239
          46          63       448.1858
          46          64       436.8049
          46          65       417.7741
          47           1       130.6633
          47           2        51.7400
          47           3        14.6596
          47           4         0.0000
          47           5         0.0000
          47           6         3.4665
          47           7         0.0000
          47           8         0.0000
          47           9         0.0000
          47          10         0.0000
          47          11         0.0000
          47          12         0.0000
          47          13         0.0000
          47          14         0.0000
          47          15         0.0000
          47          16         0.0678
          47          17         0.0000
          47          18         0.0000
          47          19         9.5133
          47          20        18.6372
          47          21        37.6186
          47          22        48.0441
          47          23        43.6292
          47          24       182.3314
          47          25       459.7706
          47          26       640.3693
          47          27       663.8442
          47          28       831.1273
          47          29      1029.8981
          47          30      1050.1912
          47          31       989.2437
          47          32      1000.7559
          47          33      1082.8660
          47          34      1011.7421
          47          35       859.3357
          47          36       603.2838
          47          37       344.0003
          47          38       233.4139
          47          39       211.0307
          47          40       235.0732
          47          41       232.6689
          47          42       176.5457
          47          43       107.8040
          47          44        79.4545
          47          45        88.5467
          47          46       117.5259
          47          47       123.5306
          47          48       110.3217
          47          49       183.3853
          47          50       272.5572
          47          51       206.4741
          47          52       155.9270
          47          53       189.4867
          47          54       175.9641
          47          55       167.0849
          47          56       203.1196
          47          57       223.2666
          47          58       213.0370
          47          59       214.3113
          47          60       219.2768
          47          61       341.8708
          47          62       437.0243
          47          63       340.8849
          47          64       325.4946
          47          65       335.8475
          48           1       111.5528
          48           2        41.9363
          48           3        13.2716
          48           4         0.0264
          48           5         0.0176
          48           6         1.1907
          48           7         0.0000
          48           8         0.0000
          48           9         0.0000
          48          10         0.0000
          48          11         0.0000
          48          12         0.0000
          48          13         0.0000
          48          14         0.0000
          48          15         0.0000
          48          16         0.0055
          48          17         0.0000
          48          18         0.0000
          48          19        42.6929
          48          20        93.3360
          48          21        97.7310
          48          22       102.7741
          48          23       183.1142
          48          24       378.5807
          48          25       494.6581
          48          26       581.5168
          48          27       799.4178
          48          28      1103.4414
          48          29      1229.1421
          48          30      1154.0745
          48          31      1084.2505
          48          32      1104.2753
          48          33      1082.9261
          48          34       929.2502
          48          35       721.7233
          48          36       477.5164
          48          37       308.3183
          48          38       229.8734
          48          39       226.1373
          48          40       234.4751
          48          41       174.6324
          48          42       116.4617
          48          43        95.6434
          48          44        92.7841
          48          45       103.4755
          48          46       121.2585
          48          47       127.0901
          48          48       118.2881
          48          49       181.5812
          48          50       248.7252
          48          51       185.3117
          48          52       135.9984
          48          53       160.3803
          48          54       178.9057
          48          55       190.5304
          48          56       202.2542
          48          57       206.9076
          48          58       210.7729
          48          59       208.3722
          48          60       206.0964
          48          61       253.7014
          48          62       286.0086
          48          63       254.0753
          48          64       266.1072
          48          65       267.4901
          49           1        91.6985
          49           2        31.9590
          49           3        11.3018
          49           4         0.0000
          49           5         0.0000
          49           6         0.0000
          49           7         0.0000
          49           8         0.0000
          49           9         0.0000
          49          10         0.0000
          49          11         0.0000
          49          12         0.0000
          49          13         0.0000
          49          14         0.5406
          49          15         0.0000
          49          16         0.0000
          49          17         1.6891
          49          18        16.0444
          49          19        56.5714
          49          20       120.1883
          49          21        92.5778
          49          22       117.7629
          49          23       277.3558
          49          24       429.0065
          49          25       353.5231
          49          26       499.9512
          49          27       914.5325
          49          28      1001.1476
          49          29      1072.7034
          49          30      1250.1443
          49          31      1221.4258
          49          32      1144.9238
          49          33       974.5487
          49          34       699.1931
          49          35       484.0119
          49          36       323.2426
          49          37       231.8058
          49          38       216.8387
          49          39       243.5626
          49          40       210.0012
          49          41       134.8915
          49          42        99.7044
          49          43        96.8814
          49          44       136.1533
          49          45       171.4556
          49          46       141.5231
          49          47       112.7505
          49          48       120.9423
          49          49       160.9796
          49          50       186.6447
          49          51       151.1510
          49          52       136.0670
          49          53       169.2427
          49          54       204.1432
          49          55       215.3588
          49          56       214.1499
          49          57       217.1524
          49          58       217.4980
          49          59       199.1506
          49          60       189.7963
          49          61       204.7624
          49          62       206.2621
          49          63       212.1538
          49          64       217.9803
          49          65       195.7546
          50           1        68.9790
          50           2        20.3627
          50           3         8.2095
          50           4         0.4355
          50           5         0.0000
          50           6         0.0088
          50           7         0.0000
          50           8         0.0000
          50           9         0.0000
          50          10         0.0000
          50          11         0.0000
          50          12         0.0000
          50          13         0.0000
          50          14         0.0000
          50          15         7.9964
          50          16        15.8847
          50          17        24.4047
          50          18        28.4229
          50          19        58.0331
          50          20        96.4379
          50          21        44.3399
          50          22        73.0017
          50          23       259.1434
          50          24       391.1909
          50          25       422.3409
          50          26       649.5113
          50          27       964.2883
          50          28      1007.2313
          50          29      1027.6957
          50          30      1182.9026
          50          31      1229.3519
          50          32      1046.2258
          50          33       734.5547
          50          34       480.6438
          50          35       407.6141
          50          36       348.5265
          50          37       199.3832
          50          38       206.9392
          50          39       294.3018
          50          40       187.1881
          50          41        85.9908
          50          42        95.3501
          50          43       110.8026
          50          44       168.5658
          50          45       201.7494
          50          46       145.3936
          50          47       103.0571
          50          48       123.9651
          50          49       155.2501
          50          50       154.9906
          50          51       127.6695
          50          52       134.8947
          50          53       182.6280
          50          54       224.6742
          50          55       229.1969
          50          56       209.3229
          50          57       195.4034
          50          58       195.7910
          50          59       189.1192
          50          60       176.2151
          50          61       180.5373
          50          62       183.7910
          50          63       186.2095
          50          64       175.0591
          50          65       147.3334
          51           1        43.7118
          51           2         7.1106
          51           3         3.7407
          51           4         0.0000
          51           5         0.0000
          51           6         0.0000
          51           7         0.0000
          51           8         0.0000
          51           9         0.0000
          51          10         0.0000
          51          11         0.0000
          51          12         0.0000
          51          13         0.0000
          51          14         0.0000
          51          15        20.1508
          51          16        39.1467
          51          17        64.8947
          51          18        97.5615
          51          19        83.0706
          51          20        88.7469
          51          21         4.6784
          51          22         0.0000
          51          23       226.5144
          51          24       517.2310
          51          25       757.3599
          51          26       818.0930
          51          27       920.0859
          51          28      1194.9220
          51          29      1214.6638
          51          30      1156.7627
          51          31      1102.7410
          51          32       817.2078
          51          33       549.6086
          51          34       520.0884
          51          35       599.8931
          51          36       452.9449
          51          37       194.8715
          51          38       244.7558
          51          39       368.4663
          51          40       217.1936
          51          41        82.7755
          51          42        97.8434
          51          43       120.6846
          51          44       154.0164
          51          45       160.0384
          51          46       120.0204
          51          47       111.3553
          51          48       152.1041
          51          49       160.7904
          51          50       123.4497
          51          51       110.9943
          51          52       136.5673
          51          53       172.5960
          51          54       212.4001
          51          55       219.0750
          51          56       190.5980
          51          57       166.6167
          51          58       170.7962
          51          59       187.4819
          51          60       180.0156
          51          61       161.3745
          51          62       157.9854
          51          63       158.3977
          51          64       142.9229
          51          65       124.1031
          52           1        24.4837
          52           2         0.0141
          52           3         0.7600
          52           4         0.0000
          52           5         0.3963
          52           6         0.0000
          52           7         0.0000
          52           8         0.0000
          52           9         0.0000
          52          10         0.0000
          52          11         0.0000
          52          12         0.0000
          52          13         0.0000
          52          14         0.0000
          52          15         7.9964
          52          16         1.5345
          52          17        79.5978
          52          18       170.1019
          52          19       106.6976
          52          20        26.9729
          52          21        52.5447
          52          22       261.3908
          52          23       469.2147
          52          24       650.9886
          52          25       840.4393
          52          26       824.1201
          52          27       890.1481
          52          28      1198.2795
          52          29      1384.1047
          52          30      1229.1316
          52          31       940.8644
          52          32       801.9705
          52          33       766.0159
          52          34       786.8333
          52          35       692.6501
          52          36       396.9973
          52          37       257.8106
          52          38       371.1554
          52          39       397.9011
          52          40       235.2509
          52          41       122.1313
          52          42       129.8277
          52          43       136.7718
          52          44       129.9577
          52          45       131.7746
          52          46       119.1961
          52          47       137.8655
          52          48       176.2565
          52          49       153.4799
          52          50       104.9150
          52          51       118.4089
          52          52       158.8633
          52          53       171.5122
          52          54       186.6920
          52          55       191.3863
          52          56       185.8086
          52          57       185.0175
          52          58       173.4904
          52          59       176.9621
          52          60       178.0522
          52          61       156.7191
          52          62       146.7508
          52          63       140.9822
          52          64       124.1683
          52          65       112.1040
          53           1        10.7098
          53           2         0.0000
          53           3         0.1907
          53           4         0.0000
          53           5         0.7449
          53           6         0.0000
          53           7         0.0000
          53           8         0.0000
          53           9         0.0000
          53          10         0.0000
          53          11         0.0000
          53          12         0.0000
          53          13         0.0000
          53          14         0.5406
          53          15         0.0000
          53          16         0.0000
          53          17        51.0872
          53          18       132.2225
          53          19        50.4544
          53          20        17.9888
          53          21       330.3182
          53          22       749.9254
          53          23       711.8573
          53          24       676.0507
          53          25       811.9381
          53          26       952.0079
          53          27      1152.8505
          53          28      1295.4453
          53          29      1353.5442
          53          30      1137.1567
          53          31       834.5398
          53          32       804.7510
          53          33       817.3079
          53          34       769.0242
          53          35       588.2349
          53          36       335.2447
          53          37       335.0851
          53          38       422.3657
          53          39       306.7000
          53          40       159.9538
          53          41       147.0878
          53          42       189.6738
          53          43       170.2499
          53          44       133.5410
          53          45       134.3100
          53          46       137.7758
          53          47       164.1797
          53          48       170.0169
          53          49       130.0390
          53          50       103.4959
          53          51       129.0570
          53          52       171.0606
          53          53       181.5443
          53          54       175.6415
          53          55       174.5809
          53          56       188.0397
          53          57       193.3870
          53          58       168.7855
          53          59       155.6416
          53          60       153.0683
          53          61       147.3439
          53          62       146.8975
          53          63       134.5352
          53          64       117.3031
          53          65       109.4622
          54           1         4.4114
          54           2         0.0000
          54           3         0.0796
          54           4         0.0000
          54           5         0.8508
          54           6         0.0142
          54           7         0.0000
          54           8         0.0000
          54           9         0.0000
          54          10         0.0000
          54          11         0.0000
          54          12         0.0000
          54          13         0.0000
          54          14         0.0000
          54          15         0.0000
          54          16         0.0000
          54          17         8.0661
          54          18        21.5776
          54          19         0.0000
          54          20        94.2038
          54          21       577.0670
          54          22       722.0619
          54          23       582.3918
          54          24       735.7438
          54          25       926.3128
          54          26      1101.6434
          54          27      1302.5928
          54          28      1355.8873
          54          29      1263.9767
          54          30      1102.4617
          54          31       899.8911
          54          32       662.2784
          54          33       547.5907
          54          34       559.6686
          54          35       476.7534
          54          36       297.9446
          54          37       260.6394
          54          38       285.9227
          54          39       175.7046
          54          40        82.2955
          54          41       156.4704
          54          42       276.9282
          54          43       246.9432
          54          44       165.3386
          54          45       147.0026
          54          46       159.7950
          54          47       173.8681
          54          48       141.3234
          54          49       109.9818
          54          50       113.8828
          54          51       133.8798
          54          52       156.0310
          54          53       153.7436
          54          54       129.7650
          54          55       123.3951
          54          56       169.6957
          54          57       202.8685
          54          58       165.6475
          54          59       135.7545
          54          60       133.1253
          54          61       138.4189
          54          62       146.7877
          54          63       132.8316
          54          64       116.1973
          54          65       108.3993
          55           1         0.0000
          55           2         0.0000
          55           3         0.0000
          55           4         0.0000
          55           5         0.0000
          55           6         0.0000
          55           7         0.0000
          55           8         0.0000
          55           9         0.0000
          55          10         0.0000
          55          11         0.0000
          55          12         0.0000
          55          13         0.0000
          55          14         0.2830
          55          15         0.0000
          55          16         0.0000
          55          17        28.1519
          55          18        59.1199
          55          19        34.1226
          55          20       264.9922
          55          21       576.2756
          55          22       514.0475
          55          23       537.7574
          55          24       807.8068
          55          25       949.6190
          55          26      1110.0581
          55          27      1251.9287
          55          28      1308.9006
          55          29      1285.5524
          55          30      1150.0625
          55          31       930.2887
          55          32       607.1824
          55          33       580.3367
          55          34       651.6422
          55          35       424.7946
          55          36       227.9271
          55          37       174.9400
          55          38       146.3503
          55          39       106.1121
          55          40        65.0319
          55          41       189.6064
          55          42       406.6917
          55          43       378.6216
          55          44       230.9150
          55          45       178.8080
          55          46       180.0442
          55          47       163.8491
          55          48       115.3856
          55          49       104.6439
          55          50       124.9235
          55          51       139.6545
          55          52       150.2390
          55          53       145.8035
          55          54       126.6959
          55          55       102.4288
          55          56       143.0206
          55          57       215.8469
          55          58       186.0468
          55          59       138.0090
          55          60       136.8640
          55          61       135.5661
          55          62       134.6313
          55          63       125.7159
          55          64       115.3533
          55          65       108.9824
          56           1         0.0000
          56           2         0.0000
          56           3         0.0000
          56           4         0.0000
          56           5         0.0000
          56           6         0.0000
          56           7         0.0000
          56           8         0.0000
          56           9         0.0000
          56          10         0.0000
          56          11         0.0000
          56          12         0.0000
          56          13         0.0000
          56          14         0.0000
          56          15         2.1948
          56          16         0.0086
          56          17        54.0727
          56          18       122.7072
          56          19       140.0670
          56          20       320.3148
          56          21       421.0282
          56          22       438.1042
          56          23       701.0034
          56          24      1014.4592
          56          25      1167.5735
          56          26      1305.4226
          56          27      1343.6445
          56          28      1195.0127
          56          29       987.3475
          56          30       894.5977
          56          31       866.5039
          56          32       754.9972
          56          33       799.0327
          56          34       751.7169
          56          35       436.4571
          56          36       245.4828
          56          37       181.4748
          56          38       126.3264
          56          39        94.8065
          56          40        68.8990
          56          41       199.5335
          56          42       428.0591
          56          43       446.5752
          56          44       341.1156
          56          45       251.5159
          56          46       183.8403
          56          47       133.5138
          56          48       101.3964
          56          49       110.7827
          56          50       127.7177
          56          51       142.4879
          56          52       156.9212
          56          53       161.8297
          56          54       158.4874
          56          55       128.0905
          56          56       120.3049
          56          57       181.9313
          56          58       200.2431
          56          59       166.5061
          56          60       153.6862
          56          61       142.0160
          56          62       130.3351
          56          63       123.8117
          56          64       119.2778
          56          65       113.1793
          57           1         0.0000
          57           2         0.0000
          57           3         0.0000
          57           4         0.0000
          57           5         0.0000
          57           6         0.0000
          57           7         0.0000
          57           8         0.0000
          57           9         0.0000
          57          10         0.0000
          57          11         0.0000
          57          12         0.0000
          57          13         0.0000
          57          14         0.0000
          57          15        19.1823
          57          16        54.0464
          57          17        69.2542
          57          18        85.7024
          57          19       115.2573
          57          20       170.8607
          57          21       207.4187
          57          22       407.7552
          57          23       797.4229
          57          24      1147.4785
          57          25      1409.4685
          57          26      1516.2356
          57          27      1349.1917
          57          28       947.5193
          57          29       718.0034
          57          30       779.0921
          57          31       901.5859
          57          32       993.0039
          57          33       874.1061
          57          34       648.2126
          57          35       498.0060
          57          36       328.4407
          57          37       213.6611
          57          38       160.5402
          57          39        96.8751
          57          40        87.5549
          57          41       179.0699
          57          42       310.1522
          57          43       453.6389
          57          44       503.4335
          57          45       328.0686
          57          46       162.4667
          57          47       110.0268
          57          48       100.5154
          57          49       125.3389
          57          50       138.3365
          57          51       150.1071
          57          52       160.8220
          57          53       150.6616
          57          54       134.6860
          57          55       113.4238
          57          56       105.4364
          57          57       157.9549
          57          58       208.3005
          57          59       198.8510
          57          60       183.8167
          57          61       171.4683
          57          62       148.8208
          57          63       133.1516
          57          64       126.5320
          57          65       117.9954
          58           1         0.0000
          58           2         0.0000
          58           3         0.0000
          58           4         0.0000
          58           5         0.0000
          58           6         0.0000
          58           7         0.0000
          58           8         0.0000
          58           9         0.0000
          58          10         0.0000
          58          11         0.0000
          58          12         0.0000
          58          13         0.0000
          58          14         0.0000
          58          15        20.9147
          58          16       111.3629
          58          17       156.7907
          58          18       137.5876
          58          19       107.8065
          58          20       102.6729
          58          21       153.3539
          58          22       426.5066
          58          23       773.7199
          58          24      1059.5098
          58          25      1377.4082
          58          26      1362.6622
          58          27      1099.8894
          58          28       914.9907
          58          29       880.5931
          58          30       893.3557
          58          31      1015.8649
          58          32      1191.2756
          58          33       950.0910
          58          34       644.8637
          58          35       513.0940
          58          36       328.7956
          58          37       220.6714
          58          38       183.9171
          58          39       128.3154
          58          40       126.0168
          58          41       180.9277
          58          42       228.9825
          58          43       429.7264
          58          44       556.4833
          58          45       320.5665
          58          46       125.3064
          58          47       101.3430
          58          48       104.4670
          58          49       133.6963
          58          50       156.8308
          58          51       171.5548
          58          52       169.0983
          58          53       146.8212
          58          54       126.2331
          58          55       110.1293
          58          56       110.5986
          58          57       161.9078
          58          58       249.9692
          58          59       284.1438
          58          60       265.5107
          58          61       240.2487
          58          62       183.9143
          58          63       154.8631
          58          64       149.0719
          58          65       126.8514
          59           1         0.0000
          59           2         0.0000
          59           3         0.0000
          59           4         0.0407
          59           5         0.0474
          59           6         0.0238
          59           7         0.0000
          59           8         0.0000
          59           9         0.0000
          59          10         0.0000
          59          11         0.0000
          59          12         0.0000
          59          13         0.0000
          59          14         0.0000
          59          15         0.0000
          59          16        63.2593
          59          17       208.2462
          59          18       209.3084
          59          19        83.5833
          59          20       126.1473
          59          21       212.8784
          59          22       415.3575
          59          23       783.2961
          59          24      1021.1897
          59          25      1107.5920
          59          26       992.4528
          59          27      1107.3740
          59          28      1374.6738
          59          29      1122.7578
          59          30       777.2175
          59          31      1013.6957
          59          32      1307.6438
          59          33      1057.6718
          59          34       695.6180
          59          35       442.1270
          59          36       256.1454
          59          37       185.6399
          59          38       190.6606
          59          39       185.8826
          59          40       148.2704
          59          41       161.8915
          59          42       208.7100
          59          43       341.7144
          59          44       398.6614
          59          45       233.1760
          59          46       105.9927
          59          47        93.4533
          59          48        99.5626
          59          49       121.7024
          59          50       170.2672
          59          51       203.4496
          59          52       181.4809
          59          53       155.2221
          59          54       157.4478
          59          55       153.4243
          59          56       121.1086
          59          57       150.6236
          59          58       300.7831
          59          59       391.7171
          59          60       369.2515
          59          61       324.3823
          59          62       229.3197
          59          63       186.8783
          59          64       179.2814
          59          65       138.3318
          60           1         0.0000
          60           2         0.0000
          60           3         0.0000
          60           4         0.1386
          60           5         0.1364
          60           6         0.0682
          60           7         0.0000
          60           8         0.0000
          60           9         0.0000
          60          10         0.0000
          60          11         0.0000
          60          12         0.0000
          60          13         0.0000
          60          14         2.3146
          60          15         0.0000
          60          16        30.2630
          60          17       251.8318
          60          18       281.4404
          60          19       112.9099
          60          20       110.1017
          60          21       203.6044
          60          22       341.5731
          60          23       749.2675
          60          24      1044.6069
          60          25       812.5522
          60          26       757.6326
          60          27      1280.7952
          60          28      1592.3347
          60          29      1148.6433
          60          30       619.3353
          60          31       784.4601
          60          32      1084.6221
          60          33       886.4609
          60          34       551.3497
          60          35       323.6295
          60          36       202.6893
          60          37       172.7128
          60          38       171.8962
          60          39       160.5187
          60          40       124.3843
          60          41       122.9231
          60          42       218.8878
          60          43       329.5360
          60          44       271.2003
          60          45       150.3782
          60          46       102.0375
          60          47        91.5516
          60          48        94.5239
          60          49       111.1415
          60          50       172.3288
          60          51       215.8867
          60          52       183.4934
          60          53       158.9121
          60          54       187.7851
          60          55       201.3069
          60          56       139.3207
          60          57       124.0130
          60          58       266.2509
          60          59       379.6284
          60          60       394.2426
          60          61       387.4604
          60          62       298.6576
          60          63       218.8748
          60          64       183.6353
          60          65       141.8412
          61           1         0.0000
          61           2         0.3107
          61           3         0.0490
          61           4         0.1415
          61           5         0.1515
          61           6         0.0789
          61           7         0.0000
          61           8         0.0000
          61           9         0.0000
          61          10         0.0000
          61          11         0.0000
          61          12         0.0000
          61          13         0.0044
          61          14         0.0000
          61          15         0.0000
          61          16       163.2767
          61          17       412.1367
          61          18       373.4665
          61          19       220.4087
          61          20       194.8424
          61          21       354.0308
          61          22       530.6354
          61          23       851.0353
          61          24      1206.6455
          61          25       875.8214
          61          26       775.4780
          61          27      1203.1771
          61          28      1230.8546
          61          29       875.6592
          61          30       591.3156
          61          31       635.0264
          61          32       733.1968
          61          33       648.9808
          61          34       425.8620
          61          35       237.9615
          61          36       195.3360
          61          37       198.5471
          61          38       157.1262
          61          39        97.3740
          61          40       100.0410
          61          41       132.8069
          61          42       244.0640
          61          43       359.5381
          61          44       237.6687
          61          45       100.2900
