 Substance:    Pb        
 Grid Type: GLOB_3x3
 Source: FOREGS
 TimeResol: yearly
 Period: 2016
 Units: mg/kg
 LU number:     3
 LU types: BRN, URB, ARB
  
 i       j       Barren         Urban           Arable
  61    22    0.000000E+00  0.000000E+00  0.000000E+00
  61    23    0.000000E+00  0.000000E+00  0.000000E+00
  61    24    0.000000E+00  0.000000E+00  0.000000E+00
  61    25    0.000000E+00  0.000000E+00  0.000000E+00
  61    26    0.000000E+00  0.000000E+00  0.000000E+00
  61    27    0.000000E+00  0.000000E+00  0.000000E+00
  61    28    0.000000E+00  0.000000E+00  0.000000E+00
  61    29    0.000000E+00  0.000000E+00  0.000000E+00
  61    30    0.000000E+00  0.000000E+00  0.000000E+00
  61    31    0.000000E+00  0.000000E+00  0.000000E+00
  61    32    0.000000E+00  0.000000E+00  0.000000E+00
  61    33    0.147472E+03  0.194608E+03  0.524705E+02
  61    34    0.145432E+03  0.217928E+03  0.602504E+02
  61    35    0.757627E+03  0.148070E+03  0.279996E+02
  61    36    0.461491E+03  0.110000E+02  0.110000E+02
  61    37    0.354900E+03  0.110000E+02  0.110000E+02
  61    38    0.000000E+00  0.000000E+00  0.000000E+00
  61    39    0.000000E+00  0.000000E+00  0.000000E+00
  61    40    0.000000E+00  0.000000E+00  0.000000E+00
  61    41    0.227176E+03  0.110019E+02  0.110019E+02
  61    42    0.000000E+00  0.000000E+00  0.000000E+00
  61    43    0.298572E+03  0.159450E+03  0.589826E+02
  61    44    0.397524E+03  0.122950E+03  0.361595E+02
  61    45    0.114057E+04  0.318206E+03  0.762938E+02
  61    46    0.335439E+02  0.434872E+03  0.829852E+02
  61    47    0.119153E+04  0.479383E+03  0.819166E+02
  61    48    0.436701E+03  0.265114E+03  0.484656E+02
  61    49    0.106246E+02  0.106246E+02  0.106246E+02
  61    50    0.000000E+00  0.000000E+00  0.000000E+00
  61    51    0.586585E+01  0.586585E+01  0.586585E+01
  61    52    0.000000E+00  0.000000E+00  0.000000E+00
  61    53    0.000000E+00  0.000000E+00  0.000000E+00
  61    54    0.000000E+00  0.000000E+00  0.000000E+00
  61    55    0.000000E+00  0.000000E+00  0.000000E+00
  61    56    0.000000E+00  0.000000E+00  0.000000E+00
  61    57    0.000000E+00  0.000000E+00  0.000000E+00
  61    58    0.000000E+00  0.000000E+00  0.000000E+00
  61    59    0.000000E+00  0.000000E+00  0.000000E+00
  61    60    0.000000E+00  0.000000E+00  0.000000E+00
  62     1    0.000000E+00  0.000000E+00  0.000000E+00
  62     2    0.000000E+00  0.000000E+00  0.000000E+00
  62     3    0.000000E+00  0.000000E+00  0.000000E+00
  62     4    0.000000E+00  0.000000E+00  0.000000E+00
  62     5    0.000000E+00  0.000000E+00  0.000000E+00
  62     6    0.000000E+00  0.000000E+00  0.000000E+00
  62     7    0.000000E+00  0.000000E+00  0.000000E+00
  62     8    0.000000E+00  0.000000E+00  0.000000E+00
  62     9    0.000000E+00  0.000000E+00  0.000000E+00
  62    10    0.000000E+00  0.000000E+00  0.000000E+00
  62    11    0.000000E+00  0.000000E+00  0.000000E+00
  62    12    0.000000E+00  0.000000E+00  0.000000E+00
  62    13    0.110000E+02  0.110000E+02  0.110000E+02
  62    14    0.000000E+00  0.000000E+00  0.000000E+00
  62    15    0.000000E+00  0.000000E+00  0.000000E+00
  62    16    0.000000E+00  0.000000E+00  0.000000E+00
  62    17    0.000000E+00  0.000000E+00  0.000000E+00
  62    18    0.000000E+00  0.000000E+00  0.000000E+00
  62    19    0.000000E+00  0.000000E+00  0.000000E+00
  62    20    0.000000E+00  0.000000E+00  0.000000E+00
  62    21    0.000000E+00  0.000000E+00  0.000000E+00
  62    22    0.000000E+00  0.000000E+00  0.000000E+00
  62    23    0.000000E+00  0.000000E+00  0.000000E+00
  62    24    0.000000E+00  0.000000E+00  0.000000E+00
  62    25    0.000000E+00  0.000000E+00  0.000000E+00
  62    26    0.000000E+00  0.000000E+00  0.000000E+00
  62    27    0.000000E+00  0.000000E+00  0.000000E+00
  62    28    0.000000E+00  0.000000E+00  0.000000E+00
  62    29    0.000000E+00  0.000000E+00  0.000000E+00
  62    30    0.000000E+00  0.000000E+00  0.000000E+00
  62    31    0.000000E+00  0.000000E+00  0.000000E+00
  62    32    0.000000E+00  0.000000E+00  0.000000E+00
  62    33    0.110000E+02  0.240976E+03  0.899634E+02
  62    34    0.326725E+03  0.252351E+03  0.548889E+02
  62    35    0.759979E+03  0.211056E+03  0.501997E+02
  62    36    0.000000E+00  0.000000E+00  0.000000E+00
  62    37    0.291658E+03  0.110000E+02  0.110000E+02
  62    38    0.000000E+00  0.000000E+00  0.000000E+00
  62    39    0.212126E+03  0.110000E+02  0.110000E+02
  62    40    0.000000E+00  0.000000E+00  0.000000E+00
  62    41    0.000000E+00  0.000000E+00  0.000000E+00
  62    42    0.424395E+03  0.144983E+03  0.526544E+02
  62    43    0.964140E+02  0.115601E+03  0.299857E+02
  62    44    0.225078E+03  0.155224E+03  0.343469E+02
  62    45    0.110506E+04  0.333310E+03  0.686063E+02
  62    46    0.210834E+04  0.576237E+03  0.951187E+02
  62    47    0.102703E+04  0.390914E+03  0.605456E+02
  62    48    0.702258E+03  0.351938E+03  0.523604E+02
  62    49    0.382000E+02  0.382000E+02  0.382000E+02
  62    50    0.000000E+00  0.000000E+00  0.000000E+00
  62    51    0.346279E+03  0.127879E+03  0.117317E+02
  62    52    0.117317E+02  0.117317E+02  0.117317E+02
  62    53    0.000000E+00  0.000000E+00  0.000000E+00
  62    54    0.000000E+00  0.000000E+00  0.000000E+00
  62    55    0.000000E+00  0.000000E+00  0.000000E+00
  62    56    0.000000E+00  0.000000E+00  0.000000E+00
  62    57    0.000000E+00  0.000000E+00  0.000000E+00
  62    58    0.000000E+00  0.000000E+00  0.000000E+00
  62    59    0.000000E+00  0.000000E+00  0.000000E+00
  62    60    0.000000E+00  0.000000E+00  0.000000E+00
  63     1    0.000000E+00  0.000000E+00  0.000000E+00
  63     2    0.000000E+00  0.000000E+00  0.000000E+00
  63     3    0.000000E+00  0.000000E+00  0.000000E+00
  63     4    0.000000E+00  0.000000E+00  0.000000E+00
  63     5    0.000000E+00  0.000000E+00  0.000000E+00
  63     6    0.000000E+00  0.000000E+00  0.000000E+00
  63     7    0.000000E+00  0.000000E+00  0.000000E+00
  63     8    0.000000E+00  0.000000E+00  0.000000E+00
  63     9    0.000000E+00  0.000000E+00  0.000000E+00
  63    10    0.000000E+00  0.000000E+00  0.000000E+00
  63    11    0.000000E+00  0.000000E+00  0.000000E+00
  63    12    0.000000E+00  0.000000E+00  0.000000E+00
  63    13    0.000000E+00  0.000000E+00  0.000000E+00
  63    14    0.000000E+00  0.000000E+00  0.000000E+00
  63    15    0.000000E+00  0.000000E+00  0.000000E+00
  63    16    0.000000E+00  0.000000E+00  0.000000E+00
  63    17    0.000000E+00  0.000000E+00  0.000000E+00
  63    18    0.000000E+00  0.000000E+00  0.000000E+00
  63    19    0.000000E+00  0.000000E+00  0.000000E+00
  63    20    0.000000E+00  0.000000E+00  0.000000E+00
  63    21    0.000000E+00  0.000000E+00  0.000000E+00
  63    22    0.000000E+00  0.000000E+00  0.000000E+00
  63    23    0.000000E+00  0.000000E+00  0.000000E+00
  63    24    0.000000E+00  0.000000E+00  0.000000E+00
  63    25    0.000000E+00  0.000000E+00  0.000000E+00
  63    26    0.000000E+00  0.000000E+00  0.000000E+00
  63    27    0.000000E+00  0.000000E+00  0.000000E+00
  63    28    0.000000E+00  0.000000E+00  0.000000E+00
  63    29    0.000000E+00  0.000000E+00  0.000000E+00
  63    30    0.110000E+02  0.839212E+02  0.110000E+02
  63    31    0.220956E+03  0.112513E+02  0.112513E+02
  63    32    0.244325E+03  0.246457E+03  0.462469E+02
  63    33    0.162566E+03  0.222363E+03  0.980800E+02
  63    34    0.426982E+03  0.236732E+03  0.667839E+02
  63    35    0.448653E+03  0.284184E+03  0.846345E+02
  63    36    0.615710E+03  0.182997E+03  0.110000E+02
  63    37    0.316998E+03  0.110000E+02  0.110000E+02
  63    38    0.000000E+00  0.000000E+00  0.000000E+00
  63    39    0.269452E+03  0.110000E+02  0.110000E+02
  63    40    0.000000E+00  0.000000E+00  0.000000E+00
  63    41    0.000000E+00  0.000000E+00  0.000000E+00
  63    42    0.366822E+03  0.138953E+03  0.472211E+02
  63    43    0.108017E+03  0.153811E+03  0.278357E+02
  63    44    0.000000E+00  0.000000E+00  0.000000E+00
  63    45    0.105706E+04  0.231932E+03  0.561446E+02
  63    46    0.324034E+04  0.552283E+03  0.851487E+02
  63    47    0.367474E+02  0.648483E+03  0.904731E+02
  63    48    0.822190E+03  0.375624E+03  0.535849E+02
  63    49    0.135713E+04  0.309033E+03  0.642755E+02
  63    50    0.819793E+03  0.216048E+03  0.424378E+02
  63    51    0.786460E+03  0.136579E+03  0.217290E+02
  63    52    0.101959E+04  0.183988E+03  0.177801E+02
  63    53    0.000000E+00  0.000000E+00  0.000000E+00
  63    54    0.000000E+00  0.000000E+00  0.000000E+00
  63    55    0.000000E+00  0.000000E+00  0.000000E+00
  63    56    0.000000E+00  0.000000E+00  0.000000E+00
  63    57    0.000000E+00  0.000000E+00  0.000000E+00
  63    58    0.000000E+00  0.000000E+00  0.000000E+00
  63    59    0.000000E+00  0.000000E+00  0.000000E+00
  63    60    0.000000E+00  0.000000E+00  0.000000E+00
  64     1    0.000000E+00  0.000000E+00  0.000000E+00
  64     2    0.000000E+00  0.000000E+00  0.000000E+00
  64     3    0.000000E+00  0.000000E+00  0.000000E+00
  64     4    0.000000E+00  0.000000E+00  0.000000E+00
  64     5    0.000000E+00  0.000000E+00  0.000000E+00
  64     6    0.000000E+00  0.000000E+00  0.000000E+00
  64     7    0.000000E+00  0.000000E+00  0.000000E+00
  64     8    0.000000E+00  0.000000E+00  0.000000E+00
  64     9    0.000000E+00  0.000000E+00  0.000000E+00
  64    10    0.000000E+00  0.000000E+00  0.000000E+00
  64    11    0.000000E+00  0.000000E+00  0.000000E+00
  64    12    0.000000E+00  0.000000E+00  0.000000E+00
  64    13    0.000000E+00  0.000000E+00  0.000000E+00
  64    14    0.000000E+00  0.000000E+00  0.000000E+00
  64    15    0.000000E+00  0.000000E+00  0.000000E+00
  64    16    0.000000E+00  0.000000E+00  0.000000E+00
  64    17    0.000000E+00  0.000000E+00  0.000000E+00
  64    18    0.000000E+00  0.000000E+00  0.000000E+00
  64    19    0.000000E+00  0.000000E+00  0.000000E+00
  64    20    0.000000E+00  0.000000E+00  0.000000E+00
  64    21    0.000000E+00  0.000000E+00  0.000000E+00
  64    22    0.000000E+00  0.000000E+00  0.000000E+00
  64    23    0.000000E+00  0.000000E+00  0.000000E+00
  64    24    0.000000E+00  0.000000E+00  0.000000E+00
  64    25    0.000000E+00  0.000000E+00  0.000000E+00
  64    26    0.000000E+00  0.000000E+00  0.000000E+00
  64    27    0.000000E+00  0.000000E+00  0.000000E+00
  64    28    0.000000E+00  0.000000E+00  0.000000E+00
  64    29    0.000000E+00  0.000000E+00  0.000000E+00
  64    30    0.110000E+02  0.110000E+02  0.110000E+02
  64    31    0.144134E+03  0.178538E+03  0.110000E+02
  64    32    0.153737E+03  0.201207E+03  0.348003E+02
  64    33    0.110000E+02  0.205606E+03  0.107373E+03
  64    34    0.396778E+03  0.227822E+03  0.489004E+02
  64    35    0.443177E+03  0.296204E+03  0.393719E+02
  64    36    0.000000E+00  0.000000E+00  0.000000E+00
  64    37    0.000000E+00  0.000000E+00  0.000000E+00
  64    38    0.000000E+00  0.000000E+00  0.000000E+00
  64    39    0.193276E+03  0.110000E+02  0.110000E+02
  64    40    0.000000E+00  0.000000E+00  0.000000E+00
  64    41    0.000000E+00  0.000000E+00  0.000000E+00
  64    42    0.303002E+03  0.991070E+02  0.381073E+02
  64    43    0.218972E+03  0.157448E+03  0.324827E+02
  64    44    0.358405E+03  0.203605E+03  0.486876E+02
  64    45    0.113585E+04  0.431801E+03  0.980027E+02
  64    46    0.455175E+04  0.869786E+03  0.125466E+03
  64    47    0.335263E+02  0.618786E+03  0.865839E+02
  64    48    0.613934E+03  0.427170E+03  0.661851E+02
  64    49    0.645124E+03  0.242408E+03  0.509008E+02
  64    50    0.115412E+04  0.218405E+03  0.481771E+02
  64    51    0.483336E+03  0.111904E+03  0.553776E+02
  64    52    0.363886E+03  0.129285E+03  0.289610E+02
  64    53    0.117317E+02  0.117317E+02  0.117317E+02
  64    54    0.000000E+00  0.000000E+00  0.000000E+00
  64    55    0.000000E+00  0.000000E+00  0.000000E+00
  64    56    0.000000E+00  0.000000E+00  0.000000E+00
  64    57    0.306116E+03  0.110000E+02  0.110000E+02
  64    58    0.000000E+00  0.000000E+00  0.000000E+00
  64    59    0.000000E+00  0.000000E+00  0.000000E+00
  64    60    0.000000E+00  0.000000E+00  0.000000E+00
  65     1    0.000000E+00  0.000000E+00  0.000000E+00
  65     2    0.000000E+00  0.000000E+00  0.000000E+00
  65     3    0.000000E+00  0.000000E+00  0.000000E+00
  65     4    0.000000E+00  0.000000E+00  0.000000E+00
  65     5    0.000000E+00  0.000000E+00  0.000000E+00
  65     6    0.000000E+00  0.000000E+00  0.000000E+00
  65     7    0.000000E+00  0.000000E+00  0.000000E+00
  65     8    0.000000E+00  0.000000E+00  0.000000E+00
  65     9    0.000000E+00  0.000000E+00  0.000000E+00
  65    10    0.000000E+00  0.000000E+00  0.000000E+00
  65    11    0.000000E+00  0.000000E+00  0.000000E+00
  65    12    0.000000E+00  0.000000E+00  0.000000E+00
  65    13    0.000000E+00  0.000000E+00  0.000000E+00
  65    14    0.000000E+00  0.000000E+00  0.000000E+00
  65    15    0.000000E+00  0.000000E+00  0.000000E+00
  65    16    0.000000E+00  0.000000E+00  0.000000E+00
  65    17    0.000000E+00  0.000000E+00  0.000000E+00
  65    18    0.000000E+00  0.000000E+00  0.000000E+00
  65    19    0.000000E+00  0.000000E+00  0.000000E+00
  65    20    0.000000E+00  0.000000E+00  0.000000E+00
  65    21    0.000000E+00  0.000000E+00  0.000000E+00
  65    22    0.000000E+00  0.000000E+00  0.000000E+00
  65    23    0.000000E+00  0.000000E+00  0.000000E+00
  65    24    0.100607E+03  0.110000E+02  0.110000E+02
  65    25    0.220024E+03  0.548169E+02  0.153368E+02
  65    26    0.214774E+03  0.755693E+02  0.258058E+02
  65    27    0.651944E+02  0.657242E+02  0.173427E+02
  65    28    0.165459E+03  0.152552E+03  0.132999E+02
  65    29    0.236156E+03  0.157426E+03  0.167064E+02
  65    30    0.110000E+02  0.206262E+03  0.145704E+02
  65    31    0.110000E+02  0.208496E+03  0.110000E+02
  65    32    0.110000E+02  0.131630E+03  0.384838E+02
  65    33    0.158976E+03  0.292776E+03  0.648327E+02
  65    34    0.166264E+03  0.142364E+03  0.426765E+02
  65    35    0.350425E+03  0.182821E+03  0.356757E+02
  65    36    0.335341E+03  0.110000E+02  0.110000E+02
  65    37    0.000000E+00  0.000000E+00  0.000000E+00
  65    38    0.000000E+00  0.000000E+00  0.000000E+00
  65    39    0.000000E+00  0.000000E+00  0.000000E+00
  65    40    0.246780E+03  0.659783E+02  0.110000E+02
  65    41    0.317126E+03  0.781297E+02  0.387254E+02
  65    42    0.128626E+03  0.110828E+02  0.422983E+02
  65    43    0.390524E+03  0.182046E+03  0.320883E+02
  65    44    0.108105E+04  0.527196E+03  0.107967E+03
  65    45    0.174743E+04  0.765881E+03  0.146322E+03
  65    46    0.338711E+04  0.975913E+03  0.143064E+03
  65    47    0.450134E+02  0.788995E+03  0.117253E+03
  65    48    0.983730E+03  0.383007E+03  0.658569E+02
  65    49    0.453586E+03  0.185076E+03  0.415588E+02
  65    50    0.199434E+02  0.189532E+03  0.459934E+02
  65    51    0.530694E+03  0.784857E+02  0.631790E+02
  65    52    0.414359E+03  0.965612E+02  0.163849E+02
  65    53    0.427801E+03  0.930142E+02  0.156790E+02
  65    54    0.118546E+02  0.118546E+02  0.118546E+02
  65    55    0.000000E+00  0.000000E+00  0.000000E+00
  65    56    0.000000E+00  0.000000E+00  0.000000E+00
  65    57    0.317132E+03  0.110000E+02  0.110000E+02
  65    58    0.000000E+00  0.000000E+00  0.000000E+00
  65    59    0.000000E+00  0.000000E+00  0.000000E+00
  65    60    0.000000E+00  0.000000E+00  0.000000E+00
  66     1    0.000000E+00  0.000000E+00  0.000000E+00
  66     2    0.000000E+00  0.000000E+00  0.000000E+00
  66     3    0.000000E+00  0.000000E+00  0.000000E+00
  66     4    0.000000E+00  0.000000E+00  0.000000E+00
  66     5    0.000000E+00  0.000000E+00  0.000000E+00
  66     6    0.000000E+00  0.000000E+00  0.000000E+00
  66     7    0.000000E+00  0.000000E+00  0.000000E+00
  66     8    0.000000E+00  0.000000E+00  0.000000E+00
  66     9    0.000000E+00  0.000000E+00  0.000000E+00
  66    10    0.000000E+00  0.000000E+00  0.000000E+00
  66    11    0.000000E+00  0.000000E+00  0.000000E+00
  66    12    0.000000E+00  0.000000E+00  0.000000E+00
  66    13    0.000000E+00  0.000000E+00  0.000000E+00
  66    14    0.000000E+00  0.000000E+00  0.000000E+00
  66    15    0.000000E+00  0.000000E+00  0.000000E+00
  66    16    0.000000E+00  0.000000E+00  0.000000E+00
  66    17    0.000000E+00  0.000000E+00  0.000000E+00
  66    18    0.000000E+00  0.000000E+00  0.000000E+00
  66    19    0.000000E+00  0.000000E+00  0.000000E+00
  66    20    0.000000E+00  0.000000E+00  0.000000E+00
  66    21    0.115531E+03  0.110000E+02  0.217684E+02
  66    22    0.220421E+03  0.110000E+02  0.238735E+02
  66    23    0.248485E+03  0.610862E+02  0.110000E+02
  66    24    0.206171E+03  0.757176E+02  0.110000E+02
  66    25    0.947954E+02  0.833485E+02  0.280407E+02
  66    26    0.225892E+03  0.115458E+03  0.348635E+02
  66    27    0.206830E+03  0.178539E+03  0.224080E+02
  66    28    0.110000E+02  0.110000E+02  0.513836E+02
  66    29    0.321085E+03  0.205584E+03  0.139798E+02
  66    30    0.110000E+02  0.511441E+03  0.158075E+02
  66    31    0.110000E+02  0.110000E+02  0.110000E+02
  66    32    0.110000E+02  0.123416E+03  0.110000E+02
  66    33    0.000000E+00  0.000000E+00  0.000000E+00
  66    34    0.626745E+02  0.993711E+02  0.374725E+02
  66    35    0.324408E+03  0.111175E+03  0.280998E+02
  66    36    0.305943E+03  0.110000E+02  0.110000E+02
  66    37    0.000000E+00  0.000000E+00  0.000000E+00
  66    38    0.176419E+03  0.110000E+02  0.110000E+02
  66    39    0.000000E+00  0.000000E+00  0.000000E+00
  66    40    0.000000E+00  0.000000E+00  0.000000E+00
  66    41    0.266596E+03  0.855823E+02  0.334585E+02
  66    42    0.110000E+02  0.110000E+02  0.110000E+02
  66    43    0.460521E+03  0.160738E+03  0.352645E+02
  66    44    0.951225E+03  0.433323E+03  0.869028E+02
  66    45    0.146968E+04  0.600921E+03  0.828114E+02
  66    46    0.184367E+04  0.834755E+03  0.126926E+03
  66    47    0.241147E+02  0.438659E+03  0.629779E+02
  66    48    0.228694E+02  0.407605E+03  0.550878E+02
  66    49    0.680761E+03  0.170575E+03  0.366286E+02
  66    50    0.187753E+02  0.172846E+03  0.451106E+02
  66    51    0.452608E+03  0.155142E+03  0.382017E+02
  66    52    0.474273E+03  0.182739E+02  0.182739E+02
  66    53    0.679749E+03  0.218500E+02  0.218500E+02
  66    54    0.169204E+03  0.123318E+02  0.123318E+02
  66    55    0.000000E+00  0.000000E+00  0.000000E+00
  66    56    0.371617E+03  0.110000E+02  0.110000E+02
  66    57    0.292211E+03  0.110000E+02  0.110000E+02
  66    58    0.000000E+00  0.000000E+00  0.000000E+00
  66    59    0.000000E+00  0.000000E+00  0.000000E+00
  66    60    0.000000E+00  0.000000E+00  0.000000E+00
  67     1    0.000000E+00  0.000000E+00  0.000000E+00
  67     2    0.000000E+00  0.000000E+00  0.000000E+00
  67     3    0.000000E+00  0.000000E+00  0.000000E+00
  67     4    0.000000E+00  0.000000E+00  0.000000E+00
  67     5    0.000000E+00  0.000000E+00  0.000000E+00
  67     6    0.000000E+00  0.000000E+00  0.000000E+00
  67     7    0.000000E+00  0.000000E+00  0.000000E+00
  67     8    0.000000E+00  0.000000E+00  0.000000E+00
  67     9    0.000000E+00  0.000000E+00  0.000000E+00
  67    10    0.000000E+00  0.000000E+00  0.000000E+00
  67    11    0.000000E+00  0.000000E+00  0.000000E+00
  67    12    0.000000E+00  0.000000E+00  0.000000E+00
  67    13    0.000000E+00  0.000000E+00  0.000000E+00
  67    14    0.000000E+00  0.000000E+00  0.000000E+00
  67    15    0.000000E+00  0.000000E+00  0.000000E+00
  67    16    0.000000E+00  0.000000E+00  0.000000E+00
  67    17    0.000000E+00  0.000000E+00  0.000000E+00
  67    18    0.000000E+00  0.000000E+00  0.000000E+00
  67    19    0.166234E+03  0.926792E+02  0.215075E+02
  67    20    0.145094E+03  0.149757E+03  0.185011E+02
  67    21    0.240570E+03  0.110000E+02  0.203887E+02
  67    22    0.218362E+03  0.793131E+02  0.110000E+02
  67    23    0.141780E+03  0.961705E+02  0.110000E+02
  67    24    0.000000E+00  0.000000E+00  0.000000E+00
  67    25    0.110000E+02  0.110000E+02  0.125070E+02
  67    26    0.000000E+00  0.000000E+00  0.000000E+00
  67    27    0.110000E+02  0.897620E+02  0.110000E+02
  67    28    0.110000E+02  0.176043E+03  0.110000E+02
  67    29    0.347461E+03  0.210343E+03  0.110000E+02
  67    30    0.110000E+02  0.255840E+03  0.110000E+02
  67    31    0.110000E+02  0.181707E+03  0.110000E+02
  67    32    0.188174E+03  0.150297E+03  0.169277E+02
  67    33    0.110000E+02  0.221131E+03  0.282242E+02
  67    34    0.325129E+02  0.120276E+03  0.336459E+02
  67    35    0.328124E+03  0.926905E+02  0.275327E+02
  67    36    0.271058E+03  0.110000E+02  0.110000E+02
  67    37    0.000000E+00  0.000000E+00  0.000000E+00
  67    38    0.000000E+00  0.000000E+00  0.000000E+00
  67    39    0.000000E+00  0.000000E+00  0.000000E+00
  67    40    0.000000E+00  0.000000E+00  0.000000E+00
  67    41    0.269830E+03  0.759629E+02  0.312756E+02
  67    42    0.110000E+02  0.110000E+02  0.110000E+02
  67    43    0.000000E+00  0.000000E+00  0.000000E+00
  67    44    0.749863E+03  0.351871E+03  0.480901E+02
  67    45    0.739193E+03  0.446118E+03  0.549169E+02
  67    46    0.176269E+04  0.380405E+03  0.610364E+02
  67    47    0.150654E+04  0.690068E+03  0.875711E+02
  67    48    0.190868E+02  0.332762E+03  0.459045E+02
  67    49    0.535557E+03  0.161452E+03  0.276413E+02
  67    50    0.905166E+03  0.150604E+03  0.342629E+02
  67    51    0.143694E+02  0.143694E+02  0.339180E+02
  67    52    0.485607E+03  0.189261E+03  0.197328E+02
  67    53    0.584352E+03  0.165536E+02  0.165536E+02
  67    54    0.400446E+03  0.119192E+02  0.119192E+02
  67    55    0.000000E+00  0.000000E+00  0.000000E+00
  67    56    0.395321E+03  0.110000E+02  0.110000E+02
  67    57    0.405024E+03  0.110002E+02  0.110002E+02
  67    58    0.000000E+00  0.000000E+00  0.000000E+00
  67    59    0.000000E+00  0.000000E+00  0.000000E+00
  67    60    0.000000E+00  0.000000E+00  0.000000E+00
  68     1    0.000000E+00  0.000000E+00  0.000000E+00
  68     2    0.000000E+00  0.000000E+00  0.000000E+00
  68     3    0.000000E+00  0.000000E+00  0.000000E+00
  68     4    0.000000E+00  0.000000E+00  0.000000E+00
  68     5    0.000000E+00  0.000000E+00  0.000000E+00
  68     6    0.000000E+00  0.000000E+00  0.000000E+00
  68     7    0.000000E+00  0.000000E+00  0.000000E+00
  68     8    0.000000E+00  0.000000E+00  0.000000E+00
  68     9    0.000000E+00  0.000000E+00  0.000000E+00
  68    10    0.000000E+00  0.000000E+00  0.000000E+00
  68    11    0.000000E+00  0.000000E+00  0.000000E+00
  68    12    0.000000E+00  0.000000E+00  0.000000E+00
  68    13    0.000000E+00  0.000000E+00  0.000000E+00
  68    14    0.000000E+00  0.000000E+00  0.000000E+00
  68    15    0.000000E+00  0.000000E+00  0.000000E+00
  68    16    0.000000E+00  0.000000E+00  0.000000E+00
  68    17    0.000000E+00  0.000000E+00  0.000000E+00
  68    18    0.000000E+00  0.000000E+00  0.000000E+00
  68    19    0.186336E+03  0.977371E+02  0.231576E+02
  68    20    0.169718E+03  0.124686E+03  0.110000E+02
  68    21    0.128776E+03  0.118236E+03  0.257066E+02
  68    22    0.507471E+02  0.110000E+02  0.110000E+02
  68    23    0.000000E+00  0.000000E+00  0.000000E+00
  68    24    0.000000E+00  0.000000E+00  0.000000E+00
  68    25    0.110000E+02  0.110000E+02  0.167023E+02
  68    26    0.110000E+02  0.110000E+02  0.147850E+02
  68    27    0.110000E+02  0.127761E+03  0.110000E+02
  68    28    0.110000E+02  0.189673E+03  0.110000E+02
  68    29    0.110000E+02  0.120871E+03  0.110000E+02
  68    30    0.110000E+02  0.228694E+03  0.110000E+02
  68    31    0.110000E+02  0.261945E+03  0.110000E+02
  68    32    0.110000E+02  0.123800E+03  0.110000E+02
  68    33    0.000000E+00  0.000000E+00  0.000000E+00
  68    34    0.110000E+02  0.110000E+02  0.244024E+02
  68    35    0.497142E+03  0.176859E+03  0.273792E+02
  68    36    0.463115E+03  0.110000E+02  0.110000E+02
  68    37    0.160343E+03  0.110000E+02  0.110000E+02
  68    38    0.000000E+00  0.000000E+00  0.000000E+00
  68    39    0.000000E+00  0.000000E+00  0.000000E+00
  68    40    0.000000E+00  0.000000E+00  0.000000E+00
  68    41    0.246404E+03  0.793099E+02  0.296253E+02
  68    42    0.263992E+03  0.126220E+03  0.179547E+02
  68    43    0.718458E+03  0.363595E+03  0.543176E+02
  68    44    0.118488E+04  0.506338E+03  0.652957E+02
  68    45    0.545563E+03  0.517305E+03  0.598230E+02
  68    46    0.160012E+02  0.324039E+03  0.390247E+02
  68    47    0.474629E+02  0.947626E+03  0.111449E+03
  68    48    0.173694E+02  0.298626E+03  0.391682E+02
  68    49    0.458202E+03  0.183193E+03  0.327575E+02
  68    50    0.960170E+03  0.134310E+03  0.314061E+02
  68    51    0.349461E+03  0.112567E+03  0.236024E+02
  68    52    0.268087E+03  0.108082E+03  0.248954E+02
  68    53    0.107613E+02  0.107613E+02  0.107613E+02
  68    54    0.327555E+03  0.450970E+02  0.116446E+02
  68    55    0.000000E+00  0.000000E+00  0.000000E+00
  68    56    0.345080E+03  0.117317E+02  0.117317E+02
  68    57    0.433056E+03  0.110941E+02  0.110941E+02
  68    58    0.110000E+02  0.110000E+02  0.110000E+02
  68    59    0.000000E+00  0.000000E+00  0.000000E+00
  68    60    0.000000E+00  0.000000E+00  0.000000E+00
  69     1    0.000000E+00  0.000000E+00  0.000000E+00
  69     2    0.000000E+00  0.000000E+00  0.000000E+00
  69     3    0.000000E+00  0.000000E+00  0.000000E+00
  69     4    0.000000E+00  0.000000E+00  0.000000E+00
  69     5    0.000000E+00  0.000000E+00  0.000000E+00
  69     6    0.000000E+00  0.000000E+00  0.000000E+00
  69     7    0.000000E+00  0.000000E+00  0.000000E+00
  69     8    0.000000E+00  0.000000E+00  0.000000E+00
  69     9    0.000000E+00  0.000000E+00  0.000000E+00
  69    10    0.000000E+00  0.000000E+00  0.000000E+00
  69    11    0.000000E+00  0.000000E+00  0.000000E+00
  69    12    0.000000E+00  0.000000E+00  0.000000E+00
  69    13    0.000000E+00  0.000000E+00  0.000000E+00
  69    14    0.000000E+00  0.000000E+00  0.000000E+00
  69    15    0.000000E+00  0.000000E+00  0.000000E+00
  69    16    0.000000E+00  0.000000E+00  0.000000E+00
  69    17    0.000000E+00  0.000000E+00  0.000000E+00
  69    18    0.000000E+00  0.000000E+00  0.000000E+00
  69    19    0.272876E+03  0.112511E+03  0.201835E+02
  69    20    0.503236E+03  0.140486E+03  0.332778E+02
